attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,154128,1077
1,5438,4752
2,5340,5242
3,5217,5266
4,5364,5217
5,5364,5512
6,5487,5389
7,5389,5389
8,5291,5413
9,5267,5242
10,5414,5266
11,5193,5364
12,5266,5266
13,5193,5193
14,5193,5218
15,5340,5193
16,5242,5291
17,5193,5217
18,5242,5242
19,5217,5193
20,5193,5217
21,5218,5217
22,5242,5193
23,5217,5266
24,5364,5242
25,5438,5561
26,5659,5389
27,5487,5708
28,5560,5315
29,5291,5487
30,6051,5266
31,5267,6001
32,5267,5267
33,5193,5168
34,5389,5315
35,5267,5364
36,5193,5168
37,5168,5217
38,5217,5217
39,5217,5193
40,5242,5193
41,5193,5218
42,5242,5242
43,5120,5144
44,5119,5095
45,5168,5169
46,5340,5291
47,5144,5193
48,5242,5217
49,5242,5242
50,5193,5144
51,5144,5193
52,5168,5120
53,5193,5218
54,5218,5193
55,5267,5266
56,5193,5144
57,5193,5218
58,5218,5218
59,5193,5144
60,5168,5193
61,5193,5193
62,5144,5144
63,5218,5193
64,5218,5193
65,5218,5218
66,5193,5193
67,5193,5218
68,5169,5169
69,5242,5193
70,5168,5193
71,5144,5144
72,5193,5169
73,5169,5218
74,5291,5218
75,5218,5316
76,5120,5120
77,5193,5169
78,5168,5169
79,5242,5218
80,5218,5267
81,5218,5193
82,5267,5291
83,5291,5242
84,5217,5217
85,5242,5242
86,5267,5267
87,5169,5169
88,5193,5193
89,5193,5193
90,5364,5267
91,5242,5315
92,5193,5193
93,5242,5218
94,5218,5242
95,5193,5169
96,5193,5193
97,5218,5193
98,5218,5193
99,5218,5266
100,5120,5144
101,5193,5144
102,5266,5242
103,5217,5193
104,5217,5218
105,5144,5144
106,5316,5242
107,5218,5168
108,5218,5266
109,5144,5218
110,5266,5218
111,5217,5218
112,5266,5218
113,5217,5242
114,5193,5193
115,5193,5218
116,5291,5218
117,5218,5218
118,5193,5119
119,5193,5267
120,5316,5242
121,5169,5193
122,5316,5242
123,5169,5242
124,5169,5144
125,5120,5144
126,5267,5144
127,5169,5193
128,5169,5144
129,5144,5168
130,5217,5144
131,5193,5218
132,5218,5193
133,5218,5242
134,5095,5119
135,5242,5217
136,5193,5144
137,5242,5242
138,5291,5315
139,5193,5266
140,5168,5168
141,5242,5193
142,5169,5193
143,5242,5242
144,5193,5168
145,5242,5242
146,5266,5193
147,5193,5242
148,5193,5193
149,5144,5168
150,5218,5144
151,5169,5169
152,5193,5193
153,5193,5168
154,5242,5217
155,5193,5217
156,5267,5218
157,5291,5267
158,5266,5242
159,5267,5340
160,5266,5217
161,5315,5291
162,5511,5438
163,5487,5561
164,5561,5438
165,5487,5487
166,5462,5365
167,5389,5462
168,5463,5438
169,5536,5487
170,5585,5463
171,5560,5609
172,5560,5536
173,5560,5536
174,5634,5536
175,5561,5561
176,5561,5585
177,5634,5609
178,5658,5561
179,5462,5511
180,5560,5512
181,5560,5560
182,5561,5561
183,5634,5585
184,5536,5511
185,5561,5536
186,5757,5659
187,5585,5609
188,5561,5536
189,5487,5487
190,5585,5536
191,5585,5561
192,5560,5511
193,5585,5634
194,5561,5536
195,5634,5536
196,5536,5487
197,5561,5610
198,5659,5585
199,5512,5560
200,5487,5438
201,5585,5536
202,5561,5561
203,5536,5511
204,5536,5512
205,5560,5560
206,5560,5463
207,5511,5560
208,5536,5487
209,5610,5561
210,5634,5634
211,5585,5560
212,5659,5659
213,5561,5536
214,5536,5511
215,5512,5487
216,5585,5511
217,5658,5659
218,5634,5585
219,5610,5585
220,5512,5511
221,5536,5512
222,5585,5560
223,5511,5512
224,5609,5585
225,5634,5585
226,5610,5585
227,5610,5536
228,5610,5634
229,5610,5585
230,5610,5560
231,5512,5512
232,5561,5511
233,5536,5536
234,5560,5487
235,5585,5536
236,5512,5536
237,5512,5462
238,5512,5512
239,5512,5487
240,5634,5585
241,5585,5536
242,5634,5585
243,5609,5634
