attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,119290,391
1,2131,2106
2,2082,2081
3,2033,2033
4,2057,2057
5,2057,2057
6,2081,2082
7,2057,2082
8,2106,2082
9,2081,2082
10,2081,2082
11,2106,2106
12,2106,2106
13,2081,2082
14,2082,2081
15,2106,2106
16,2081,2082
17,2081,2082
18,2081,2057
19,2081,2057
20,2081,2082
21,2081,2057
22,2106,2106
23,2082,2106
24,2082,2082
25,2082,2057
26,2131,2106
27,2057,2081
28,2081,2057
29,2081,2081
30,2106,2106
31,2081,2057
32,2081,2057
33,2081,2082
34,2106,2081
35,2082,2081
36,2057,2081
37,2081,2057
38,2081,2057
39,2081,2082
40,2081,2057
41,2081,2082
42,2081,2082
43,2057,2082
44,2057,2057
45,2424,2082
46,2204,2522
47,3013,2694
48,3111,3380
49,2057,2057
50,2081,2082
51,2865,2057
52,2106,2866
53,4238,2449
54,2082,3845
55,3037,3037
56,2498,2057
57,2082,2498
58,2915,2914
59,2253,2057
60,2081,2253
61,2106,2082
62,2057,2057
63,2106,2081
64,2082,2081
65,2082,2081
66,2082,2057
67,2082,2081
68,2082,2057
69,2082,2081
70,2082,2081
71,2082,2081
72,2082,2057
73,2082,2081
74,2082,2057
75,2106,2082
76,2081,2082
77,2081,2082
78,2106,2081
79,2082,2081
80,2082,2081
81,2057,2081
82,2106,2081
83,2082,2106
84,2082,2082
85,2082,2082
86,2106,2082
87,2081,2081
88,2081,2081
89,2106,2081
90,2082,2081
91,2082,2081
92,2082,2081
93,2082,2081
94,2082,2081
95,2082,2081
96,2131,2131
97,2082,2057
98,2082,2057
99,2082,2057
100,2082,2081
101,2082,2082
102,2057,2057
103,2082,2081
104,2057,2057
105,2081,2057
106,2081,2057
107,2081,2057
108,2081,2106
109,2081,2081
110,2081,2057
111,2081,2057
112,2081,2082
113,2081,2082
114,2057,2082
115,2057,2057
116,2057,2057
117,2106,2081
118,2082,2082
119,2082,2057
120,2106,2082
121,2082,2081
122,2082,2082
123,2081,2082
124,2106,2106
125,2082,2106
126,2131,2106
127,2082,2081
128,2082,2081
129,2082,2081
130,2082,2057
131,2082,2057
132,2082,2081
133,2082,2081
134,2081,2082
135,2081,2106
136,2081,2057
137,2106,2106
138,2082,2057
139,2082,2081
140,2081,2106
141,2057,2082
142,2057,2082
143,2106,2082
144,2081,2082
145,2057,2057
146,2082,2057
147,2082,2057
148,2082,2081
149,2082,2033
150,2057,2081
151,2081,2081
152,2106,2081
153,2057,2081
154,2106,2106
155,2057,2057
156,2057,2057
157,2081,2081
158,2081,2057
159,2081,2082
160,2106,2082
161,2082,2081
162,2057,2057
163,2081,2057
164,2057,2057
165,2082,2082
166,2106,2082
167,2106,2081
168,2082,2081
169,2082,2081
170,2082,2081
171,2082,2057
172,2082,2081
173,2057,2057
174,2081,2057
175,2081,2082
176,2081,2082
177,2081,2082
178,2057,2057
179,2082,2081
180,2082,2081
