attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,132274,391
1,2130,2131
2,2106,2106
3,2082,2057
4,2081,2057
5,2106,2106
6,2106,2106
7,2081,2057
8,2130,2106
9,2081,2082
10,2130,2106
11,2155,2155
12,2106,2131
13,2130,2106
14,2106,2130
15,2131,2106
16,2106,2081
17,2130,2130
18,2081,2081
19,2130,2106
20,2130,2106
21,2130,2082
22,2130,2130
23,2081,2106
24,2155,2131
25,2106,2131
26,2130,2106
27,2106,2106
28,2131,2131
29,2106,2106
30,2130,2130
31,2106,2106
32,2106,2106
33,2106,2082
34,2106,2081
35,2106,2106
36,2131,2106
37,2082,2106
38,2106,2106
39,2082,2106
40,2131,2106
41,2106,2131
42,2130,2082
43,2081,2106
44,2130,2106
45,2155,2155
46,3307,3331
47,3674,3527
48,2743,2890
49,2081,2106
50,5095,5046
51,2939,2106
52,2130,2939
53,2253,2277
54,2768,2547
55,2253,2449
56,2253,2180
57,2131,2180
58,2131,2131
59,2964,2964
60,2082,2106
61,2131,2130
62,2131,2106
63,2082,2082
64,2106,2081
65,2106,2082
66,2131,2106
67,2082,2082
68,2082,2081
69,2057,2081
70,2106,2106
71,2106,2106
72,2131,2106
73,2082,2106
74,2106,2106
75,2082,2106
76,2106,2106
77,2106,2106
78,2106,2081
79,2106,2106
80,2131,2106
81,2106,2106
82,2130,2106
83,2106,2082
84,2106,2106
85,2106,2106
86,2106,2130
87,2131,2106
88,2106,2106
89,2106,2106
90,2106,2106
91,2106,2106
92,2106,2106
93,2131,2131
94,2106,2106
95,2106,2082
96,2131,2106
97,2131,2131
98,2131,2131
99,2106,2131
100,2130,2106
101,2130,2130
102,2106,2130
103,2106,2106
104,2106,2106
105,2106,2106
106,2131,2106
107,2131,2131
108,2106,2106
109,2106,2106
110,2130,2106
111,2106,2106
112,2082,2082
113,2131,2106
114,2082,2106
115,2131,2106
116,2131,2106
117,2082,2106
118,2131,2106
119,2131,2106
120,2131,2131
121,2131,2131
122,2106,2131
123,2130,2106
124,2155,2131
125,2131,2131
126,2106,2106
127,2130,2106
128,2130,2130
129,2106,2130
130,2106,2081
131,2130,2106
132,2081,2106
133,2106,2057
134,2106,2106
135,2130,2131
136,2130,2106
137,2130,2130
138,2130,2130
139,2106,2082
140,2131,2106
141,2082,2106
142,2106,2106
143,2106,2106
144,2106,2130
145,2131,2106
146,2082,2106
147,2106,2106
148,2130,2131
149,2130,2106
150,2130,2106
151,2106,2106
152,2106,2130
153,2131,2106
154,2106,2106
155,2106,2106
156,2131,2106
157,2106,2106
158,2155,2130
159,2106,2106
160,2130,2106
161,2130,2106
162,2106,2106
163,2253,2179
164,2204,2180
165,2229,2229
166,2204,2204
167,2228,2204
168,2277,2228
169,2400,2449
170,2302,2400
171,2228,2228
172,2229,2229
173,2229,2253
174,2253,2228
175,2351,2302
176,2424,2376
177,2449,2474
178,2449,2424
179,2474,2474
180,2473,2473
181,2498,2498
182,2473,2449
183,2474,2474
184,2522,2498
185,2498,2473
186,2449,2523
187,2376,2351
188,2375,2375
189,2473,2425
190,2474,2449
191,2498,2473
192,2523,2523
193,2596,2547
194,2522,2498
195,2522,2522
196,2547,2498
197,2522,2547
198,2547,2523
199,2523,2522
200,2522,2547
201,2547,2523
202,2523,2522
203,2572,2547
204,2547,2523
205,2792,2669
206,2817,2768
207,2547,2547
208,2547,2522
209,2547,2523
210,2547,2522
211,2522,2547
212,2547,2498
213,2547,2523
214,2547,2522
215,2547,2523
216,2547,2522
217,2523,2498
218,2547,2523
219,2523,2522
220,2547,2523
221,2547,2522
222,2547,2523
223,2523,2522
224,2522,2498
225,2498,2474
226,2547,2523
227,2547,2547
228,2522,2522
229,2596,2547
230,2547,2523
231,2547,2522
232,2572,2547
233,2547,2523
234,2571,2547
235,2596,2522
236,2547,2572
237,2547,2547
238,2547,2522
239,2572,2547
240,2522,2523
241,2547,2522
242,2572,2572
243,2522,2498
244,2547,2571
245,2523,2498
246,2522,2523
247,2547,2571
248,2547,2523
249,2522,2522
250,2572,2523
251,2547,2571
252,2547,2523
253,2547,2547
254,2547,2522
255,2523,2498
256,2547,2572
257,2522,2522
258,2523,2498
259,2547,2523
260,2547,2522
261,2547,2523
262,2547,2522
263,2547,2523
264,2547,2547
265,2522,2498
266,2571,2547
267,2547,2547
268,2547,2522
