attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,98073,416
1,2106,1837
2,2082,2082
3,2082,2081
4,2278,2081
5,2351,2278
6,2081,2302
7,2106,2082
8,2131,2106
9,2988,2351
10,2106,2767
11,2131,2106
12,2498,2498
13,2131,2131
14,2106,2106
15,2130,2106
16,2106,2106
17,2106,2106
18,2106,2106
19,2130,2106
20,2106,2106
21,2131,2106
22,2131,2106
23,2106,2081
24,2130,2130
25,2106,2106
26,2131,2106
27,2131,2106
28,2131,2106
29,2131,2131
30,2131,2106
31,2106,2155
32,2130,2106
33,2155,2106
34,2106,2106
35,2106,2082
36,2131,2106
37,2106,2131
38,2106,2106
39,2131,2130
40,2106,2130
41,2131,2106
42,2131,2131
43,2131,2131
44,2106,2106
45,2106,2082
46,2106,2081
47,2155,2131
48,2131,2131
49,2131,2131
50,2131,2131
51,2131,2131
52,2131,2131
53,2106,2106
54,2106,2106
55,2155,2130
56,2106,2106
57,2106,2106
58,2106,2131
59,2106,2082
60,2131,2131
61,2131,2131
62,2131,2131
63,2106,2106
64,2106,2106
65,2155,2131
66,2131,2131
67,2155,2131
68,2130,2130
69,2130,2130
70,2130,2155
71,2130,2131
72,2130,2106
73,2106,2130
74,2131,2106
75,2131,2131
76,2106,2131
77,2155,2131
78,2131,2131
79,2131,2131
80,2131,2131
81,2131,2131
82,2131,2131
83,2131,2131
84,2106,2106
85,2155,2155
86,2130,2130
87,2106,2106
88,2131,2106
89,2155,2155
90,2131,2131
91,2155,2131
92,2106,2106
93,2131,2131
94,2155,2131
95,2106,2106
96,2155,2155
97,2155,2155
98,2155,2131
99,2106,2131
100,2131,2131
101,2131,2131
102,2131,2131
103,2131,2131
104,2131,2131
105,2106,2106
106,2130,2106
107,2106,2106
108,2131,2106
109,2106,2106
110,2130,2130
111,2130,2130
112,2106,2106
113,2131,2131
114,2131,2131
115,2131,2106
116,2106,2106
117,2130,2130
118,2130,2130
119,2106,2106
120,2131,2131
121,2131,2131
122,2131,2106
123,2155,2155
124,2130,2130
125,2130,2130
126,2130,2106
127,2130,2130
128,2106,2106
129,2106,2106
130,2130,2130
131,2106,2106
132,2131,2131
133,2106,2106
134,2106,2131
135,2130,2082
