attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,239144,1249
1,6198,6124
2,5438,5340
3,5413,5414
4,5511,5413
5,5291,5438
6,5414,5291
7,5536,5512
8,5389,5511
9,5340,5291
10,5242,5242
11,5316,5291
12,5438,5414
13,5340,5291
14,5291,5340
15,5242,5242
16,5487,5364
17,5315,5389
18,5315,5291
19,5316,5316
20,5365,5340
21,5340,5315
22,5389,5340
23,5291,5316
24,5414,5291
25,5340,5413
26,5364,5340
27,5315,5316
28,5389,5364
29,5315,5291
30,5291,5267
31,5291,5267
32,5413,5291
33,5340,5413
34,5267,5291
35,5316,5267
36,5389,5364
37,5242,5267
38,5315,5242
39,5266,5291
40,5413,5242
41,5291,5365
42,5315,5291
43,5291,5291
44,5340,5340
45,5291,5315
46,5315,5267
47,5267,5242
48,5462,5389
49,5340,5364
50,5365,5340
51,5316,5316
52,5364,5364
53,5340,5316
54,5315,5291
55,5291,5291
56,5389,5242
57,5365,5463
58,5340,5291
59,5364,5389
60,5364,5291
61,5291,5291
62,5315,5291
63,5340,5316
64,5340,5266
65,5291,5340
66,5340,5316
67,5315,5340
68,5340,5315
69,5267,5242
70,5340,5340
71,5340,5291
72,5414,5242
73,5267,5340
74,5340,5340
75,5291,5291
76,5365,5365
77,5389,5389
78,5340,5291
79,5316,5364
80,5315,5218
81,5291,5315
82,5364,5316
83,5340,5364
84,5438,5414
85,5291,5315
86,5316,5340
87,5267,5193
88,5340,5316
89,5340,5315
90,5242,5218
91,5291,5291
92,5389,5364
93,5364,5389
94,5267,5242
95,5291,5267
96,5316,5266
97,5365,5389
98,5316,5291
99,5242,5242
100,5266,5267
101,5315,5291
102,5315,5266
103,5340,5340
104,5316,5291
105,5291,5266
106,5340,5340
107,5364,5365
108,5340,5340
109,5316,5242
110,5267,5316
111,5242,5193
112,5389,5340
113,5266,5291
114,5291,5266
115,5266,5242
116,5389,5389
117,5291,5291
118,5291,5267
119,5267,5242
120,5365,5291
121,5316,5316
122,5340,5340
123,5242,5242
124,5291,5217
125,5365,5365
126,5340,5315
127,5242,5267
128,5365,5316
129,5218,5242
130,5291,5217
131,5315,5316
132,5365,5315
133,5340,5316
134,5266,5291
135,5266,5193
136,5266,5316
137,5364,5217
138,5340,5365
139,5242,5217
140,5413,5414
141,5267,5266
142,5413,5414
143,5217,5217
144,5266,5218
145,5340,5316
146,5291,5217
147,5291,5291
148,5291,5267
149,5242,5242
150,5242,5193
151,5315,5340
152,5365,5340
153,5291,5267
154,5291,5266
155,5266,5242
156,5365,5340
157,5389,5414
158,5364,5315
159,5291,5267
160,5315,5340
161,5242,5217
162,5340,5316
163,5267,5242
164,5389,5389
165,5291,5291
166,5291,5242
167,5291,5315
168,5315,5267
169,5315,5266
170,5340,5316
171,5242,5266
172,5365,5316
173,5291,5291
174,5267,5217
175,5316,5315
176,5365,5340
177,5340,5291
178,5340,5316
179,5291,5266
180,5291,5316
181,5389,5340
182,5291,5291
183,5340,5315
184,5291,5267
185,5267,5242
186,5340,5315
187,5242,5242
188,5364,5365
189,5291,5315
190,5438,5365
191,5267,5266
192,5316,5267
193,5291,5291
194,5389,5389
195,5267,5266
196,5340,5291
197,5364,5365
198,5291,5242
199,5364,5340
200,5364,5389
201,5291,5218
202,5291,5291
203,5340,5315
204,5364,5365
205,5315,5340
206,5291,5291
207,5267,5217
208,5291,5291
209,5340,5267
210,5364,5340
211,5266,5291
212,5389,5340
213,5266,5340
214,5389,5291
215,5340,5315
216,5365,5365
217,5291,5266
218,5315,5291
219,5340,5291
220,5316,5340
221,5266,5242
222,5365,5389
223,5316,5242
224,5365,5340
225,5242,5217
226,5340,5340
227,5266,5242
228,5364,5389
229,5315,5267
230,5315,5266
231,5267,5291
232,5242,5193
233,5389,5315
234,5316,5291
235,5242,5267
236,5364,5340
237,5413,5413
238,5266,5267
239,5267,5266
240,5291,5291
241,5315,5266
242,5291,5242
243,5316,5315
244,5389,5389
245,5365,5291
246,5242,5316
247,5315,5217
248,5340,5365
249,5340,5315
250,5315,5340
251,5340,5291
252,5389,5340
253,5291,5291
254,5266,5217
255,5389,5340
256,5291,5242
257,5364,5364
258,5291,5267
259,5242,5291
260,5316,5217
261,5267,5266
262,5389,5340
263,5315,5291
264,5414,5463
265,5291,5217
266,5291,5291
267,5365,5291
268,5315,5340
269,5291,5267
270,5414,5438
271,5267,5217
272,5267,5242
273,5291,5267
274,5340,5340
275,5315,5291
276,5364,5291
277,5316,5389
278,5242,5193
279,5340,5340
280,5389,5266
281,5316,5389
282,5414,5316
283,5340,5316
284,5315,5315
285,5389,5389
286,5414,5365
287,5291,5266
288,5414,5414
289,5242,5217
290,5242,5218
291,5242,5217
292,5365,5365
293,5389,5389
294,5389,5364
295,5193,5169
296,5315,5242
297,5316,5291
298,5316,5316
299,5242,5242
300,5364,5315
301,5267,5316
302,5242,5168
303,5364,5365
304,5364,5315
305,5365,5340
306,5315,5340
307,5315,5267
308,5340,5291
309,5291,5315
310,5315,5316
311,5291,5242
312,5340,5340
313,5266,5217
314,5315,5316
315,5291,5217
316,5364,5365
317,5364,5389
318,5340,5291
319,5340,5340
320,5316,5242
321,5267,5266
322,5365,5340
323,5316,5315
324,5438,5389
325,5340,5389
326,5438,5414
327,5291,5242
328,5389,5340
329,5316,5315
330,5316,5291
331,5267,5242
332,5414,5389
333,5168,5168
334,5340,5365
335,5364,5315
336,5340,5267
337,5389,5389
338,5267,5266
339,5389,5365
340,5316,5364
341,5365,5316
342,5242,5217
343,5364,5340
344,5389,5316
345,5316,5340
346,5365,5315
347,5389,5365
348,5340,5364
349,5365,5365
350,5291,5291
351,5266,5217
352,5364,5316
353,5267,5291
354,5267,5242
355,5340,5315
356,5413,5389
357,5291,5316
358,5365,5340
359,5218,5193
360,5316,5218
361,5267,5291
362,5291,5266
363,5316,5315
364,5463,5389
365,5340,5365
366,5242,5217
367,5365,5365
368,5316,5291
369,5291,5218
370,5340,5340
371,5315,5291
372,5340,5340
373,5315,5291
374,5315,5242
375,5291,5291
376,5364,5389
377,5266,5193
378,5340,5340
379,5316,5291
380,5414,5340
381,5218,5242
382,5242,5168
383,5291,5267
384,5340,5291
385,5340,5389
386,5316,5291
387,5340,5315
388,5364,5316
389,5389,5389
390,5266,5266
391,5340,5291
392,5365,5340
393,5389,5389
394,5340,5340
395,5291,5218
396,5316,5389
397,5365,5291
398,5340,5315
399,5316,5316
400,5242,5242
401,5291,5242
402,5364,5340
403,5291,5291
404,5315,5315
405,5291,5291
406,5389,5316
407,5340,5340
408,5413,5340
409,5316,5365
410,5315,5315
411,5266,5218
412,5315,5291
413,5340,5389
414,5414,5438
415,5365,5266
416,5365,5340
417,5365,5365
418,5291,5266
419,5217,5217
420,5315,5291
421,5364,5340
422,5266,5242
423,5267,5242
424,5340,5316
425,5266,5266
426,5315,5291
427,5242,5242
428,5340,5291
429,5414,5414
430,5389,5389
431,5315,5217
432,5389,5463
433,5267,5169
434,5414,5438
435,5316,5291
436,5438,5413
437,5316,5316
438,5291,5266
439,5242,5218
440,5316,5291
441,5291,5266
442,5365,5340
443,5267,5267
444,5316,5291
445,5365,5364
446,5413,5365
447,5340,5340
448,5438,5364
449,5267,5365
450,5095,5095
451,5266,5095
452,5291,5389
453,5169,5169
454,5144,5217
455,4997,5021
456,5095,5119
457,4948,4948
458,5070,5071
459,5070,5046
460,4899,4948
461,4874,4924
462,4850,4801
463,4948,4923
464,4997,5119
465,4997,4972
466,4825,4874
467,4997,4972
468,4899,4948
469,4923,4924
470,4924,4948
471,4850,4825
472,4899,4923
473,4923,4923
474,4874,4899
475,4973,4997
476,4850,4850
477,4826,4875
478,4874,4850
479,4825,4850
480,4874,4875
481,4874,4850
482,4948,4948
483,4850,4875
484,4899,4875
485,4825,4899
486,4874,4801
487,4850,4899
488,4899,4923
489,4948,4899
490,4875,4850
491,4875,4923
492,4875,4874
