attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,123675,415
1,2228,2131
2,2032,2008
3,2008,2008
4,1984,1984
5,1959,1959
6,1959,1959
7,1959,1959
8,2032,1984
9,2008,2033
10,2008,2008
11,2033,2008
12,2033,2008
13,2008,2008
14,2032,2008
15,2008,2008
16,2033,2032
17,2033,2032
18,2033,2008
19,2008,2008
20,2033,2032
21,2033,2008
22,2008,2008
23,2032,2008
24,2032,2033
25,2008,2008
26,2008,1984
27,2008,1983
28,2033,2008
29,1984,2008
30,2008,1984
31,2032,2008
32,2032,2008
33,2032,2008
34,2008,2008
35,2008,1984
36,2008,2008
37,2008,1983
38,2008,2008
39,2008,2008
40,2008,2008
41,2032,2033
42,2033,2033
43,2033,2008
44,2008,2008
45,2032,1983
46,2008,2008
47,2008,1984
48,2032,2008
49,2008,2033
50,2008,2008
51,2032,2008
52,2032,2033
53,2008,2033
54,1983,2008
55,2008,1984
56,1983,2008
57,2008,1983
58,2033,2008
59,1984,2008
60,2033,1983
61,2008,2008
62,2008,1983
63,2033,2008
64,2033,2008
65,2008,2008
66,2008,2008
67,2032,2033
68,2008,2008
69,2008,2008
70,2033,2008
71,2033,2032
72,2008,1984
73,2032,2008
74,2032,2033
75,2008,2008
76,2008,2008
77,2008,1983
78,2008,2008
79,1984,2008
80,2008,1959
81,2033,2032
82,2008,1984
83,1984,2008
84,2008,1959
85,2033,2008
86,2155,2130
87,2106,2179
88,2033,1984
89,2033,2008
90,2033,2008
91,1984,2008
92,2008,1984
93,2008,2008
94,2229,2131
95,2204,2180
96,2008,2008
97,2032,2032
98,1983,1984
99,2008,2008
100,2032,2033
101,1983,2033
102,2032,1959
103,1983,2008
104,2033,1984
105,2033,2033
106,2008,2008
107,2008,2008
108,2008,1984
109,2008,2008
110,2008,1984
111,1984,1983
112,2008,2008
113,2008,2008
114,2008,2033
115,2008,2033
116,2008,1984
117,2008,2008
118,2008,2008
119,2008,2008
120,2033,2008
121,2033,2032
122,2033,2032
123,2008,2008
124,2008,1983
125,2032,2008
126,2032,2033
127,2032,2008
128,2008,2008
129,1984,1984
130,2008,1984
131,2008,2008
132,2032,2008
133,2032,2033
134,2032,2008
135,2008,2008
136,2008,2032
137,2033,2008
138,2057,2008
139,2081,2081
140,2081,2081
141,2130,2082
142,2106,2106
143,2106,2106
144,2081,2106
145,2082,2082
146,2106,2057
147,2106,2081
148,2082,2082
149,2131,2106
150,2082,2082
151,2032,2057
152,2032,2033
153,2057,1983
154,2033,2033
155,2032,2032
156,2008,2057
157,2008,2008
158,2033,2008
159,2033,2032
160,2033,2008
161,2204,2131
162,2106,2155
163,2131,2106
164,2106,2106
165,2057,2057
166,2057,2057
167,2057,2057
168,2032,2057
169,2081,2057
170,2057,2057
171,2033,2057
172,2033,2008
173,2008,2033
174,1984,2008
175,1959,1959
176,2008,1983
177,2032,1984
178,1959,1983
179,2008,1959
180,1983,2008
181,1959,1959
182,1984,1959
183,2008,1959
184,1983,2008
185,2008,2008
186,2033,2008
187,1935,1984
188,1861,1886
189,1886,1861
190,1910,1886
191,1910,1910
192,1935,1910
193,1910,1910
194,1910,1910
195,1910,1885
196,1910,1886
197,1910,1885
198,1910,1910
199,1886,1885
200,1861,1885
201,1861,1885
202,1910,1885
203,1910,1910
204,1910,1910
205,1910,1910
206,1886,1885
207,1885,1910
208,1934,1935
209,1934,1935
210,1910,1910
211,1886,1910
212,1910,1886
213,1910,1910
214,1910,1910
215,1910,1910
216,1910,1934
217,1886,1910
218,1910,1886
219,1885,1861
220,1910,1861
221,1861,1885
222,1861,1885
223,1910,1885
224,1935,1910
225,1886,1885
226,1910,1910
227,1910,1886
228,1935,1910
229,1910,1910
230,1861,1886
231,1935,1886
232,1861,1910
233,1934,1885
234,1861,1910
235,1910,1886
236,1934,1910
237,1885,1910
238,1934,1935
239,1934,1910
240,1910,1910
241,1935,1910
242,1910,1885
243,1910,1886
244,1910,1935
245,1910,1910
246,1861,1910
247,1886,1861
248,1886,1886
249,1910,1886
250,1910,1910
251,1910,1910
252,1910,1910
253,1934,1910
254,1910,1934
255,1910,1910
256,1934,1935
257,1910,1910
258,1910,1910
259,1934,1910
260,1861,1886
261,1910,1886
262,1886,1910
263,1861,1910
264,1935,1886
265,1910,1910
266,1885,1886
267,1861,1886
268,1886,1886
269,1935,1886
270,1910,1885
271,1885,1910
272,1910,1886
273,1910,1910
274,1885,1886
275,1861,1861
276,1886,1861
277,1886,1861
278,1886,1885
279,1910,1885
280,1934,1934
281,1910,1910
282,1910,1885
283,1885,1886
284,1861,1886
285,1935,1886
286,1910,1910
287,1886,1885
288,1935,1910
289,1886,1910
290,1861,1861
291,1885,1885
292,1885,1885
293,1885,1861
294,1885,1861
295,1885,1886
296,1910,1886
297,1886,1935
298,1886,1886
299,1886,1886
300,1910,1861
301,1885,1910
302,1910,1885
303,1886,1910
304,1886,1886
305,1886,1861
306,1910,1861
307,1861,1886
308,1886,1861
309,1910,1886
310,1910,1886
311,1886,1935
312,1910,1861
313,1885,1886
314,1910,1861
315,1861,1910
316,1910,1885
317,1886,1885
318,1886,1861
319,1861,1861
320,1885,1861
321,1885,1885
322,1910,1885
323,1861,1910
324,1886,1886
325,1910,1886
326,1910,1910
327,1886,1886
328,1935,1886
329,1910,1910
330,1885,1886
331,1885,1861
332,1910,1886
333,1886,1885
334,1910,1885
335,1885,1886
336,1910,1886
337,1910,1885
338,1885,1886
339,1861,1861
340,1886,1886
341,1910,1886
342,1910,1885
343,1910,1885
344,1910,1934
345,1910,1910
346,1910,1861
347,1861,1885
348,1861,1885
349,1886,1885
350,1910,1910
351,1885,1886
352,1861,1861
353,1910,1886
354,1885,1886
355,1861,1886
356,1886,1861
357,1861,1861
358,1910,1885
359,1886,1885
360,1910,1885
361,1885,1910
362,1885,1861
363,1885,1886
364,1861,1886
365,1935,1886
366,1861,1910
367,1885,1861
368,1861,1886
369,1910,1836
370,1885,1910
371,1910,1885
372,1886,1886
373,1935,1886
374,1861,1910
375,1885,1885
376,1886,1885
377,1886,1910
378,1886,1861
379,1861,1861
380,1885,1861
381,1861,1861
382,1886,1886
383,1910,1886
384,1885,1910
385,1910,1885
386,1935,1910
387,1910,1935
388,1885,1910
389,1910,1861
390,1861,1885
391,1910,1886
392,1910,1886
393,1910,1910
394,1910,1910
395,1910,1910
396,1885,1910
397,1885,1861
398,1885,1861
399,1910,1910
400,1861,1861
401,1910,1885
402,1861,1910
403,1861,1886
404,1910,1886
405,1886,1910
406,1910,1885
407,1885,1910
408,1885,1861
409,1910,1885
410,1910,1910
411,1886,1910
412,1886,1861
413,1886,1886
414,1886,1861
415,1886,1886
416,1910,1886
417,1885,1885
418,1885,1861
419,1885,1861
420,1885,1861
421,1910,1885
422,1886,1885
423,1861,1861
424,1910,1885
425,1886,1886
426,1861,1861
427,1885,1885
428,1885,1861
429,1885,1910
430,1861,1861
431,1885,1886
432,1885,1886
433,1885,1886
434,1885,1910
435,1910,1885
436,1910,1910
437,1885,1910
438,1910,1861
439,1910,1885
440,1885,1910
441,1934,1885
442,1910,1886
443,1910,1935
444,1910,1910
445,1935,1910
446,1935,1935
447,1861,1885
448,1934,1885
449,1910,1886
450,1861,1885
451,1885,1861
452,1885,1861
453,1885,1861
454,1910,1886
455,1886,1910
456,1886,1886
457,1885,1886
458,1885,1910
459,1910,1885
460,1886,1910
461,1910,1886
462,1885,1886
463,1910,1885
464,1910,1910
465,1861,1910
466,1886,1910
467,1886,1886
468,1910,1886
469,1885,1910
470,1885,1885
471,1885,1861
472,1910,1861
473,1861,1885
474,1885,1861
475,1910,1861
476,1886,1885
477,1861,1885
478,1886,1886
479,1885,1886
480,1885,1910
481,1910,1885
482,1910,1910
483,1885,1886
484,1910,1861
485,1861,1910
486,1886,1885
487,1861,1910
488,1910,1861
489,1910,1886
490,1910,1885
491,1934,1935
492,1910,1910
493,1910,1885
494,1910,1910
495,1910,1910
496,1910,1935
497,1910,1910
498,1910,1861
499,1910,1910
500,1861,1885
501,1910,1885
502,1886,1910
503,1861,1861
504,1910,1885
505,1910,1934
506,1885,1861
507,1885,1885
508,1885,1885
509,1885,1861
510,1885,1886
511,1910,1861
512,1886,1910
513,1861,1861
514,1910,1885
515,1886,1910
516,1910,1886
517,1934,1910
518,1910,1886
519,1861,1885
520,1910,1861
521,1886,1885
522,1861,1861
523,1885,1885
524,1910,1861
525,1886,1910
526,1886,1886
527,1910,1861
528,1910,1910
529,1910,1935
530,1910,1886
531,1910,1910
532,1861,1886
533,1935,1886
534,1910,1910
535,1910,1886
536,1910,1935
537,1885,1910
538,1885,1861
539,1885,1885
540,1910,1885
541,1910,1910
542,1934,1910
543,1861,1886
544,1886,1886
545,1910,1861
546,1885,1910
547,1886,1885
548,1861,1910
549,1910,1886
550,1861,1910
551,1910,1885
552,1910,1910
553,1885,1910
554,1885,1885
555,1910,1885
556,1886,1885
557,1910,1861
558,1861,1910
559,1885,1886
560,1861,1910
561,1885,1885
562,1886,1885
563,1886,1885
564,1910,1861
565,1910,1910
566,1910,1935
567,1910,1910
568,1886,1910
569,1885,1886
570,1886,1885
571,1935,1910
572,1861,1910
573,1910,1885
574,1886,1886
575,1910,1861
576,1910,1910
577,1886,1910
578,1910,1886
579,1885,1910
580,1910,1885
581,1886,1910
582,1886,1886
583,1885,1886
584,1910,1935
585,1910,1861
586,1861,1886
587,1861,1886
