attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,166378,1150
1,5070,4924
2,4923,4923
3,4997,4899
4,4924,4948
5,5046,4923
6,4997,5095
7,4948,4948
8,4948,4997
9,4899,4899
10,5046,4924
11,4875,4997
12,4973,4899
13,4875,4923
14,5071,5022
15,4948,4972
16,4924,4948
17,4924,4924
18,5046,4924
19,5021,5070
20,4875,4924
21,5414,5414
22,5487,5316
23,5952,5218
24,7006,6295
25,4287,5659
26,5022,5144
27,4899,4948
28,4923,4875
29,4825,4874
30,4997,4972
31,4972,4972
32,4972,4972
33,4923,4923
34,4899,4875
35,4973,4948
36,4899,4972
37,4948,4899
38,4875,4924
39,4899,4850
40,4948,4948
41,4899,4899
42,4948,4923
43,4874,4899
44,4923,4850
45,4875,4948
46,4923,4923
47,4923,4899
48,4948,4923
49,4973,4924
50,4874,4948
51,4924,4875
52,4899,4973
53,4923,4850
54,4923,4973
55,4850,4850
56,4972,4923
57,4874,4924
58,5021,4923
59,4875,4948
60,4973,4899
61,4973,5022
62,4924,4948
63,4997,4948
64,4899,4899
65,4972,4899
66,4948,4972
67,4972,4973
68,4899,4899
69,4924,4874
70,4948,5021
71,4899,4899
72,4973,4899
73,4850,4874
74,4997,4948
75,4874,4948
76,4948,4948
77,4997,4972
78,4997,4997
79,4948,4923
80,4973,4997
81,4997,4923
82,4924,4997
83,4948,4875
84,4923,4948
85,4923,4923
86,4973,4948
87,4875,4924
88,4997,4948
89,4850,4899
90,5046,4948
91,4924,4972
92,4899,4899
93,4948,4923
94,4924,4972
95,4973,4923
96,4924,4923
97,4948,4948
98,4948,4899
99,4875,4924
100,4973,4973
101,4875,4850
102,4973,4923
103,4826,4874
104,4924,4875
105,4899,4875
106,4972,4997
107,4923,4923
108,4899,4875
109,4948,4973
110,4924,4899
111,4948,4948
112,4899,4874
113,4973,4924
114,4924,4997
115,4874,4874
116,4924,4923
117,4875,4899
118,4899,4875
119,4850,4874
120,4923,4875
121,4948,4972
122,4923,4899
123,4923,4924
124,4850,4850
125,4899,4850
126,4923,4923
127,4874,4874
128,4948,4948
129,4948,4924
130,4972,4948
131,4850,4899
132,4923,4899
133,4874,4899
134,4997,4948
135,4924,4973
136,4923,4899
137,4948,4948
138,4973,4948
139,4948,4948
140,4874,4874
141,4875,4874
142,4899,4948
143,4948,4899
144,4997,5022
145,4948,4899
146,4923,4923
147,4875,4899
148,4948,4924
149,4972,4973
150,4972,4972
151,4948,4972
152,4972,4948
153,4923,4948
154,4899,4899
155,4850,4825
156,4801,4875
157,4948,4899
158,4899,4923
159,4874,4874
160,4923,4899
161,4875,4875
162,4973,4948
163,4924,4948
164,4850,4825
165,4997,4972
166,4972,4997
167,5021,4997
168,4923,4924
169,4948,4923
170,4924,4899
171,4948,4924
172,4899,4948
173,4899,4850
174,4923,4923
175,4850,4874
176,4899,4899
177,4899,4875
178,4972,4973
179,4899,4924
180,4899,4899
181,4948,4924
182,4899,4924
183,4899,4899
184,4948,4899
185,4973,4948
186,4973,4948
187,4899,4899
188,5021,4973
189,4874,4899
190,4923,4924
191,4850,4875
192,4948,4924
193,4874,4924
194,5021,4948
195,4923,5021
196,4899,4850
197,4973,5022
198,4948,4875
199,4923,4923
200,4825,4850
201,5021,4997
202,4875,4923
203,4825,4801
204,4923,4948
205,4825,4826
206,4899,4875
207,4997,4997
208,4924,4923
209,4899,4948
210,4874,4850
211,4899,4899
212,4850,4874
213,4875,4874
214,4875,4874
215,4875,4850
216,4948,4924
217,4899,4924
218,4948,4924
219,4801,4850
220,4874,4850
221,4850,4875
222,4850,4826
223,4899,4923
224,4899,4850
225,4874,4899
226,4899,4899
227,4826,4826
228,4997,4997
229,4826,4801
230,4875,4899
231,4801,4825
232,4850,4801
233,4899,4948
234,4899,4825
235,4874,4924
236,4825,4801
237,4826,4850
238,4874,4875
239,4874,4874
240,4899,4948
241,4875,4826
242,4924,4924
243,4825,4850
244,4874,4875
245,4899,4875
246,4924,4924
247,4997,4948
248,4924,4972
249,4875,4874
250,4875,4899
251,4850,4850
252,4899,4948
253,4825,4777
254,4923,4973
255,4850,4801
256,4899,4899
257,4924,4923
258,4899,4923
259,4875,4874
260,4924,4948
261,4924,4948
262,4826,4826
263,4850,4777
264,4874,4850
265,4948,4948
266,4924,4924
267,4826,4826
268,4874,4924
269,4948,4948
270,4899,4875
271,4924,4899
272,4850,4850
273,4948,4972
274,4850,4825
275,4850,4850
276,4899,4948
277,4850,4826
278,4899,4973
279,4850,4752
280,4948,4924
281,4875,4899
282,4899,4875
283,4850,4899
284,4850,4874
285,4973,4972
286,4899,4874
287,4923,4923
288,4850,4874
289,4875,4899
290,4899,4850
291,4850,4875
292,4997,5022
293,4973,4973
294,4973,5022
295,5022,4948
296,4997,4973
297,4874,4948
298,4948,4874
299,4924,4972
300,4899,4850
301,5046,5021
302,4875,4923
303,4875,4850
304,4801,4850
305,4899,4850
306,4850,4899
307,4826,4801
308,4875,4924
309,4826,4777
310,4826,4850
311,4875,4874
312,4850,4801
313,4899,4924
314,4826,4850
315,4825,4801
316,4801,4874
317,4801,4727
318,4850,4850
319,4826,4850
320,4875,4801
321,4924,4948
322,4875,4850
323,4924,4997
324,4850,4826
325,4801,4801
326,4801,4825
327,4850,4826
328,4899,4899
329,4850,4801
330,4899,4948
331,4801,4825
332,4850,4776
333,4875,4923
334,4875,4850
335,4850,4875
336,4850,4850
337,4850,4801
338,4874,4924
339,4874,4826
340,4899,4973
341,4826,4777
342,4899,4850
343,4850,4850
344,4875,4850
345,4801,4850
346,4899,4826
347,4875,4899
348,4801,4875
349,4825,4728
350,4777,4850
351,4801,4801
352,4899,4850
353,4899,4899
354,4826,4825
355,4826,4850
356,4801,4776
357,4875,4875
358,4850,4850
359,4850,4825
360,4875,4899
361,4875,4826
362,4875,4923
363,4875,4850
364,4948,4973
365,4825,4801
366,4850,4850
367,4850,4899
368,4875,4801
369,4899,4924
370,4850,4875
371,4826,4801
372,4850,4899
373,4850,4801
374,4875,4875
375,4875,4875
376,4875,4850
377,4875,4850
378,4850,4826
379,4874,4924
380,4850,4850
381,4850,4825
382,4801,4850
383,4825,4801
384,4874,4874
385,4874,4825
386,4923,4972
387,4874,4850
388,4972,4997
389,4850,4874
390,4850,4801
391,4801,4875
392,4850,4801
393,4850,4801
394,4850,4899
395,4826,4801
396,4875,4948
397,4850,4777
398,4850,4875
399,4850,4875
400,4850,4801
401,4875,4923
402,4899,4801
403,4850,4924
404,4875,4899
405,4850,4801
406,4874,4899
407,4801,4801
408,4875,4875
409,4826,4850
410,4826,4776
411,4801,4826
412,4850,4826
413,4924,4948
414,4850,4825
415,4899,4899
416,4875,4875
417,4875,4850
418,4924,4948
419,4826,4801
420,4850,4923
421,4801,4776
422,4899,4850
423,4825,4850
424,4850,4850
425,4850,4850
426,4850,4850
427,4875,4850
428,4777,4850
429,4924,4777
430,4826,4899
431,4826,4777
432,4899,4899
433,4874,4850
434,4850,4825
435,4850,4874
436,4825,4850
437,4899,4850
438,4850,4850
439,4948,4923
440,4801,4850
441,4874,4801
442,4972,4972
443,4826,4874
444,4948,4948
445,4825,4850
446,4825,4801
447,4874,4874
448,4850,4850
449,4874,4850
450,4874,4875
451,4825,4826
452,4874,4924
453,4825,4777
454,4875,4924
455,4826,4801
456,4850,4826
457,4874,4875
458,4850,4850
459,4850,4850
460,4899,4924
461,4923,4899
462,4825,4874
463,4899,4825
464,4899,4899
465,4899,4899
466,4874,4874
467,4801,4825
468,4948,4923
469,4850,4826
470,4875,4825
471,4924,4948
472,4850,4850
473,4874,4874
474,4850,4850
475,4875,4850
476,4850,4948
477,4801,4728
478,4850,4875
479,4850,4826
480,4899,4825
481,4825,4850
482,4825,4825
483,4899,4899
484,4850,4899
485,4874,4801
486,4776,4850
487,4899,4825
488,4899,4972
489,4850,4776
490,4923,4972
491,4850,4850
492,4875,4875
493,4875,4899
494,4850,4777
495,4874,4899
496,4825,4801
497,4825,4801
498,4801,4825
499,4826,4776
500,4875,4923
501,4826,4825
502,4875,4801
503,4850,4924
504,4850,4801
505,4850,4875
506,4826,4801
507,4850,4850
508,4850,4874
509,4826,4776
510,4801,4850
511,4875,4825
512,4875,4875
513,4826,4850
514,4826,4801
515,4899,4850
516,4801,4801
517,4875,4850
518,4875,4899
519,4924,4899
520,4801,4850
521,4826,4826
522,4826,4850
523,4826,4776
524,4973,4997
525,4826,4826
526,4850,4826
527,4875,4948
528,4826,4801
529,4875,4850
530,4850,4875
531,4826,4801
532,4850,4874
533,4850,4850
534,4899,4899
535,4850,4850
536,4924,4850
537,4850,4899
538,4825,4825
539,4850,4850
540,4826,4826
541,4875,4875
542,4826,4850
543,4899,4850
544,4825,4875
545,4825,4801
546,4923,4923
547,4850,4850
548,4801,4801
549,4874,4899
550,4874,4826
551,4923,4924
552,4850,4875
553,4875,4825
554,5095,4850
555,4801,5071
556,4899,4924
557,4850,4850
558,4997,4948
559,4777,4850
560,4875,4826
561,4850,4875
562,4850,4801
563,4874,4948
564,4825,4801
565,4801,4777
566,4826,4850
567,4826,4776
568,4875,4899
569,4875,4825
570,4826,4874
571,4801,4776
572,4850,4874
573,4875,4850
574,4850,4850
575,4801,4801
576,4826,4875
577,4850,4752
578,4874,4899
579,4825,4801
580,4825,4850
581,4874,4924
582,4874,4801
583,4850,4850
584,4850,4801
585,4850,4899
586,4875,4850
587,4899,4875
588,4801,4825
589,4826,4825
590,4924,4899
591,4801,4826
592,4874,4801
593,4850,4875
594,4850,4826
595,4874,4924
596,4825,4826
597,4850,4850
598,4875,4850
599,4801,4801
600,4825,4874
601,4825,4776
602,4923,4899
603,4850,4850
604,4924,4972
605,4850,4850
606,4825,4801
607,4874,4850
608,4826,4899
609,4899,4826
610,4801,4850
611,4801,4776
612,4825,4899
613,4850,4752
614,4850,4826
615,4825,4850
616,4825,4801
617,4899,4923
618,4899,4850
619,4874,4924
620,4850,4875
621,4826,4777
622,4801,4826
623,4801,4777
624,4924,4899
625,4850,4874
626,4850,4825
627,4875,4899
628,4826,4850
629,4899,4826
630,4923,4899
631,4801,4801
632,4850,4875
633,4850,4801
634,4875,4875
635,4777,4776
636,4948,4972
637,4850,4801
638,4826,4826
639,4826,4825
640,4924,4899
641,4850,4875
642,4850,4850
643,4826,4801
644,4875,4875
645,4825,4825
646,4923,4923
647,4801,4825
648,4875,4850
649,4899,4899
650,4874,4801
651,4850,4899
652,4801,4801
653,4923,4924
654,4850,4875
655,4825,4801
656,4874,4899
657,4825,4777
658,4874,4899
659,4825,4801
660,4850,4850
661,4801,4801
662,4948,4924
663,4899,4875
664,4874,4924
665,4923,4875
666,4825,4875
667,4801,4777
668,4875,4924
669,4826,4777
670,4825,4826
671,4850,4874
672,4850,4825
673,4899,4948
674,4825,4777
675,4850,4850
676,4777,4825
677,4850,4752
678,4874,4899
679,4801,4825
680,4850,4850
681,4875,4874
682,4875,4825
683,4924,4948
684,4826,4850
685,4826,4825
686,4850,4801
687,4850,4850
688,4850,4850
689,4801,4825
690,4899,4899
691,4825,4801
692,4874,4923
693,4776,4776
694,4899,4825
695,4875,4899
696,4850,4825
697,4825,4850
698,4801,4801
699,4777,4776
700,4850,4874
701,4825,4728
702,4874,4874
703,4899,4923
704,4826,4776
705,4899,4923
706,4899,4850
707,4875,4923
708,4826,4825
709,4826,4801
710,4826,4801
711,4801,4825
712,4948,4924
713,4874,4875
714,4923,4924
715,4825,4850
716,4850,4826
717,4875,4899
718,4826,4801
719,4850,4850
720,4850,4874
721,4899,4850
722,4850,4874
723,4826,4801
724,4875,4924
725,4801,4777
726,4825,4801
727,4899,4874
728,4948,4973
729,4850,4850
730,4875,4850
731,4924,4875
732,4826,4899
733,4850,4777
734,4899,4924
735,4826,4826
736,4899,4875
737,5021,4972
738,5021,5021
739,4874,4923
740,4948,4899
741,4924,4923
742,4899,4899
743,4899,4923
744,4874,4874
745,4899,4899
746,4899,4899
747,4899,4899
748,4801,4899
749,4826,4825
750,4875,4825
751,4899,4899
752,4874,4826
753,4874,4924
754,4801,4801
755,4826,4825
756,4801,4850
757,4874,4826
758,4874,4875
759,4801,4776
760,4875,4874
761,4826,4825
762,4899,4850
763,4801,4801
764,4826,4875
765,4777,4801
766,4777,4752
767,4899,4850
768,4801,4825
769,4801,4801
770,4899,4875
771,5462,5438
772,5119,5095
773,5854,5365
774,6663,7202
775,4826,4875
776,4850,4777
777,4972,4973
778,5266,4826
779,4825,5316
780,4776,4801
781,4874,4801
782,4776,4875
783,4874,4776
784,4923,4923
785,4825,4850
786,4874,4875
787,4752,4826
788,4801,4801
789,4801,4777
790,4875,4875
791,4826,4826
792,4777,4777
