attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,145750,1126
1,5022,5046
2,5046,4948
3,4948,4948
4,5046,4997
5,5168,5168
6,5095,5046
7,5022,5070
8,4924,4972
9,4924,4948
10,4875,4850
11,4997,4997
12,4899,4899
13,5095,4924
14,5315,5463
15,5487,5438
16,8207,8305
17,5610,5560
18,4899,4874
19,4875,4874
20,4924,4924
21,4899,4899
22,4972,4972
23,4924,4923
24,5022,4948
25,4924,4972
26,5046,5070
27,4997,4972
28,4973,4972
29,4899,4899
30,4850,4850
31,4973,4948
32,5046,4924
33,4948,5095
34,4899,4801
35,4874,4924
36,4874,4825
37,4899,4899
38,5438,5438
39,4948,4948
40,5046,4948
41,6050,5144
42,4948,5879
43,4899,4924
44,5389,4850
45,4850,5389
46,4923,4899
47,4924,4948
48,4997,4899
49,4923,4973
50,4948,4973
51,5022,4997
52,4924,4948
53,4973,4973
54,4850,4850
55,4923,4924
56,4972,4875
57,5021,5071
58,4874,4850
59,4850,4825
60,4899,4899
61,4825,4874
62,4948,4874
63,4899,4948
64,5021,4924
65,4874,4899
66,4899,4923
67,4924,4874
68,4875,4923
69,4948,4923
70,4972,4997
71,4948,4923
72,4924,4850
73,4997,5022
74,4972,4948
75,5021,5070
76,4923,4850
77,4874,4973
78,5022,4924
79,4850,4899
80,4972,4924
81,4899,4924
82,4850,4850
83,5021,4948
84,4850,4924
85,4924,4923
86,4948,4924
87,5119,5120
88,4874,4826
89,4899,4924
90,4899,4825
91,4850,4924
92,4997,4948
93,5070,5070
94,4948,4923
95,4899,4875
96,4923,4923
97,4923,4923
98,4923,4923
99,4923,4874
100,4850,4899
101,4924,4972
102,4899,4825
103,4825,4874
104,4899,4850
105,4923,4923
106,4997,4899
107,4850,4924
108,4972,4924
109,4997,5022
110,4948,4899
111,4899,4874
112,4875,4899
113,5022,4972
114,4875,4899
115,5046,5046
116,4850,4850
117,4924,4899
118,4899,4875
119,4850,4924
120,4973,4875
121,4850,4899
122,4997,4997
123,4875,4850
124,4948,4948
125,4948,4972
126,4801,4826
127,4973,4948
128,5046,4972
129,4923,4948
130,4899,4899
131,4924,4948
132,4875,4850
133,4875,4899
134,4948,4899
135,4850,4850
136,4948,4923
137,4899,4899
138,4924,4924
139,4924,4899
140,4875,4874
141,4973,4948
142,4899,4899
143,4972,4997
144,4874,4850
145,4972,4899
146,4874,4899
147,4899,4924
148,4924,4924
149,4948,4948
150,4948,4972
151,4875,4850
152,5022,4997
153,4875,4875
154,4948,4924
155,4899,4924
156,4899,4875
157,4923,4948
158,4874,4850
159,4972,4997
160,4923,4875
161,4874,4850
162,4923,4899
163,4972,4948
164,4997,5021
165,4924,4948
166,4973,4923
167,4899,4899
168,4874,4899
169,4948,4899
170,4850,4850
171,4948,4924
172,4875,4899
173,4924,4923
174,4973,4923
175,4875,4874
176,4948,4948
177,4899,4899
178,4924,4924
179,4924,4899
180,4973,4948
181,4973,4972
182,4875,4899
183,4924,4899
184,4875,4875
185,4948,4924
186,4874,4899
187,4899,4899
188,4899,4874
189,4972,4972
190,4923,4899
191,4874,4899
192,4948,4924
193,4924,4924
194,4948,4948
195,4899,4899
196,4972,4972
197,4948,4924
198,4899,4899
199,4997,4973
200,4948,4924
201,4997,4997
202,4875,4850
203,4924,4948
204,4899,4874
205,4899,4899
206,4973,4973
207,4899,4825
208,4923,4973
209,4899,4875
210,4948,4948
211,4850,4825
212,4899,4899
213,4948,4972
214,4973,4972
215,4948,4923
216,4850,4850
217,4948,4923
218,4899,4874
219,4875,4923
220,4948,4899
221,4899,4875
222,4948,4997
223,4850,4850
224,4875,4874
225,4899,4874
226,4850,4874
227,4923,4875
228,4899,4899
229,4899,4924
230,4899,4875
231,4899,4924
232,4899,4874
233,4874,4874
234,4948,4923
235,4899,4923
236,5046,4972
237,4924,4973
238,4875,4899
239,4899,4850
240,4972,4972
241,4997,4972
242,4875,4874
243,4924,4948
244,4899,4850
245,4899,4948
246,4948,4899
247,4850,4875
248,4972,4948
249,4874,4899
250,4948,4924
251,4899,4850
252,4923,4924
253,4923,4924
254,5021,5070
255,4948,4899
256,4948,4899
257,4923,4972
258,4874,4850
259,4874,4899
260,4899,4875
261,4874,4924
262,4972,4924
263,4874,4850
264,4948,4948
265,4899,4875
266,4923,4948
267,4948,4899
268,4875,4899
269,4948,4948
270,4899,4850
271,4997,5021
272,4899,4899
273,4924,4899
274,4973,4948
275,4899,4923
276,4923,4899
277,4899,4948
278,4924,4899
279,4850,4850
280,5046,4899
281,4874,4997
282,4850,4899
283,4899,4850
284,4899,4899
285,4997,5021
286,4972,4923
287,5021,5070
288,4899,4826
289,4875,4899
290,4875,4850
291,4948,4948
292,4923,4948
293,4923,4948
294,4899,4899
295,4899,4850
296,4850,4874
297,4948,4899
298,4825,4850
299,4948,4874
300,4875,4875
301,4948,4948
302,4899,4874
303,4826,4875
304,4973,4874
305,4899,4948
306,4972,4948
307,4874,4850
308,5021,5046
309,4972,4973
310,4825,4875
311,4997,4924
312,4850,4875
313,4923,4923
314,4850,4801
315,4948,4923
316,5046,5021
317,4850,4923
318,4899,4850
319,4850,4850
320,4923,4899
321,4899,4899
322,4899,4924
323,4899,4801
324,4826,4899
325,4973,4948
326,4899,4874
327,4923,4997
328,4923,4801
329,4899,4948
330,4875,4850
331,4850,4899
332,5021,4899
333,4874,4948
334,4923,4899
335,4874,4850
336,4850,4874
337,4948,4899
338,4825,4850
339,4899,4850
340,4850,4850
341,4923,4924
342,4948,4924
343,4850,4899
344,4948,4875
345,4899,4899
346,4997,5021
347,4850,4850
348,4924,4924
349,4973,4948
350,4850,4874
351,4874,4825
352,4948,4899
353,4997,5022
354,4825,4850
355,4874,4875
356,4899,4875
357,4875,4924
358,4973,4948
359,4826,4825
360,4948,4923
361,4874,4874
362,4923,4923
363,4923,4874
364,4923,4973
365,4923,4923
366,4874,4850
367,4948,4924
368,4899,4850
369,4923,4924
370,4899,4850
371,4899,4948
372,4972,4899
373,4874,4972
374,4874,4874
375,4899,4899
376,4875,4826
377,4899,4875
378,4825,4875
379,4850,4850
380,4899,4850
381,4948,4997
382,4948,4948
383,4850,4875
384,4948,4875
385,4850,4850
386,4875,4923
387,4826,4825
388,4899,4874
389,4874,4923
390,4948,4948
391,4899,4875
392,4899,4850
393,4875,4948
394,4924,4826
395,4899,4948
396,4874,4850
397,4923,4997
398,4874,4850
399,4850,4826
400,4924,4899
401,4899,4899
402,4850,4899
403,4899,4850
404,4899,4924
405,4899,4924
406,4874,4826
407,4825,4948
408,4899,4801
409,4825,4899
410,4874,4825
411,4825,4850
412,4972,4948
413,4899,4923
414,4924,4899
415,4948,4973
416,4899,4875
417,4899,4899
418,4997,5021
419,4972,4972
420,4874,4874
421,4899,4899
422,4875,4875
423,4875,4899
424,4875,4825
425,4899,4899
426,4874,4924
427,4899,4875
428,4850,4899
429,4948,4899
430,4973,5022
431,4875,4899
432,4875,4776
433,4899,4972
434,4997,4899
435,4850,4899
436,4899,4850
437,4899,4972
438,4850,4825
439,4899,4850
440,4899,4899
441,4875,4899
442,4948,4924
443,4874,4875
444,4899,4874
445,4924,4972
446,4899,4899
447,4874,4826
448,4850,4875
449,4874,4875
450,4923,4948
451,4850,4850
452,4850,4875
453,4874,4899
454,4899,4899
455,4899,4850
456,4899,4874
457,4899,4948
458,4899,4826
459,4948,4997
460,4899,4923
461,4948,4948
462,4973,4973
463,4875,4924
464,4973,4924
465,4850,4850
466,4997,4972
467,4875,4874
468,4850,4899
469,4874,4850
470,4874,4850
471,4923,4948
472,4850,4826
473,4948,4948
474,4899,4874
475,4875,4899
476,4899,4875
477,4899,4973
478,4924,4924
479,4899,4875
480,4899,4899
481,4924,4874
482,4924,4948
483,4899,4899
484,4899,4899
485,4948,4973
486,4972,4973
487,4874,4875
488,4948,4924
489,4973,4924
490,4899,4948
491,4948,4948
492,4899,4875
493,4899,4948
494,4948,4899
495,4923,4923
496,4801,4825
497,4899,4874
498,4850,4850
499,4899,4899
500,4899,4875
501,4826,4899
502,4948,4899
503,4874,4875
504,5364,4899
505,4874,5291
506,4899,4899
507,4924,4875
508,4850,4924
509,4948,4948
510,4899,4972
511,4899,4850
512,4874,4850
513,4923,4899
514,4874,4899
515,4972,4948
516,4899,4899
517,4850,4923
518,4923,4850
519,4825,4875
520,4923,4899
521,4850,4850
522,4826,4850
523,4875,4850
524,4973,4973
525,4973,4997
526,4899,4899
527,4899,4875
528,4899,4899
529,4899,4899
530,4924,4875
531,4924,4923
532,4875,4899
533,4899,4948
534,4948,4899
535,4899,4924
536,4850,4825
537,4948,4948
538,4899,4899
539,4923,4923
540,4874,4874
541,4972,4972
542,4923,4948
543,4825,4826
544,4948,4948
545,4899,4850
546,4923,4948
547,4850,4825
548,4850,4850
549,4948,4997
550,4948,4923
551,4997,4948
552,4899,4948
553,4923,4923
554,4997,4997
555,4997,4997
556,4874,4850
557,4850,4924
558,4850,4826
559,4825,4826
560,4899,4875
561,4923,4899
562,4850,4874
563,4875,4899
564,4948,4899
565,4874,4948
566,4948,4850
567,4899,4973
568,4923,4875
569,4899,4948
570,4850,4850
571,4850,4826
572,4875,4875
573,4875,4899
574,4850,4801
575,4874,4899
576,4923,4972
577,4899,4874
578,4899,4874
579,5046,5070
580,4850,4850
581,4948,4948
582,4875,4899
583,4826,4850
584,4924,4923
585,4875,4850
586,5022,4997
587,4899,4899
588,4825,4875
589,4899,4875
590,4973,4973
591,4875,4874
592,4874,4874
593,4899,4899
594,4875,4850
595,4899,4948
596,4874,4850
597,4899,4948
598,4875,4850
599,4899,4850
600,4850,4875
601,4875,4875
602,4973,4997
603,4899,4874
604,4874,4874
605,4850,4874
606,4850,4850
607,4874,4850
608,4850,4874
609,4899,4850
610,4874,4899
611,4850,4850
612,4826,4825
613,4875,4874
614,4924,4948
615,4948,4899
616,4948,4948
617,4924,4924
618,4850,4826
619,4825,4899
620,5021,4948
621,4801,4899
622,4948,4899
623,4826,4850
624,4924,4874
625,4875,4899
626,4948,4997
627,4923,4850
628,4948,4972
629,4875,4899
630,4850,4850
631,4899,4874
632,4948,4923
633,4874,4899
634,4948,4924
635,4899,4899
636,4899,4850
637,4850,4973
638,4826,4801
639,4948,4899
640,4825,4875
641,4972,4973
642,4874,4875
643,4899,4899
644,4850,4850
645,4875,4924
646,4899,4850
647,4874,4923
648,4948,4899
649,4850,4850
650,4850,4874
651,4899,4850
652,4825,4875
653,4899,4924
654,4948,4924
655,4973,4997
656,4875,4825
657,4924,4948
658,4899,4875
659,4825,4875
660,4874,4850
661,4948,4997
662,5071,5022
663,4850,4850
664,4948,4948
665,4899,4899
666,4825,4850
667,4874,4875
668,4850,4850
669,4899,4923
670,4875,4874
671,4899,4850
672,4923,4948
673,4875,4948
674,4899,4850
675,4850,4899
676,4899,4850
677,4875,4948
678,4826,4875
679,4948,4875
680,4850,4875
681,4972,4948
682,4850,4850
683,4899,4948
684,4948,4923
685,4850,4899
686,4899,4850
687,4850,4874
