attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,184484,1175
1,5291,5610
2,5266,5144
3,5732,5242
4,5168,5707
5,6785,6712
6,5536,5291
7,5389,5487
8,5242,5365
9,5291,5193
10,5364,5266
11,5364,5438
12,5193,5168
13,5242,5218
14,5266,5217
15,5242,5218
16,5291,5242
17,5217,5217
18,5266,5267
19,5144,5168
20,5267,5169
21,5169,5168
22,7447,7276
23,5708,5854
24,5855,5609
25,5487,5659
26,5658,5511
27,5732,5830
28,5242,5242
29,5217,5144
30,5217,5242
31,5266,5193
32,5217,5218
33,5242,5217
34,5242,5144
35,5193,5267
36,5169,5168
37,5242,5169
38,5168,5144
39,5242,5193
40,5242,5242
41,5242,5193
42,5169,5168
43,5242,5218
44,5242,5242
45,5315,5266
46,5266,5242
47,5266,5242
48,5217,5193
49,5315,5291
50,5217,5218
51,5193,5168
52,5242,5267
53,5266,5266
54,5266,5193
55,5266,5291
56,5291,5267
57,5242,5242
58,5291,5266
59,5267,5218
60,5291,5267
61,5144,5193
62,5316,5193
63,5242,5315
64,5291,5218
65,5267,5266
66,5217,5218
67,5218,5193
68,5291,5315
69,5291,5168
70,5168,5217
71,5217,5144
72,5291,5291
73,5266,5169
74,5217,5266
75,5266,5193
76,5218,5242
77,5291,5193
78,5266,5266
79,5266,5218
80,5169,5217
81,5389,5340
82,5193,5193
83,5389,5340
84,5193,5193
85,5291,5291
86,5242,5168
87,5193,5242
88,5242,5144
89,5316,5315
90,5217,5144
91,5218,5291
92,5316,5291
93,5267,5242
94,5193,5193
95,5217,5193
96,5242,5218
97,5242,5217
98,5217,5218
99,5193,5217
100,5316,5291
101,5267,5193
102,5316,5365
103,5242,5168
104,5267,5340
105,5242,5144
106,5291,5291
107,5217,5242
108,5291,5291
109,5266,5218
110,5242,5217
111,5266,5242
112,5193,5193
113,5365,5365
114,5217,5168
115,5242,5242
116,5267,5218
117,5316,5315
118,5242,5242
119,5217,5218
120,5193,5168
121,5340,5316
122,5218,5193
123,5242,5315
124,5364,5316
125,5217,5168
126,5291,5291
127,5242,5242
128,5242,5193
129,5218,5193
130,5242,5193
131,5217,5242
132,5242,5267
133,5193,5119
134,5315,5291
135,5242,5193
136,5365,5365
137,5218,5217
138,5291,5193
139,5242,5291
140,5217,5242
141,5217,5144
142,5242,5267
143,5218,5217
144,5242,5168
145,5217,5218
146,5291,5266
147,5242,5291
148,5266,5218
149,5217,5193
150,5242,5242
151,5217,5217
152,5193,5169
153,5217,5193
154,5242,5193
155,5267,5291
156,5193,5144
157,5193,5193
158,5242,5168
159,5291,5291
160,5266,5217
161,5242,5267
162,5267,5193
163,5218,5217
164,5267,5316
165,5267,5193
166,5291,5266
167,5267,5242
168,5316,5315
169,5193,5218
170,5291,5217
171,5218,5242
172,5242,5242
173,5217,5169
174,5291,5266
175,5242,5193
176,5267,5242
177,5291,5267
178,5291,5266
179,5193,5193
180,5291,5340
181,5193,5144
182,5266,5267
183,5217,5217
184,5242,5218
185,5266,5242
186,5242,5242
187,5242,5242
188,5267,5266
189,5242,5169
190,5218,5242
191,5291,5217
192,5242,5217
193,5266,5267
194,5242,5193
195,5242,5291
196,5242,5217
197,5242,5218
198,5217,5193
199,5242,5242
200,5242,5193
201,5267,5266
202,5291,5242
203,5266,5267
204,5316,5340
205,5217,5168
206,5266,5242
207,5217,5217
208,5267,5267
209,5242,5193
210,5291,5217
211,5242,5291
212,5242,5242
213,5193,5144
214,5218,5242
215,5217,5193
216,5291,5291
217,5266,5217
218,5291,5316
219,5242,5242
220,5217,5144
221,5242,5242
222,5218,5218
223,5291,5242
224,5291,5266
225,5266,5242
226,5266,5267
227,5291,5291
228,5242,5193
229,5315,5340
230,5266,5193
231,5242,5291
232,5291,5217
233,5267,5267
234,5291,5217
235,5168,5267
236,5193,5168
237,5193,5144
238,5266,5242
239,5217,5218
240,5266,5217
241,5168,5193
242,5365,5217
243,5193,5242
244,5291,5316
245,5267,5217
246,5316,5316
247,5266,5193
248,5242,5266
249,5291,5218
250,5217,5218
251,5218,5242
252,5266,5266
253,5266,5193
254,5193,5218
255,5218,5144
256,5193,5242
257,5291,5242
258,5267,5193
259,5365,5413
260,5144,5144
261,5267,5242
262,5266,5242
263,5315,5291
264,5242,5193
265,5267,5291
266,5242,5168
267,5242,5291
268,5291,5218
269,5218,5242
270,5242,5168
271,5218,5242
272,5340,5267
273,5217,5266
274,5266,5193
275,5217,5242
276,5316,5316
277,5218,5168
278,5316,5267
279,5218,5217
280,5291,5316
281,5291,5266
282,5242,5169
283,5242,5267
284,5169,5168
285,5266,5169
286,5291,5315
287,5169,5120
288,5242,5266
289,5291,5267
290,5291,5242
291,5266,5291
292,5315,5315
293,5340,5291
294,5193,5169
295,5315,5340
296,5217,5217
297,5266,5218
298,5266,5217
299,5291,5340
300,5242,5218
301,5291,5291
302,5242,5168
303,5217,5218
304,5267,5217
305,5316,5365
306,5291,5217
307,5242,5267
308,5316,5266
