attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,124533,367
1,1935,1983
2,1910,1910
3,1885,1935
4,1861,1837
5,1910,1886
6,1885,1910
7,1861,1885
8,1910,1861
9,1885,1885
10,1885,1886
11,1861,1886
12,1885,1861
13,1885,1861
14,1861,1861
15,1935,1885
16,1910,1885
17,1910,1934
18,1935,1934
19,1935,1910
20,1910,1910
21,1910,1910
22,1934,1935
23,1934,1935
24,1934,1910
25,1910,1910
26,1935,1910
27,1910,1910
28,1934,1935
29,1910,1910
30,1935,1910
31,1886,1910
32,1935,1910
33,1935,1910
34,1910,1910
35,1910,1935
36,1935,1886
37,1910,1910
38,1910,1910
39,1910,1910
40,1934,1910
41,1934,1934
42,1885,1885
43,1934,1885
44,1934,1910
45,1934,1934
46,1934,1934
47,1934,1959
48,1910,1910
49,1910,1934
50,1910,1910
51,1934,1885
52,1885,1886
53,1910,1885
54,1935,1910
55,1886,1910
56,1886,1861
57,1934,1959
58,1910,1910
59,1910,1910
60,1934,1910
61,1910,1910
62,1910,1885
63,1885,1910
64,1885,1910
65,1910,1886
66,1910,1886
67,1886,1885
68,1886,1910
69,1935,1886
70,1910,1910
71,1934,1935
72,1934,1935
73,1934,1910
74,1910,1910
75,1935,1934
76,1910,1910
77,1934,1935
78,1934,1935
79,1934,1935
80,1934,1910
81,1934,1935
82,1934,1935
83,1934,1935
84,1910,1910
85,1935,1934
86,1910,1910
87,1934,1935
88,1910,1910
89,1935,1934
90,1910,1910
91,1934,1935
92,1910,1910
93,1935,1910
94,1910,1910
95,1910,1910
96,1910,1886
97,1910,1910
98,1886,1910
99,1910,1910
100,1910,1885
101,1910,1886
102,1934,1910
103,1910,1910
104,1935,1934
105,1935,1910
106,1935,1934
107,1886,1885
108,1886,1886
109,1910,1886
110,1910,1910
111,1910,1910
112,1910,1886
113,1910,1910
114,1910,1910
115,1935,1910
116,1910,1885
117,1910,1934
118,1935,1910
119,1910,1910
120,1934,1910
121,1910,1910
122,1935,1910
123,1935,1910
124,1935,1910
125,1935,1910
126,1886,1935
127,1886,1886
128,1935,1910
129,1935,1934
130,1910,1885
131,1910,1910
132,1910,1910
133,1934,1910
134,1910,1910
135,1910,1910
136,1910,1886
137,1910,1910
138,1910,1910
139,1935,1910
140,1910,1935
141,1910,1910
142,1910,1886
143,1959,1935
144,1910,1910
145,1910,1910
146,1959,1934
147,1934,1910
148,1934,1934
149,1934,1959
150,1934,1910
151,1934,1935
152,1934,1935
153,1910,1910
154,1935,1910
155,1910,1935
156,1910,1910
157,1910,1910
158,1910,1910
159,1934,1910
160,1910,1886
161,1910,1935
162,1885,1910
163,1934,1910
164,1910,1910
165,1935,1934
166,1935,1934
167,1935,1910
168,1935,1910
169,1910,1910
170,1934,1910
171,1910,1910
172,1910,1910
173,1935,1910
174,1935,1935
175,1935,1959
176,1935,1910
177,1910,1935
178,1934,1910
179,1959,1935
180,1910,1910
181,1934,1910
182,1910,1910
183,1935,1934
184,1885,1886
185,1934,1935
186,1910,1910
187,1934,1959
188,1934,1935
189,1934,1910
190,1934,1935
191,1959,1935
192,1886,1910
193,1935,1886
194,1910,1910
195,1934,1935
196,1910,1910
197,1935,1934
198,1910,1910
199,1910,1910
200,1910,1910
201,1910,1910
202,1935,1910
203,1886,1885
204,1885,1910
205,1910,1885
206,1910,1910
207,1910,1910
208,1910,1885
209,1910,1886
210,1910,1910
211,1910,1934
212,1886,1910
213,1910,1886
214,1910,1885
215,1934,1935
216,1910,1910
217,1935,1934
218,1935,1934
219,1910,1910
220,1934,1910
221,1934,1935
222,1959,1935
223,1910,1910
224,1910,1910
225,1935,1934
226,1935,1934
227,1935,1934
228,1935,1934
229,1910,1910
230,1934,1935
231,1910,1910
232,1935,1910
233,1935,1910
234,1886,1910
235,1885,1910
236,1934,1910
237,1934,1910
238,1935,1910
239,1935,1934
240,1885,1886
241,1959,1934
242,1935,1910
243,1959,1959
244,1910,1910
245,1935,1934
246,1910,1910
247,1910,1910
248,1935,1934
249,1910,1910
250,1910,1910
251,1934,1935
252,1934,1935
253,1959,1959
254,1935,1910
255,1910,1935
256,1910,1935
257,1934,1910
258,1910,1910
259,1935,1934
260,1935,1934
261,1910,1910
262,1935,1910
263,1935,1934
264,1935,1934
265,1959,1959
266,1934,1935
267,1934,1935
268,1910,1935
269,1934,1935
270,1910,1885
271,1934,1935
272,1910,1910
273,1935,1910
274,1910,1910
275,1934,1910
276,1885,1886
277,1910,1861
278,1910,1910
279,1934,1935
280,1934,1935
281,1934,1935
282,1910,1935
283,1959,1935
284,1935,1959
285,1935,1934
286,1935,1934
287,1935,1910
288,1910,1910
289,1885,1910
290,2032,2008
291,1935,1959
292,1959,1934
293,1910,1910
294,1935,1934
295,1959,1959
296,1959,1935
297,1935,1934
298,1935,1934
299,1934,1910
300,1934,1910
301,1910,1910
302,1886,1910
303,1910,1910
304,1910,1886
305,1886,1885
306,1885,1886
307,1934,1885
308,1934,1910
309,1910,1886
310,1910,1910
311,1910,1910
312,1910,1910
313,1910,1910
314,1910,1910
315,1910,1910
316,1934,1935
317,1910,1910
318,1910,1910
319,1934,1935
320,1934,1935
321,1959,1959
322,1910,1910
323,1934,1935
324,1910,1910
325,1886,1910
326,1910,1886
327,1959,1935
328,1910,1885
329,1861,1910
330,1910,1861
331,1885,1910
332,1910,1885
333,1886,1886
334,1910,1886
335,1910,1910
336,1910,1910
337,1910,1910
338,1910,1910
339,1861,1886
340,1886,1886
341,1935,1886
342,1886,1910
343,1910,1910
344,1910,1910
345,1935,1934
346,1910,1910
347,1910,1885
348,1910,1910
349,1910,1910
350,1910,1910
351,1910,1910
352,1910,1910
353,1885,1935
354,1910,1886
355,1910,1910
356,1910,1910
357,1910,1910
358,1861,1886
359,1910,1861
360,1934,1885
361,1910,1910
362,1910,1886
363,1934,1935
364,1910,1910
365,1935,1934
366,1910,1910
367,1910,1935
368,1935,1910
369,1910,1885
370,1910,1886
371,1935,1935
372,1910,1935
373,1934,1910
374,1910,1910
375,1910,1885
376,1910,1910
377,1910,1910
378,1910,1885
379,1910,1934
380,1910,1885
381,1935,1886
382,1910,1910
383,1910,1910
384,1910,1910
385,1934,1910
386,1885,1910
387,1886,1935
388,1935,1861
389,1910,1910
390,1934,1910
391,1934,1910
392,1910,1910
393,1910,1910
394,1910,1910
395,1959,1934
396,1885,1910
397,1910,1861
398,1910,1885
399,1910,1910
400,1910,1910
401,1910,1910
402,1935,1886
403,1910,1935
404,1885,1910
405,1910,1885
406,1910,1910
407,1934,1935
408,1934,1910
409,1910,1910
410,1935,1934
411,1935,1934
412,1935,1934
413,1959,1934
414,1885,1910
415,1910,1910
416,1885,1861
417,1910,1935
418,1910,1886
419,2130,2106
420,1910,1910
421,1910,1885
422,1885,1886
423,1910,1910
424,1910,1934
425,1934,1910
426,1861,1886
427,1886,1886
428,1886,1886
429,1935,1886
430,1910,1910
431,1934,1935
432,1910,1935
433,1935,1910
434,1886,1910
435,1935,1910
436,1910,1910
437,1934,1910
438,1910,1910
439,1935,1934
440,1935,1910
441,1935,1934
442,1910,1910
443,1934,1935
444,1910,1935
445,1934,1910
446,1934,1934
447,1934,1934
448,1885,1910
449,1934,1910
450,1910,1910
451,1935,1910
452,1910,1910
453,1910,1910
454,1910,1910
455,1885,1886
456,1885,1885
457,1861,1885
458,1885,1861
459,1910,1935
460,1886,1886
461,1910,1910
462,1910,1910
463,1885,1910
464,1910,1885
465,1910,1885
466,1910,1910
467,1910,1885
468,1861,1886
469,1886,1836
470,1861,1861
471,1934,1885
472,1910,1886
473,1886,1885
474,1910,1910
475,1934,1935
476,1910,1910
477,1910,1910
478,1885,1885
479,1885,1861
480,1910,1910
481,1910,1886
482,1910,1910
483,1910,1910
484,1934,1935
485,1910,1910
486,1935,1934
487,1910,1910
488,1910,1910
489,1935,1910
490,1886,1935
491,1910,1910
492,1910,1910
493,1910,1935
494,1934,1935
495,1934,1910
496,1934,1910
497,1934,1934
498,1910,1910
499,1935,1910
500,1935,1934
501,1886,1910
502,1935,1886
503,1910,1910
504,1934,1935
505,1910,1910
506,1935,1910
507,1934,1935
508,1910,1910
509,1935,1886
510,1910,1910
511,1934,1910
512,1910,1934
513,1935,1934
514,1935,1910
515,1910,1935
516,1934,1935
517,1934,1935
518,1959,1935
519,1910,1910
520,1934,1935
521,1910,1910
522,1910,1910
523,1934,1910
524,1910,1910
525,1861,1885
526,1910,1885
527,1910,1910
528,1910,1910
529,1935,1934
530,1935,1910
531,1910,1935
532,1910,1910
533,1910,1910
534,1910,1910
535,1935,1934
536,1910,1910
537,1910,1910
538,1910,1910
539,1934,1910
540,1934,1935
541,1910,1910
542,1959,1959
543,1885,1886
544,1910,1885
545,1910,1886
546,1886,1910
547,1910,1910
548,1910,1910
549,1935,1910
550,1935,1910
551,1935,1934
552,1910,1910
553,1910,1935
554,1910,1910
555,1910,1934
556,1934,1885
557,1934,1935
558,1910,1910
559,1935,1910
560,1935,1934
561,1910,1885
562,1910,1910
563,1910,1886
564,1934,1935
565,1910,1910
566,1910,1910
567,1910,1910
568,1885,1886
569,1934,1935
570,1910,1910
571,1886,1885
572,1910,1886
573,1934,1935
574,1910,1910
575,1910,1910
576,1910,1910
577,1886,1910
578,1886,1886
579,1885,1861
580,1934,1935
581,1910,1910
582,1910,1910
583,1910,1910
584,1861,1885
585,1885,1861
586,1934,1885
587,1861,1886
588,1910,1861
589,1910,1910
590,1910,1910
591,1910,1910
592,1885,1910
593,1885,1910
594,1885,1885
595,1910,1885
596,1886,1885
597,1910,1886
598,1934,1885
599,1934,1935
600,1910,1910
601,1935,1934
602,1910,1910
603,1934,1910
604,1910,1934
605,1910,1910
606,1910,1910
607,1910,1910
608,1910,1910
609,1959,1934
610,1910,1910
611,1910,1910
612,1910,1910
613,1935,1934
614,1935,1910
615,1959,1934
616,1934,1934
617,1910,1910
618,1910,1910
619,1934,1910
620,1934,1934
621,1910,1934
622,1935,1934
623,1935,1910
624,1935,1935
625,1910,1885
626,1910,1910
627,1935,1934
628,1935,1934
629,1959,1934
630,1910,1910
631,1935,1934
632,1935,1934
633,1959,1959
634,1934,1910
635,1885,1910
636,1934,1910
637,1910,1910
638,1935,1934
639,1935,1910
640,1910,1910
641,1910,1910
642,1910,1910
643,1935,1910
644,1935,1934
645,1910,1910
646,1934,1910
647,1910,1910
648,1935,1886
649,1910,1910
650,1910,1910
651,1935,1886
652,1910,1910
653,1934,1935
654,1910,1910
655,1910,1910
656,1934,1935
657,1910,1910
658,1910,1910
659,1934,1935
660,1910,1910
661,1886,1910
662,1910,1886
663,1934,1910
664,1910,1886
665,1910,1910
666,1910,1910
667,1886,1910
668,1886,1886
669,1910,1886
670,1910,1910
671,1910,1910
672,1910,1910
673,1910,1910
674,1910,1910
675,1910,1910
676,1886,1910
677,1886,1861
678,1886,1861
679,1910,1910
680,1910,1910
681,1934,1935
682,1934,1935
683,1935,1959
684,1935,1910
685,1935,1910
686,1910,1910
687,1935,1934
688,1935,1934
689,1935,1934
690,1886,1910
691,1935,1910
692,1959,1934
693,1934,1934
694,1910,1910
695,1910,1885
696,1910,1910
697,1935,1910
698,1886,1885
699,1910,1910
700,1910,1910
701,1885,1910
702,1910,1910
703,1935,1934
704,1910,1910
705,1910,1885
706,1910,1910
707,1934,1935
708,1910,1910
709,1935,1910
710,1910,1910
711,1885,1910
712,1910,1910
713,1910,1910
714,1910,1910
715,1935,1934
716,1935,1934
717,1935,1910
718,1910,1910
719,1934,1935
720,1934,1935
721,1910,1910
722,1935,1934
723,1935,1910
724,1935,1910
725,1935,1934
726,1935,1910
727,1935,1934
728,1935,1934
729,1959,1934
730,1885,1910
731,1910,1885
732,1910,1910
733,1959,1959
734,1934,1910
735,1885,1910
736,1910,1885
737,1910,1910
738,1910,1910
739,1935,1910
740,1910,1910
741,1934,1910
742,1934,1910
743,1910,1910
744,1935,1910
745,1910,1910
746,1910,1910
747,1935,1886
748,1910,1885
749,1934,1910
750,1910,1886
751,1910,1885
752,1885,1910
753,1934,1910
754,1910,1886
755,1910,1910
756,1934,1935
757,1910,1886
758,1910,1885
