attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,100621,464
1,2351,1983
2,2326,2327
3,2327,2400
4,2375,2375
5,2327,2351
6,2302,2376
7,2351,2302
8,2351,2351
9,2351,2351
10,2351,2376
11,2351,2376
12,2351,2376
13,2400,2400
14,2326,2351
15,2376,2400
16,2351,2376
17,2351,2400
18,2351,2351
19,2376,2375
20,2351,2400
21,2375,2400
22,2376,2375
23,2326,2375
24,2351,2375
25,2375,2400
26,2376,2400
27,2375,2424
28,2376,2400
29,2351,2376
30,2351,2351
31,2375,2400
32,2376,2400
33,2400,2400
34,2351,2400
35,2400,2400
36,2351,2376
37,2375,2376
38,2351,2400
39,2376,2375
40,2351,2376
41,2400,2400
42,2326,2351
43,2351,2400
44,2375,2400
45,2376,2400
46,2375,2400
47,2376,2400
48,2375,2376
49,2376,2375
50,2351,2400
51,2351,2376
52,2351,2400
53,2351,2351
54,2376,2375
55,2351,2351
56,2351,2376
57,2375,2400
58,2376,2400
59,2375,2376
60,2376,2400
61,2375,2400
62,2351,2351
63,2351,2375
64,2376,2375
65,2375,2376
66,2351,2375
67,2400,2424
68,2376,2375
69,2375,2376
70,2351,2400
71,2376,2400
72,2375,2376
73,2351,2400
74,2376,2400
75,2375,2400
76,2376,2375
77,2351,2376
78,2375,2376
79,2376,2375
80,2351,2375
81,2375,2424
82,2376,2375
83,2351,2400
84,2375,2400
85,2400,2400
86,2351,2375
87,2376,2400
88,2351,2376
89,2351,2400
90,2376,2400
91,2375,2376
92,2351,2375
93,2425,2424
94,2351,2375
95,2400,2400
96,2375,2400
97,2376,2400
98,2375,2400
99,2351,2375
100,2351,2400
101,2375,2400
102,2376,2375
103,2351,2400
104,2375,2400
105,2376,2400
106,2375,2376
107,2376,2400
108,2351,2375
109,2375,2376
110,2351,2351
111,2351,2400
112,2376,2375
113,2375,2400
114,2351,2375
115,2376,2375
116,2375,2376
117,2376,2400
118,2375,2424
119,2376,2375
120,2351,2375
121,2351,2376
122,2375,2376
123,2376,2375
124,2351,2400
125,2424,2425
126,2376,2400
127,2375,2400
128,2376,2375
129,2375,2424
130,2376,2375
131,2375,2400
132,2327,2376
133,2375,2376
134,2327,2376
135,2376,2425
136,2351,2376
137,2375,2400
138,2376,2375
139,2351,2376
140,2351,2351
141,2375,2376
142,2376,2400
143,2375,2376
144,2327,2351
145,2375,2400
146,2351,2375
147,2376,2375
148,2351,2400
149,2375,2400
150,2376,2400
151,2351,2351
152,2351,2400
153,2375,2400
154,2376,2375
155,2375,2400
156,2351,2375
157,2351,2400
158,2351,2376
159,2375,2400
160,2327,2351
161,2400,2425
162,2351,2376
163,2400,2400
164,2351,2375
165,2351,2400
166,2375,2376
167,2376,2400
168,2351,2375
169,2375,2376
170,2376,2375
171,2375,2400
172,2351,2375
173,2376,2400
174,2351,2376
175,2375,2400
176,2376,2375
177,2351,2376
178,2375,2376
179,2351,2376
180,2351,2400
181,2376,2400
182,2375,2376
183,2351,2375
184,2351,2375
185,2376,2424
186,2375,2375
187,2376,2375
188,2375,2376
189,2376,2375
190,2351,2376
191,2351,2376
192,2376,2375
193,2375,2400
194,2351,2351
195,2376,2400
196,2375,2376
197,2376,2400
198,2351,2376
199,2351,2376
200,2375,2376
201,2376,2400
202,2351,2375
203,2375,2376
204,2327,2351
205,2351,2376
206,2400,2400
207,2375,2376
208,2351,2351
209,2351,2375
210,2376,2400
211,2351,2376
212,2351,2351
213,2375,2400
214,2376,2375
215,2351,2400
216,2351,2400
217,2376,2375
218,2351,2400
219,2375,2400
220,2376,2400
221,2375,2400
222,2376,2400
223,2400,2400
224,2351,2375
225,2351,2376
226,2400,2400
227,2375,2376
228,2351,2375
229,2351,2375
230,2400,2400
231,2376,2400
232,2326,2351
233,2400,2400
234,2351,2375
235,2351,2375
236,2376,2400
237,2351,2376
238,2375,2400
239,2351,2375
240,2400,2400
241,2376,2375
242,2326,2351
243,2376,2375
244,2375,2376
245,2327,2375
246,2351,2327
247,2376,2425
248,2375,2400
249,2376,2375
250,2375,2376
251,2351,2400
252,2376,2400
253,2375,2400
254,2351,2375
255,2376,2400
256,2375,2400
257,2376,2375
258,2375,2376
259,2400,2425
260,2351,2375
261,2376,2400
262,2400,2400
263,2375,2424
264,2376,2375
265,2351,2351
266,2351,2376
267,2375,2400
268,2376,2375
269,2375,2424
270,2376,2375
271,2351,2400
272,2400,2400
273,2375,2400
274,2376,2400
275,2400,2425
276,2375,2400
277,2376,2400
278,2375,2400
279,2376,2400
280,2375,2400
281,2376,2400
282,2375,2376
283,2351,2400
284,2351,2375
285,2400,2425
286,2400,2400
287,2375,2400
288,2351,2400
289,2376,2375
290,2351,2376
291,2400,2400
292,2375,2400
293,2351,2375
294,2376,2375
295,2375,2376
296,2376,2425
297,2375,2376
298,2351,2375
299,2400,2400
300,2351,2375
301,2376,2400
302,2375,2400
303,2376,2375
304,2375,2376
305,2400,2425
306,2327,2351
307,2400,2425
308,2351,2376
309,2375,2400
310,2376,2400
311,2400,2400
312,2351,2400
313,2376,2425
314,2376,2400
315,2351,2376
316,2351,2400
317,2400,2424
318,2351,2375
319,2376,2375
320,2375,2424
321,2376,2375
322,2375,2376
323,2376,2425
324,2400,2400
325,2351,2400
326,2375,2376
327,2376,2375
328,2351,2351
329,2400,2424
330,2351,2400
331,2375,2376
332,2351,2351
333,2351,2351
334,2376,2400
335,2375,2376
336,2376,2400
337,2351,2400
338,2375,2376
339,2376,2400
340,2375,2400
341,2351,2351
342,2376,2375
343,2351,2351
344,2376,2400
345,2400,2424
346,2375,2400
347,2351,2400
348,2400,2400
349,2376,2375
350,2351,2400
351,2375,2376
352,2351,2376
353,2351,2351
354,2376,2375
355,2351,2400
356,2351,2376
357,2351,2376
358,2327,2351
359,2375,2400
360,2376,2400
361,2375,2400
362,2376,2400
363,2375,2376
364,2376,2375
365,2375,2400
366,2376,2375
367,2375,2424
368,2376,2375
369,2375,2400
370,2327,2351
371,2400,2375
372,2375,2400
373,2376,2375
374,2375,2400
375,2400,2400
376,2376,2375
377,2375,2424
378,2351,2375
379,2375,2376
380,2376,2425
381,2376,2425
382,2375,2376
383,2376,2400
384,2375,2400
385,2376,2400
386,2375,2376
387,2376,2375
388,2375,2400
389,2376,2375
390,2351,2351
391,2375,2376
392,2351,2375
393,2376,2375
394,2375,2400
395,2351,2400
396,2351,2376
397,2376,2375
398,2375,2376
399,2376,2400
400,2375,2376
401,2351,2351
402,2351,2376
403,2351,2375
404,2376,2400
405,2351,2376
406,2375,2376
407,2376,2400
408,2400,2400
409,2375,2424
410,2400,2400
411,2351,2400
412,2375,2376
413,2351,2400
414,2376,2375
415,2400,2400
416,2375,2400
417,2376,2375
418,2351,2351
419,2400,2425
420,2400,2400
421,2375,2376
422,2351,2400
423,2400,2400
424,2327,2376
425,2400,2400
426,2351,2424
427,2375,2375
428,2351,2351
429,2351,2400
430,2351,2375
431,2376,2400
432,2351,2351
433,2375,2376
434,2376,2375
435,2351,2375
436,2400,2400
437,2351,2400
438,2375,2376
439,2376,2375
440,2351,2375
441,2351,2376
442,2351,2376
443,2375,2400
444,2351,2375
445,2376,2400
446,2351,2376
447,2375,2376
448,2327,2351
449,2351,2376
450,2326,2351
451,2351,2375
452,2375,2400
453,2375,2400
454,2351,2375
455,2376,2400
456,2351,2376
457,2400,2400
458,2351,2376
459,2351,2376
460,2375,2400
461,2376,2400
462,2375,2376
463,2376,2375
464,2351,2400
465,2376,2425
466,2375,2376
467,2376,2400
468,2351,2376
469,2375,2400
470,2376,2400
471,2376,2425
472,2351,2351
473,2375,2376
474,2351,2376
475,2376,2375
476,2351,2351
477,2375,2376
478,2351,2375
479,2376,2400
480,2400,2400
481,2351,2376
482,2375,2400
483,2376,2375
484,2351,2400
485,2375,2400
486,2376,2400
487,2375,2400
488,2376,2400
489,2351,2376
490,2351,2376
491,2375,2400
492,2376,2400
493,2375,2400
494,2376,2400
495,2375,2400
496,2400,2400
497,2376,2425
498,2375,2376
499,2376,2375
500,2351,2351
501,2375,2424
502,2376,2400
503,2400,2425
504,2375,2400
505,2351,2375
506,2376,2400
507,2375,2400
508,2400,2400
509,2351,2376
510,2376,2400
511,2375,2400
512,2376,2375
513,2375,2400
514,2351,2400
515,2400,2400
