attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,150135,1199
1,5438,6540
2,5389,5291
3,5291,5340
4,5365,5316
5,5316,5291
6,5316,5364
7,5242,5291
8,5291,5291
9,5291,5291
10,5389,5267
11,5291,5414
12,5364,5291
13,5266,5266
14,5291,5291
15,5291,5266
16,5266,5340
17,5609,5291
18,5511,5561
19,5242,5512
20,5267,5291
21,5267,5193
22,5242,5291
23,5315,5242
24,5242,5291
25,5242,5242
26,5365,5266
27,5193,5291
28,5340,5340
29,5193,5193
30,5267,5266
31,5242,5266
32,6222,5536
33,5708,5904
34,5316,5708
35,5267,5291
36,5610,5266
37,5218,5585
38,5365,5340
39,5242,5242
40,5340,5315
41,5267,5266
42,5267,5267
43,5242,5218
44,5242,5242
45,5242,5291
46,5242,5218
47,5463,5291
48,5389,5536
49,5266,5267
50,5340,5364
51,5291,5193
52,5291,5389
53,5242,5193
54,5291,5291
55,5242,5193
56,5266,5316
57,5267,5242
58,5168,5242
59,5266,5218
60,5266,5242
61,5266,5266
62,5242,5217
63,5242,5242
64,5242,5267
65,5340,5291
66,5316,5315
67,5218,5217
68,5242,5291
69,5266,5242
70,5217,5193
71,5217,5242
72,5217,5193
73,5266,5266
74,5266,5242
75,5242,5217
76,5193,5291
77,5217,5193
78,5217,5193
79,5242,5267
80,5316,5291
81,5193,5218
82,5316,5242
83,5218,5266
84,5218,5242
85,5169,5169
86,5316,5242
87,5267,5291
88,5218,5193
89,5267,5242
90,5340,5267
91,5242,5316
92,5364,5389
93,5217,5169
94,5242,5193
95,5316,5316
96,5242,5316
97,5316,5267
98,5267,5266
99,5218,5218
100,5316,5340
101,5267,5242
102,5218,5242
103,5267,5242
104,5267,5291
105,5389,5291
106,5364,5340
107,5193,5267
108,5316,5291
109,5217,5242
110,5266,5266
111,5242,5193
112,5267,5291
113,5242,5267
114,5291,5267
115,5242,5267
116,5291,5291
117,5169,5242
118,5242,5193
119,5266,5266
120,5266,5242
121,5291,5291
122,5242,5217
123,5266,5266
124,5291,5266
125,5218,5217
126,5218,5242
127,5242,5217
128,5266,5242
129,5315,5242
130,5291,5340
131,5267,5217
132,5218,5291
133,5242,5193
134,5242,5267
135,5266,5242
136,5266,5267
137,5291,5266
138,5365,5340
139,5218,5242
140,5242,5266
141,5193,5169
142,5316,5316
143,5267,5242
144,5316,5315
145,5242,5218
146,5340,5291
147,5217,5291
148,5242,5217
149,5218,5217
150,5291,5291
151,5242,5291
152,5266,5217
153,5291,5315
154,5340,5266
155,5266,5340
156,5291,5291
157,5267,5242
158,5291,5266
159,48092,48043
160,4458,3699
161,5316,6124
162,5242,5193
163,5315,5242
164,5389,5414
165,5193,5291
166,5291,5291
167,5291,5217
168,5340,5315
169,5242,5266
170,5266,5315
171,5217,5217
172,5683,5634
173,5267,5291
174,5218,5242
175,5267,5169
176,5218,5266
177,5217,5217
178,5218,5217
179,5267,5291
180,5193,5193
181,5217,5242
182,5242,5218
183,5291,5267
184,5267,5316
185,5267,5217
186,5242,5266
187,5217,5217
188,5168,5193
189,5291,5218
190,5193,5266
191,5438,5364
192,5193,5266
193,5364,5291
194,5413,5315
195,5291,5316
196,5340,5291
197,5585,5560
198,5291,5413
199,5291,5242
200,5340,5364
201,5438,5364
202,5242,5340
203,5267,5242
204,5389,5242
205,5315,5438
206,5242,5242
207,5267,5266
208,5291,5340
209,5291,5217
210,5291,5340
211,5511,5487
212,5389,5462
213,5340,5291
214,5242,5266
215,5291,5242
216,5340,5291
217,5267,5315
218,7447,7423
219,5854,5879
220,5463,5413
221,5634,5658
222,5536,5511
223,5267,5267
224,5291,5291
225,5242,5266
226,5267,5218
227,5242,5291
228,5266,5267
229,5266,5218
230,5291,5291
231,5267,5242
232,5242,5193
233,5291,5315
234,5267,5266
235,5267,5242
236,5267,5291
237,5267,5217
238,5316,5291
239,5438,5414
240,5217,5291
241,5217,5169
242,5242,5217
243,5242,5266
244,5168,5193
245,5217,5169
246,5217,5218
247,5266,5291
248,5266,5242
249,5364,5340
250,5217,5242
251,5217,5218
252,5242,5291
253,5242,5242
254,5144,5120
255,5267,5242
256,5218,5217
257,5267,5266
258,5438,5291
259,5217,5389
260,5242,5217
261,5218,5291
262,5267,5193
263,5242,5242
264,5266,5242
265,5291,5242
266,5487,5487
267,5217,5267
268,5315,5365
269,5242,5242
270,5218,5193
271,5144,5169
272,5242,5242
273,5193,5169
274,5193,5218
275,5218,5169
276,5267,5340
277,5266,5266
278,5242,5266
279,5242,5217
280,5266,5242
281,5315,5340
282,5266,5217
283,5242,5291
284,5193,5193
285,5193,5168
286,5169,5169
287,5267,5267
288,5193,5218
289,5291,5267
290,5193,5218
291,5169,5144
292,5193,5218
293,5144,5169
294,5169,5144
295,5193,5193
296,5266,5218
297,5340,5340
298,5242,5242
299,5168,5193
300,5217,5242
301,5144,5144
302,5218,5193
303,5218,5218
304,6002,5610
305,5757,6051
306,7374,5904
307,4238,5806
308,5193,5193
309,5291,5340
310,5193,5193
311,5242,5217
312,5193,5217
313,5364,5340
314,5242,5242
315,5218,5217
316,5144,5168
317,5168,5193
318,5217,5218
319,5217,5218
320,5217,5193
321,5168,5193
322,5266,5193
323,5193,5266
324,5242,5242
325,5168,5144
326,5242,5242
327,5169,5193
328,5242,5242
329,5193,5242
330,5291,5242
331,5144,5193
332,5218,5217
333,5168,5193
334,5266,5267
335,5193,5193
336,5242,5242
337,5168,5169
338,5291,5217
339,5169,5242
340,5218,5193
341,5144,5144
342,5242,5218
343,5267,5242
344,5218,5242
345,5169,5169
346,5218,5218
347,5193,5218
348,5218,5267
349,5169,5144
350,5267,5242
351,5193,5169
352,5242,5291
353,5242,5193
354,5193,5218
355,5267,5218
356,5193,5267
357,5291,5242
358,5169,5169
359,5218,5218
360,5242,5218
361,5315,5316
362,5266,5242
363,5217,5242
364,5144,5218
365,5267,5242
366,5218,5193
367,5193,5193
368,5193,5218
369,5291,5242
370,5242,5242
371,5266,5267
372,5193,5242
373,5168,5144
374,5291,5266
375,5267,5315
376,5365,5266
377,5291,5315
378,5389,5315
379,5291,5389
380,5291,5365
381,5291,5193
382,5364,5340
383,5364,5365
384,5340,5340
385,5340,5340
386,5291,5291
387,5365,5340
388,5316,5364
389,5316,5315
390,5316,5315
391,5291,5315
392,5291,5315
393,5266,5193
394,5364,5389
395,5291,5315
396,5291,5291
397,5266,5267
398,5340,5291
399,5316,5365
400,5316,5267
401,5267,5267
402,5340,5291
403,5266,5315
404,5266,5291
405,5242,5217
406,5340,5315
407,5291,5315
408,5315,5340
409,5364,5316
410,5340,5365
411,5267,5242
412,5291,5340
413,5413,5463
414,5340,5291
415,5267,5242
416,5340,5340
417,5315,5315
418,5389,5365
419,5291,5316
420,5340,5365
421,5340,5316
422,5291,5267
423,5291,5316
424,5291,5291
425,5315,5291
426,5266,5316
427,5267,5291
428,5291,5315
429,5291,5266
430,5291,5266
431,5389,5364
432,5365,5389
433,5365,5340
434,5414,5413
435,5365,5389
436,5389,5438
437,5389,5389
438,5413,5389
439,5413,5413
440,5438,5413
441,5414,5438
442,5365,5340
443,5316,5389
444,5414,5414
445,493699,5365
446,6222,494458
447,5266,5315
448,5266,5266
449,5340,5315
450,5389,5364
451,5266,5266
452,5291,5364
453,5316,5242
454,5242,5316
455,5389,5316
456,5218,5267
457,5267,5242
458,5218,5242
459,5144,5193
460,5095,5168
461,5291,5144
462,5119,5193
463,5119,5071
464,5046,5120
465,5169,5095
466,5095,5119
467,5217,5193
468,5119,5218
469,5144,5071
470,5120,5169
471,5144,5071
472,5046,5120
473,5193,5144
474,5071,5144
475,5144,5046
476,5144,5266
477,5120,5070
478,5095,5144
479,5095,5022
480,5169,5169
481,5071,5071
482,5095,5095
483,5217,5218
484,5217,5291
485,5046,4997
486,5095,5071
487,5120,5120
488,5120,5095
489,5120,5120
490,5144,5120
491,5070,5071
492,5144,5218
493,5120,5095
494,5218,5168
495,5046,5095
496,5168,5120
497,5046,5070
498,5144,5119
499,5095,5095
500,5095,5144
501,5119,5070
502,5144,5095
503,5046,5119
504,5144,5095
505,5144,5144
506,5193,5144
507,5071,5119
508,5169,5168
509,5071,5070
510,5193,5168
511,5119,5095
512,5144,5144
513,5046,5144
514,5168,5071
515,5070,5120
516,5095,5095
517,5095,5144
518,5046,4997
519,5120,5095
520,5095,5095
521,5144,5168
522,5120,5119
523,5071,5095
524,5120,5095
525,5071,5046
526,5120,5120
527,5071,5120
528,5120,5095
529,5291,5266
530,5070,5070
531,5119,5095
532,5046,5120
533,5095,5046
534,5095,5095
535,5120,5120
536,5120,5120
537,5095,5120
538,5095,5071
539,5144,5144
540,5071,5144
541,5120,5046
542,5046,5095
543,5168,5095
544,5046,5095
545,5267,5193
546,5095,5144
547,5144,5070
548,5046,5144
549,5070,4997
550,5242,5266
551,5144,5095
552,5095,5119
553,5071,5070
554,5536,5144
555,5144,5463
556,5095,5168
557,5119,5046
558,5070,5095
559,5169,5144
560,5144,5193
561,5095,5119
562,5144,5119
563,5119,5070
564,5144,5193
565,5071,5095
566,5144,5119
567,5095,5119
568,5144,5095
569,5144,5144
570,5120,5119
571,5071,5119
572,5144,5095
573,5119,5120
574,5144,5144
575,5120,5144
576,5169,5169
577,5095,5095
578,5144,5119
579,5046,5070
580,5168,5217
581,5070,5046
582,5168,5095
583,5144,5168
584,5095,5095
585,5119,5144
586,5070,5095
587,5120,5120
588,5120,5120
589,5144,5120
590,5144,5144
591,5095,5120
592,5144,5095
593,5095,5070
594,5193,5193
595,5095,5169
596,5119,5120
597,5144,5095
598,5095,5070
599,5193,5217
600,5095,5144
601,5070,5071
602,5193,5120
603,5071,5120
604,5095,5144
605,5046,5021
606,5120,5119
607,5242,5193
608,5070,5095
609,5168,5144
610,5144,5169
611,5242,5218
612,5095,5144
613,5120,5046
614,5120,5218
615,5120,5046
616,5168,5193
617,5119,5120
618,5119,5120
619,5144,5144
620,5071,5144
621,5120,5046
622,5046,5071
623,5095,5095
624,5119,5120
625,5119,5070
626,5193,5144
627,5193,5218
628,5095,5169
629,5095,5071
630,5144,5120
631,5218,5218
632,5095,5071
633,5119,5144
634,5046,5070
635,5144,5095
636,5022,5144
637,5119,5046
638,5095,5095
639,5193,5193
640,5119,5169
641,5144,5095
642,5144,5144
643,5144,5169
644,5095,5144
645,5144,5095
646,5169,5120
647,5046,5120
648,5119,5071
649,5119,5169
650,5242,5193
651,5119,5144
652,5095,5120
653,5144,5120
654,5119,5169
655,5070,5071
656,5193,5169
657,5071,5046
658,5144,5144
659,5021,5071
660,5119,5144
661,5070,5021
662,5070,5095
663,5144,5144
664,5095,5095
665,5144,5095
666,5120,5119
667,5120,5119
668,5071,5144
669,5120,5095
670,5218,5168
671,5120,5119
672,5169,5144
673,5046,5070
674,5144,5144
675,5046,5071
676,5144,5144
677,5193,5168
678,5169,5144
679,5120,5144
680,5144,5120
681,5144,5169
682,5169,5144
683,5095,5144
684,5144,5144
685,5095,5046
686,5095,5120
687,5095,5120
688,5095,5095
689,5144,5119
690,5144,5095
691,5095,5144
692,5070,5119
693,5095,5070
694,5095,5095
695,5242,5218
696,5120,5169
697,5144,5071
698,5144,5169
699,5169,5144
700,5095,5144
701,5144,5120
702,5046,5070
703,5119,5070
704,5095,5095
705,5119,5144
706,5119,5119
707,5168,5119
708,5119,5217
709,5168,5119
710,5095,5095
711,5169,5169
712,5120,5120
713,5071,5095
714,5169,5144
715,5095,5095
716,5095,5168
717,5144,5119
718,4997,5046
719,5242,5144
720,5046,5119
721,5168,5095
722,5119,5169
723,5144,5095
724,5169,5217
725,5169,5119
726,5120,5119
727,5046,5095
728,5095,5095
729,5193,5119
730,5070,5144
731,5119,5071
732,5046,5144
733,5095,5021
734,5070,5070
735,5144,5168
736,5095,5095
737,5095,5071
738,5144,5144
739,5144,5119
740,5095,5144
741,5070,5071
742,5144,5169
743,5144,5120
744,5095,5071
745,5218,5218
746,5095,5120
747,5046,5046
748,5071,5070
749,5071,5046
750,5120,5144
751,5095,5095
752,5193,5144
753,5095,5119
754,5144,5095
755,5071,5120
756,5120,5144
757,5046,5070
758,5144,5095
759,5144,5144
760,5070,5095
761,5144,5120
762,5120,5120
763,5120,5120
764,5071,5095
765,5095,5144
766,5119,5071
767,5119,5095
768,5119,5119
769,5070,5095
770,5144,5120
771,5169,5144
772,5046,5095
773,5193,5120
774,5144,5193
775,5119,5095
776,5095,5120
777,5169,5144
778,5634,5168
779,5095,5585
780,5144,5169
781,5119,5095
782,5046,5046
783,5144,5119
784,5071,5070
785,5169,5168
786,5095,5120
787,5120,5095
788,5071,5119
789,5120,5119
790,5120,5071
791,5095,5120
792,5144,5095
793,5071,5119
794,5120,5119
795,5095,5046
796,5119,5193
797,5119,5070
798,5070,5046
799,5144,5144
800,5071,5119
801,5144,5095
802,5168,5169
803,5144,5144
804,5095,5193
805,5046,5022
806,5218,5242
807,5120,5046
808,5120,5120
809,5144,5120
810,5144,5144
811,5071,5119
812,5119,5144
813,5046,5022
814,5120,5095
815,5144,5168
816,5119,5119
817,5168,5144
818,5168,5193
819,5095,5119
820,5144,5168
821,4997,5021
822,5169,5095
823,5022,5046
824,5095,5095
825,5095,5095
826,5193,5119
827,5119,5144
828,5095,5120
829,5071,5046
830,5095,5120
831,5119,5120
832,5119,5095
833,5119,5119
834,5217,5193
835,5070,5120
836,5144,5120
837,5022,5071
838,5144,5120
839,5046,5071
840,5120,5071
841,5144,5144
842,5144,5095
843,5120,5169
844,5071,5095
845,5144,5144
846,5095,5095
847,5120,5070
848,5095,5144
849,5144,5095
850,5169,5168
851,5144,5119
852,5070,5144
853,5144,5095
854,5022,5071
855,5169,5095
856,5071,5095
857,5144,5095
858,5070,5119
859,5070,5071
860,5095,5120
861,5120,5120
862,5144,5120
863,5095,5071
864,5071,5095
865,5071,5046
866,5144,5120
867,5119,5120
868,5095,5144
869,5071,5046
870,5120,5119
871,5144,5119
872,5144,5119
873,5169,5144
874,5169,5193
875,5095,5120
876,5144,5169
877,5144,5120
878,5144,5193
879,5217,5168
880,5095,5095
881,5169,5120
882,5095,5169
883,5119,5120
884,5070,5071
885,5070,5046
886,5168,5144
887,5119,5144
888,5193,5168
889,5218,5266
890,5193,5144
891,5022,5046
892,5144,5193
893,5070,5046
894,5119,5119
