attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,157142,1053
1,5462,5413
2,5021,4997
3,4899,4874
4,4875,4874
5,4924,4924
6,4973,4948
7,4924,4948
8,5218,4924
9,5144,5193
10,6908,5070
11,5634,6957
12,6491,5659
13,7300,6467
14,4924,7300
15,4948,4924
16,4972,4997
17,4850,4899
18,5046,4825
19,4825,4997
20,4874,4825
21,4899,4923
22,4973,4923
23,4948,4923
24,4850,4973
25,4899,4826
26,4875,4875
27,4948,4973
28,4948,4899
29,4924,4899
30,4924,4924
31,4752,4826
32,4923,4850
33,4874,4850
34,4972,4850
35,4972,5046
36,4972,4948
37,4948,4973
38,4899,4875
39,5021,4972
40,4899,4924
41,4899,4899
42,4874,4899
43,4972,4899
44,4948,4899
45,4899,4948
46,4997,4972
47,4850,4874
48,4923,4924
49,4899,4850
50,4899,4850
51,5438,4948
52,5169,5585
53,5291,5438
54,5511,5242
55,5242,5462
56,5414,5389
57,4875,4875
58,4924,4899
59,4875,4899
60,4899,4874
61,4948,4923
62,4850,4874
63,4997,5046
64,4850,4801
65,4899,4899
66,4899,4924
67,4972,4899
68,4923,4924
69,4850,4850
70,5120,4973
71,4924,5095
72,4948,4948
73,4874,4874
74,4997,4899
75,4948,4973
76,4923,4924
77,4972,4997
78,4899,4874
79,4948,4973
80,4899,4850
81,4850,4899
82,4899,4875
83,4899,4875
84,4948,4923
85,4875,4899
86,4973,4948
87,4899,4923
88,4948,4924
89,4899,4899
90,4948,4874
91,4948,4997
92,4826,4875
93,4924,4875
94,4875,4874
95,4899,4874
96,4923,4923
97,4850,4874
98,5046,4997
99,4924,4997
100,4924,4875
101,4850,4875
102,4972,4899
103,4899,4924
104,4899,4923
105,4972,4874
106,4850,4923
107,5022,4997
108,4875,4875
109,4899,4850
110,4948,4948
111,4801,4850
112,5046,5021
113,4875,4875
114,5046,4972
115,4826,4899
116,4875,4801
117,4924,4948
118,4997,4948
119,4923,4923
120,4874,4948
121,4997,4923
122,4826,4899
123,4997,4899
124,4899,4899
125,4899,4899
126,4923,4923
127,4850,4874
128,4899,4899
129,4850,4874
130,5022,4923
131,4948,4973
132,4874,4924
133,4972,4948
134,4850,4875
135,4997,4973
136,4850,4850
137,4924,4899
138,4924,4924
139,4899,4923
140,5022,4899
141,4997,5046
142,4997,4973
143,4924,4997
144,4972,4899
145,4997,4948
146,5144,5046
147,5193,5218
148,5242,5217
149,5266,5218
150,5217,5168
151,5095,5144
152,5169,5071
153,5169,5217
154,5291,5120
155,5242,5291
156,5291,5242
157,5242,5242
158,5438,5365
159,5218,5193
160,5340,5340
161,5242,5168
162,5291,5242
163,5242,5217
164,5267,5291
165,5218,5169
166,5242,5242
167,5266,5242
168,5242,5193
169,5218,5169
170,5291,5267
171,5266,5217
172,5242,5267
173,5267,5144
174,5242,5267
175,5266,5218
176,5242,5217
177,5242,5193
178,5242,5144
179,5267,5291
180,5218,5144
181,5267,5266
182,5218,5169
183,5267,5242
184,5218,5193
185,5242,5242
186,5242,5193
187,5242,5266
188,5242,5218
189,5266,5217
190,5217,5218
191,5242,5193
192,5316,5266
193,5218,5218
194,5267,5242
195,5242,5242
196,5266,5217
197,5242,5218
198,5218,5217
199,5193,5169
200,5266,5242
201,5168,5168
202,5266,5144
