attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,146558,489
1,2767,2669
2,2719,2768
3,2694,2694
4,2694,2718
5,2694,2694
6,2719,2719
7,2694,2694
8,2694,2694
9,2718,2694
10,2694,2718
11,2670,2694
12,2718,2670
13,2719,2718
14,2718,2694
15,2719,2718
16,2718,2719
17,2719,2718
18,2718,2719
19,2743,2743
20,2719,2718
21,2718,2719
22,2719,2718
23,2743,2743
24,2718,2719
25,2743,2718
26,2719,2718
27,2718,2719
28,2719,2718
29,2743,2719
30,2694,2743
31,2694,2718
32,2743,2670
33,2718,2743
34,2743,2743
35,2719,2718
36,2718,2743
37,3013,2915
38,2816,2865
39,2719,2719
40,2719,2718
41,2694,2719
42,2743,2743
43,2694,2669
44,2718,2719
45,2743,2718
46,2694,2743
47,2694,2694
48,2743,2743
49,2718,2719
50,2719,2718
51,2743,2718
52,2743,2743
53,2743,2743
54,2718,2719
55,2743,2719
56,2719,2718
57,2718,2719
58,2694,2694
59,2719,2718
60,2718,2719
61,2743,2743
62,2743,2718
63,2768,2743
64,2718,2767
65,2718,2719
66,2743,2743
67,2768,2767
68,2743,2743
69,2743,2743
70,2743,2743
71,2719,2743
72,2767,2768
73,2768,2767
74,2743,2768
75,2718,2694
76,2768,2767
77,2743,2719
78,2718,2743
79,2743,2719
80,2694,2718
81,2719,2719
82,2718,2694
83,2719,2743
84,2743,2718
85,2694,2719
86,2743,2718
87,2718,2719
88,2743,2743
89,2719,2718
90,2694,2743
91,2718,2694
92,2743,2719
93,2743,2743
94,2719,2718
95,2694,2719
96,2743,2719
97,2743,2743
98,2719,2743
99,2743,2718
100,2718,2719
101,2719,2718
102,2743,2743
103,2718,2694
104,2670,2768
105,2718,2669
106,2719,2719
107,2694,2694
108,2719,2718
109,2743,2719
110,2718,2743
111,2743,2718
112,2719,2743
113,2743,2743
114,2743,2743
115,2718,2719
116,2743,2718
117,2719,2743
118,2743,2743
119,2743,2743
120,2743,2743
121,2743,2768
122,2718,2743
123,2743,2718
124,2743,2768
125,2743,2718
126,2768,2743
127,2767,2767
128,2743,2768
129,2743,2718
130,2743,2743
131,2743,2743
132,2743,2768
133,2768,2767
134,2743,2719
135,2743,2743
136,2718,2743
137,2694,2743
138,2743,2669
139,2743,2718
140,2719,2743
141,2743,2719
142,2743,2743
143,2718,2743
144,2719,2743
145,2743,2718
146,2718,2719
147,2743,2718
148,2719,2743
149,2718,2719
150,2719,2718
151,2718,2719
152,2719,2718
153,2718,2719
154,2719,2718
155,2718,2719
156,2694,2718
157,2743,2743
158,2743,2719
159,2743,2767
160,2743,2719
161,2743,2743
162,2718,2743
163,2768,2743
164,2767,2767
165,2743,2768
166,2743,2743
167,2767,2767
168,2743,2743
169,2743,2743
170,2743,2743
171,2743,2743
172,2743,2718
173,2743,2718
174,2719,2743
175,2743,2718
176,2767,2768
177,2743,2743
178,2718,2743
179,2743,2718
180,2694,2719
181,2719,2694
182,2743,2743
183,2743,2719
184,2718,2743
185,2719,2694
186,2718,2743
187,2719,2694
188,2719,2743
189,2743,2743
190,2743,2719
191,2718,2743
192,2768,2743
193,2743,2743
194,2767,2767
195,2743,2743
196,2768,2768
197,2718,2743
198,2743,2718
199,2743,2768
200,2768,2743
201,2718,2743
202,2743,2718
203,2719,2743
204,2718,2719
205,2694,2718
206,2743,2743
207,2718,2743
208,2719,2719
209,2743,2718
210,2743,2743
211,2718,2719
212,2743,2743
213,2743,2743
214,2743,2743
215,2743,2743
216,2743,2743
217,2743,2743
218,2768,2767
219,2767,2743
220,2719,2743
221,2743,2743
222,2743,2743
223,2718,2719
224,2719,2718
225,2743,2743
226,2743,2719
227,2718,2719
228,2719,2718
