attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,225472,2596
1,5389,4972
2,5438,5193
3,5193,5340
4,5414,5364
5,5463,5462
6,5291,5340
7,5340,5291
8,5267,5340
9,5267,5291
10,5242,5168
11,5119,5193
12,5119,5144
13,5168,5193
14,5168,5120
15,5193,5193
16,5193,5193
17,5070,5193
18,5144,4997
19,5095,5218
20,5119,5022
21,5193,5169
22,5120,5193
23,5169,5168
24,5144,5144
25,5119,5120
26,5193,5120
27,5144,5267
28,5168,5071
29,5242,5267
30,5193,5169
31,5193,5218
32,5144,5193
33,5168,5168
34,5169,5070
35,5169,5266
36,5169,5095
37,5144,5193
38,5193,5120
39,5119,5218
40,5169,5144
41,5169,5266
42,5095,5021
43,5193,5217
44,5193,5168
45,5168,5144
46,5119,5144
47,5095,5119
48,5218,5217
49,5169,5193
50,5169,5071
51,5120,5218
52,5218,5169
53,5193,5193
54,5217,5193
55,5168,5144
56,5095,5169
57,5169,5169
58,5144,5120
59,5144,5144
60,5095,5070
61,5168,5168
62,5193,5144
63,5218,5242
64,5193,5217
65,5218,5266
66,5095,5095
67,5217,5193
68,5071,5095
69,5168,5218
70,5193,5169
71,5120,5144
72,5193,5168
73,5168,5242
74,5193,5071
75,5144,5242
76,5144,5070
77,5169,5217
78,5144,5070
79,5193,5217
80,5144,5193
81,5168,5193
82,5266,5193
83,5168,5242
84,5144,5095
85,5095,5120
86,5168,5120
87,5168,5193
88,5120,5144
89,5193,5267
90,5193,5095
91,5193,5242
92,5144,5169
93,5144,5144
94,5169,5095
95,5120,5193
96,5218,5193
97,5144,5218
98,5168,5046
99,5144,5242
100,5144,5071
101,5217,5193
102,5119,5168
103,5144,5119
104,5120,5144
105,5144,5144
106,5095,5071
107,5144,5169
108,5144,5071
109,5095,5193
110,5193,5071
111,5193,5242
112,5168,5193
113,5193,5218
114,5144,5144
115,5217,5193
116,5168,5144
117,5242,5217
118,5095,5119
119,5119,5168
120,5217,5168
121,5095,5193
122,5144,5071
123,5218,5242
124,5169,5144
125,5169,5169
126,5120,5144
127,5218,5168
128,5095,5144
129,5168,5168
130,5193,5119
131,5193,5266
132,5168,5095
133,5119,5169
134,5119,5095
135,5144,5144
136,5144,5169
137,5095,5095
138,5120,5119
139,5169,5120
