attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,152609,1175
1,5046,5757
2,4875,4752
3,4997,4923
4,4899,5021
5,4948,4899
6,4874,4972
7,4801,4703
8,5022,4899
9,4899,5021
10,5046,4850
11,4875,4997
12,4850,4850
13,4825,4875
14,4850,4875
15,4899,4801
16,4826,4850
17,4899,4924
18,4948,4826
19,4825,4899
20,4874,4923
21,4801,4776
22,4899,4972
23,4874,4801
24,4875,4825
25,4875,4923
26,4899,4825
27,4850,4924
28,4850,4776
29,4874,4850
30,4874,4850
31,5511,5585
32,5658,5634
33,5266,5266
34,4948,4874
35,5193,5217
36,4825,4874
37,4850,4777
38,4850,4874
39,4825,4776
40,4923,4923
41,4801,4825
42,4899,4850
43,4825,4874
44,4850,4801
45,4899,4924
46,4801,4826
47,4948,4899
48,4850,4875
49,4874,4850
50,4874,4850
51,4850,4850
52,4924,4924
53,4826,4801
54,4899,4899
55,4874,4850
56,4825,4801
57,4923,4923
58,4825,4826
59,4899,4850
60,4875,4923
61,4850,4825
62,4850,4874
63,4826,4801
64,4948,4924
65,4899,4997
66,4874,4776
67,4825,4825
68,4801,4825
69,4899,4875
70,4850,4899
71,4850,4777
72,4874,4899
73,4850,4752
74,4899,4899
75,4850,4850
76,4899,4899
77,4826,4850
78,4826,4776
79,4924,4924
80,4850,4826
81,5021,5095
82,4825,4752
83,4850,4825
84,4826,4899
85,4825,4776
86,4899,4948
87,4801,4752
88,4948,4874
89,4850,4875
90,4972,4850
91,4850,4997
92,4850,4801
93,4874,4874
94,4825,4826
95,4825,4776
96,4874,4899
97,4825,4899
98,4923,4801
99,4801,4825
100,4924,4875
101,4826,4850
102,4875,4850
103,4899,4899
104,4801,4801
105,4923,4899
106,4874,4874
107,4825,4801
108,4850,4924
109,4826,4801
110,4899,4875
111,4850,4850
112,4826,4801
113,4850,4973
114,4825,4703
115,4874,4850
116,4801,4850
117,4899,4899
118,4850,4850
119,4825,4826
120,4899,4899
121,4850,4801
122,4923,4923
123,4850,4874
124,4826,4752
125,4899,4875
126,4801,4825
127,4850,4850
128,4825,4826
129,4850,4899
130,4948,4850
131,4850,4825
132,4899,4973
133,4776,4728
134,4923,4899
135,4874,4875
136,4850,4825
137,4899,4923
138,4801,4776
139,4875,4874
140,4826,4826
141,4875,4801
142,4801,4874
143,4825,4776
144,4923,4948
145,4850,4899
146,4875,4752
147,4875,4899
148,4752,4777
149,4825,4850
150,4801,4899
151,4924,4752
