attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,92487,391
1,1665,2277
2,2008,2008
3,2082,2081
4,2130,2130
5,2204,2204
6,2179,2155
7,3576,3551
8,2718,2670
9,2302,2302
10,2327,2277
11,2351,2302
12,2277,2302
13,2278,2253
14,2351,2302
15,2204,2253
16,2155,2155
17,2180,2155
18,2180,2180
19,2204,2155
20,2228,2179
21,2302,2253
22,2302,2277
23,2277,2253
24,2278,2278
25,2351,2302
26,2326,2302
27,2326,2326
28,2326,2302
29,2302,2302
30,2302,2302
31,2327,2278
32,2327,2326
33,2302,2278
34,2302,2302
35,2326,2277
36,2326,2351
37,2326,2278
38,2326,2302
39,2302,2277
40,2302,2277
41,2326,2302
42,2302,2302
43,2327,2302
44,2326,2327
45,2326,2302
46,2302,2302
47,2326,2302
48,2326,2302
49,2302,2302
50,2302,2278
51,2326,2302
52,2326,2302
53,2302,2277
54,2327,2327
55,2326,2302
56,2351,2302
57,2327,2326
58,2302,2302
59,2302,2278
60,2424,2326
61,2596,2547
62,2351,2375
63,2327,2302
64,2326,2327
65,2302,2302
66,2326,2302
67,2326,2302
68,2326,2326
69,2375,2302
70,2351,2351
71,2327,2278
72,2351,2326
73,2326,2327
74,2351,2326
75,2327,2302
76,2302,2327
77,2326,2302
78,2326,2302
79,2326,2326
80,2351,2302
81,2302,2278
82,2351,2326
83,2327,2278
84,2327,2327
85,2327,2277
86,2327,2327
87,2302,2277
88,2327,2302
89,2327,2302
90,2327,2302
91,2351,2327
92,2326,2302
93,2327,2302
94,2351,2327
95,2326,2302
96,2326,2302
97,2302,2326
98,2326,2278
99,2351,2302
100,2327,2326
101,2327,2302
102,2327,2302
103,2327,2302
104,2327,2327
105,2351,2302
106,2302,2351
107,2351,2326
108,2327,2327
109,2326,2302
110,2351,2302
111,2302,2326
112,2376,2327
113,2302,2302
114,2351,2326
115,2327,2302
116,2351,2302
117,2351,2351
118,2326,2327
119,2302,2277
120,2327,2302
121,2302,2302
122,2327,2302
123,2327,2302
124,2302,2302
125,2351,2302
126,2327,2351
127,2327,2278
128,2327,2326
129,2327,2278
130,2302,2326
131,2326,2278
132,2326,2302
133,2302,2302
134,2326,2302
135,2302,2302
136,2351,2326
137,2351,2278
138,2326,2351
139,2326,2326
140,2326,2278
141,2326,2302
142,2351,2326
143,2327,2302
144,2327,2278
145,2302,2326
146,2351,2302
147,2326,2327
148,2351,2302
149,2351,2327
150,2326,2302
151,2326,2326
152,2351,2302
153,2302,2327
154,2302,2302
155,2326,2302
156,2302,2277
157,2327,2302
158,2326,2327
159,2375,2302
160,2326,2351
161,2326,2302
162,2326,2277
163,2326,2302
164,2326,2302
165,2326,2302
166,2326,2302
167,2400,2351
168,2327,2302
169,2302,2326
170,2302,2302
171,2351,2302
172,2375,2351
173,2326,2327
174,2326,2326
175,2326,2278
176,2326,2302
177,2351,2302
178,2326,2351
179,2327,2326
180,2327,2302
181,2326,2327
182,2327,2326
183,2327,2302
184,2302,2302
185,2327,2302
186,2327,2302
187,2327,2302
188,2302,2302
189,2327,2302
190,2326,2327
191,2326,2302
192,2375,2326
193,2326,2327
194,2302,2302
195,2351,2302
196,2327,2326
197,2327,2302
198,2376,2327
199,2327,2302
200,2327,2326
201,2327,2302
202,2302,2302
203,2327,2302
204,2302,2302
205,2327,2302
206,2327,2302
207,2326,2327
208,2326,2302
209,2326,2302
210,2302,2277
211,2327,2277
212,2351,2278
213,2351,2375
214,2327,2302
215,2327,2278
216,2327,2326
217,2351,2302
218,2326,2327
219,2302,2302
220,2302,2302
221,2326,2302
222,2326,2302
223,2326,2277
224,2351,2326
225,2302,2302
226,2327,2302
227,2327,2302
228,2327,2302
229,2351,2327
230,2326,2302
231,2302,2277
232,2327,2302
233,2302,2302
234,2302,2302
235,2351,2351
236,2302,2302
237,2302,2302
238,2302,2302
239,2302,2278
240,2326,2277
241,2302,2302
242,2327,2302
243,2376,2327
244,2302,2351
245,2351,2302
246,2326,2302
247,2326,2302
248,2302,2326
249,2351,2302
250,2326,2327
251,2326,2302
252,2351,2326
253,2327,2302
254,2351,2327
255,2302,2277
256,2351,2302
257,2302,2302
258,2327,2302
259,2351,2302
260,2326,2327
261,2375,2326
262,2326,2327
263,2326,2302
264,2326,2302
265,2302,2277
266,2302,2302
267,2302,2302
268,2326,2302
269,2326,2302
270,2327,2326
271,2302,2302
272,2351,2302
273,2327,2302
274,2327,2302
275,2326,2302
276,2326,2326
277,2351,2278
278,2326,2351
279,2302,2302
280,2302,2302
281,2302,2278
282,2326,2277
283,2326,2327
284,2326,2302
285,2302,2326
286,2327,2302
287,2327,2302
288,2302,2278
289,2302,2302
290,2326,2302
291,2327,2326
292,2302,2302
293,2327,2278
294,2302,2327
295,2351,2277
296,2327,2351
297,2327,2327
298,2326,2302
299,2351,2326
300,2327,2302
301,2351,2302
302,2375,2302
303,2326,2351
304,2326,2302
305,2351,2326
306,2302,2302
307,2376,2302
308,2327,2327
309,2327,2326
310,2326,2327
311,2326,2302
312,2326,2277
313,2326,2327
314,2326,2302
315,2326,2277
316,2375,2327
317,2326,2351
318,2326,2302
319,2326,2302
320,2326,2302
321,2351,2302
322,2351,2375
323,2327,2302
324,2302,2278
325,2302,2302
326,2376,2351
327,2326,2327
328,2302,2302
329,2326,2277
330,2326,2327
331,2351,2326
332,2327,2302
333,2327,2302
334,2302,2302
335,2302,2278
336,2302,2302
337,2327,2302
338,2327,2326
339,2327,2302
340,2302,2302
341,2327,2302
342,2351,2327
343,2326,2302
344,2351,2302
345,2302,2326
346,2351,2302
347,2326,2327
348,2327,2302
349,2302,2302
350,2302,2302
351,2302,2302
352,2327,2278
353,2302,2302
354,2351,2326
355,2327,2302
356,2351,2302
357,2302,2327
358,2302,2302
359,2302,2326
360,2302,2278
361,2326,2302
362,2375,2302
363,2351,2326
364,2327,2351
365,2327,2302
366,2326,2327
367,2351,2326
368,2302,2302
369,2302,2302
370,2327,2302
371,2327,2302
372,2302,2302
373,2326,2302
374,2326,2302
375,2326,2302
376,2351,2302
377,2326,2351
378,2302,2326
379,2302,2278
380,2327,2326
381,2327,2302
382,2327,2302
383,2302,2302
384,2326,2327
385,2351,2302
386,2351,2326
387,2327,2327
388,2327,2302
389,2302,2302
390,2327,2326
391,2327,2302
392,2351,2327
393,2326,2302
394,2326,2302
395,2327,2302
396,2327,2302
397,2302,2302
398,2302,2302
399,2302,2302
400,2327,2302
401,2327,2302
402,2327,2302
403,2327,2278
404,2302,2302
405,2302,2302
406,2327,2302
407,2327,2302
408,2327,2302
409,2302,2302
410,2326,2327
411,2375,2326
412,2326,2302
413,2351,2327
414,2327,2326
415,2327,2302
416,2351,2302
417,2326,2327
418,2326,2302
419,2326,2302
420,2326,2302
421,2351,2302
422,2327,2326
423,2327,2302
424,2351,2302
425,2326,2327
426,2326,2302
427,2327,2302
428,2327,2326
429,2327,2278
430,2327,2326
431,2326,2302
432,2326,2277
433,2326,2302
434,2351,2326
435,2327,2327
436,2302,2277
437,2302,2302
438,2351,2327
439,2327,2302
440,2327,2326
441,2327,2302
442,2327,2302
443,2302,2302
444,2326,2327
445,2302,2302
446,2326,2302
447,2375,2302
448,2302,2326
449,2326,2327
450,2327,2326
451,2302,2302
452,2326,2327
453,2326,2302
454,2326,2302
455,2302,2326
456,2326,2278
457,2302,2278
458,2326,2302
459,2326,2302
460,2351,2302
461,2351,2351
462,2326,2277
463,2302,2302
464,2302,2302
465,2326,2302
466,2326,2302
467,2351,2327
468,2351,2351
469,2326,2302
470,2326,2302
471,2302,2302
472,2302,2302
473,2326,2302
474,2326,2302
475,2326,2302
476,2326,2302
477,2351,2302
478,2327,2326
479,2327,2302
480,2327,2302
481,2302,2302
482,2326,2302
483,2326,2302
484,2326,2327
485,2326,2302
486,2351,2302
487,2327,2326
488,2302,2327
489,2302,2277
490,2302,2278
491,2326,2302
492,2326,2302
493,2351,2277
494,2302,2351
495,2327,2278
496,2327,2326
497,2327,2302
498,2376,2302
499,2351,2351
500,2302,2302
501,2326,2327
502,2351,2326
503,2302,2302
504,2326,2278
505,2302,2302
506,2302,2326
507,2327,2302
508,2376,2327
509,2327,2326
510,2351,2302
511,2326,2327
512,2326,2302
513,2326,2302
514,2326,2302
515,2326,2326
516,2326,2278
517,2302,2302
518,2351,2326
519,2302,2302
520,2327,2302
521,2327,2302
522,2425,2351
523,2327,2351
524,2327,2302
525,2302,2302
526,2302,2302
527,2327,2302
528,2327,2302
529,2327,2302
530,2327,2302
531,2327,2302
532,2327,2327
533,2327,2277
534,2302,2302
535,2327,2302
536,2327,2302
537,2351,2302
538,2326,2327
539,2326,2302
540,2376,2375
541,2326,2327
542,2351,2326
543,2302,2302
544,2327,2302
545,2327,2302
546,2302,2302
547,2327,2278
548,2302,2278
549,2326,2302
550,2351,2302
551,2351,2326
552,2326,2302
553,2326,2327
554,2327,2326
555,2376,2351
556,2302,2327
557,2302,2277
558,2326,2327
559,2351,2351
560,2351,2302
561,2326,2326
562,2326,2351
563,2327,2302
564,2327,2302
565,2302,2327
566,2351,2302
567,2351,2351
568,2326,2302
569,2326,2302
570,2351,2302
571,2327,2351
572,2302,2277
573,2326,2327
574,2351,2326
575,2351,2327
576,2351,2326
577,2327,2302
578,2351,2302
579,2326,2327
580,2327,2326
581,2327,2302
582,2376,2302
583,2327,2351
584,2327,2302
585,2302,2302
586,2327,2278
587,2327,2326
588,2327,2302
589,2326,2302
590,2326,2327
591,2302,2277
592,2326,2327
593,2351,2302
594,2302,2326
595,2351,2327
596,2326,2302
597,2327,2326
598,2327,2302
599,2351,2302
600,2326,2302
601,2326,2302
602,2327,2326
603,2327,2302
604,2327,2302
605,2326,2327
606,2326,2302
607,2302,2277
608,2351,2302
609,2327,2351
610,2326,2327
611,2326,2302
612,2375,2326
613,2327,2351
614,2326,2327
615,2326,2302
616,2351,2326
617,2302,2302
618,2327,2302
619,2327,2327
620,2351,2302
621,2327,2326
622,2327,2277
623,2326,2302
624,2326,2327
625,2326,2277
626,2302,2277
