attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,144353,1151
1,5536,5879
2,5022,4899
3,4973,4997
4,4899,5021
5,5022,4899
6,4997,5046
7,5169,5144
8,4973,5071
9,5266,4973
10,4997,5242
11,4972,4997
12,4850,4899
13,4997,4948
14,4899,4924
15,5046,4875
16,4924,5046
17,4899,4923
18,5071,4972
19,4850,5046
20,4972,4924
21,4874,4874
22,4972,4924
23,4899,4874
24,4899,4923
25,4923,4972
26,4997,4899
27,4972,5022
28,4923,4948
29,5021,4997
30,4899,4899
31,4948,4973
32,4923,4899
33,4923,4948
34,5046,4997
35,4948,5022
36,4973,4948
37,5046,5071
38,5021,4973
39,4923,4924
40,4948,4948
41,5021,4997
42,4874,4899
43,4948,4948
44,4850,4899
45,4923,4923
46,4924,4923
47,4997,4973
48,4948,4924
49,4924,4948
50,5021,4972
51,4948,4973
52,5022,4972
53,4924,4997
54,4997,4972
55,4899,4923
56,5021,4972
57,4948,4972
58,4924,4924
59,4997,4973
60,4875,4948
61,4948,4923
62,4875,4924
63,4997,4924
64,4924,4973
65,4972,4948
66,4997,4948
67,4948,4948
68,4972,4973
69,4972,4997
70,5022,5021
71,4899,4923
72,4997,4948
73,4874,4924
74,5046,4924
75,4923,4997
76,4948,4997
77,5022,4997
78,4875,4923
79,4997,4948
80,4899,4973
81,4948,4875
82,4923,4997
83,5021,4948
84,4948,4997
85,4948,4997
86,5046,4997
87,7814,7962
88,5536,5389
89,5120,5218
90,6614,5071
91,4115,5659
92,4973,4972
93,4997,5021
94,4997,4997
95,4923,4924
96,4899,4899
97,4948,4924
98,4899,4924
99,4948,4973
100,4923,4924
101,4948,4948
102,4899,4875
103,4972,4948
104,4948,4948
105,4924,4923
106,4997,4948
107,4850,4923
108,4973,4923
109,4997,5021
110,4973,4972
111,4924,4924
112,4948,4874
113,4948,4973
114,4899,4899
115,4997,4997
116,4899,4948
117,4924,4899
118,4899,4924
119,4973,4948
120,4923,4923
121,5021,4973
122,4972,4997
123,4923,4924
124,4948,4973
125,4972,4973
126,4997,4972
127,4875,4850
128,4899,4924
129,4923,4924
130,4997,4997
131,4997,5021
132,4924,4972
133,4973,4923
134,4826,4899
135,4997,4899
136,4899,4972
137,4923,4850
138,4923,4948
139,4874,4899
140,4973,4972
141,4948,4973
142,4997,4948
143,4874,4899
144,4948,4899
145,4997,4997
146,4948,4948
147,4948,4973
148,4924,4948
149,4973,4948
150,4874,4899
151,4899,4850
152,4899,4923
153,4899,4874
154,4973,4972
155,4972,4972
156,4948,4948
157,4948,4948
158,4997,4997
159,4850,4899
160,4923,4923
161,4973,4948
162,4948,4899
163,5046,5021
164,4850,4997
165,4972,4924
166,4850,4899
167,4948,4874
168,4924,4973
169,4874,4899
170,4997,4948
171,5046,5046
172,4948,4997
173,4923,4948
174,4997,4973
175,4923,4973
176,4997,4948
177,4923,4924
178,4948,4973
179,4948,4948
180,4850,4948
181,4997,4874
182,4850,4948
183,4972,4948
184,4899,4923
185,4923,4899
186,4948,4948
187,4972,5021
188,5021,5021
189,4948,4972
190,4997,4972
191,4850,4899
192,4997,4948
193,4973,4973
194,4973,4924
195,4899,4948
196,4874,4923
197,4972,4924
198,4923,4923
199,4997,4972
200,4850,4923
201,4948,4923
202,4924,4923
203,4924,4899
204,4997,5046
205,4924,4972
206,4997,4972
207,4875,4875
208,4924,4874
209,4997,4997
210,4899,4899
211,4948,4972
212,4899,4948
213,4923,4923
214,4923,4923
215,4948,4948
216,4948,4948
217,4997,4997
218,4948,4948
219,4973,4948
220,4997,5046
221,4948,4972
222,5046,4997
223,4948,4997
224,4899,4899
225,4874,4924
226,4997,4899
227,4899,4948
228,4924,4948
229,4997,4948
230,4801,4899
231,4997,4899
232,4948,4997
233,4948,4924
234,4948,4973
235,4948,4973
236,5046,5022
237,4899,4923
238,5071,4997
239,4924,4973
240,4948,4973
241,4948,4973
242,4973,4924
243,4899,4923
244,4924,4972
245,4923,4899
246,4875,4924
247,5022,4923
248,4875,4973
249,4997,4899
250,4923,4997
251,5022,4948
252,4997,5046
253,4948,4997
254,5046,4997
255,4997,5022
256,4997,4973
257,4924,4948
258,5046,4973
259,4972,5071
260,4972,4948
261,4875,4874
262,4948,4948
263,4973,4924
264,4924,4948
265,4972,4948
266,4973,4997
267,4997,4972
268,4997,5046
269,4923,4948
270,4899,4924
271,4924,4899
272,4973,4948
273,4924,4899
274,4997,4973
275,4826,4924
276,4972,4924
277,4899,4874
278,4948,4973
279,4924,4899
280,4899,4923
281,4973,4948
282,4948,4899
283,4948,4972
284,4850,4899
285,4997,4948
286,4924,4924
287,4948,4973
288,4972,4948
289,4923,4973
290,4997,4948
291,4850,4923
292,4997,4948
293,4899,4923
294,4924,4948
295,4923,4924
296,4924,4948
297,5022,4972
298,4899,4948
299,4972,4948
300,4948,5022
301,4972,4899
302,4923,4923
303,4948,4973
304,4973,4948
305,4948,4972
306,4997,4972
307,4924,4997
308,4997,4948
309,4874,4924
310,4997,4948
311,4923,4923
312,4899,4924
313,4973,4948
314,4874,4899
315,4973,4997
316,4899,4948
317,4973,4924
318,4899,4923
319,4850,4850
320,4997,4972
321,4923,4948
322,5021,4973
323,4923,4997
324,4972,4923
325,4923,4923
326,4924,4948
327,4972,4948
328,4874,4899
329,5021,4972
330,4850,4924
331,4924,4899
332,4924,4948
333,4948,4924
334,4875,4899
335,4924,4948
336,4948,4923
337,4924,4972
338,4924,4875
339,4948,4948
340,4972,4924
341,4875,4899
342,4875,4923
343,4997,4923
344,4850,4924
345,4973,4899
346,4874,4948
347,4997,4948
348,4948,5021
349,4997,4972
350,4924,4923
351,4923,4997
352,5046,4997
353,4899,4972
354,4997,4899
355,4923,4973
356,4972,4948
357,4997,5021
358,4923,4875
359,4948,4899
360,4850,4923
361,4997,4923
362,4850,4948
363,4948,4874
364,4899,4973
365,4973,4973
366,4899,4875
367,4825,4875
368,4973,4948
369,4875,4948
370,4924,4850
371,4924,4948
372,4972,4997
373,4924,4923
374,4826,4899
375,4973,4899
376,4850,4923
377,4972,4923
378,4948,4997
379,5022,4948
380,4948,4997
381,4899,4948
382,4948,4899
383,4874,4899
384,4948,4899
385,4875,4899
386,4924,4899
387,4899,4899
388,4973,4997
389,4948,4899
390,4899,4997
391,4997,4874
392,4875,4972
393,4924,4874
394,4924,4948
395,4997,4948
396,4997,5022
397,4801,4924
398,4973,4850
399,4850,4972
400,4948,4899
401,4875,4899
402,4923,4899
403,4899,4899
404,4874,4924
405,4972,4899
406,4899,4973
407,4997,4973
408,4948,4948
409,4924,4899
410,4948,4972
411,4948,4923
412,4948,4997
413,4875,4973
414,5022,4948
415,4826,4899
416,4948,4924
417,4997,5022
418,4826,4826
419,4924,4899
420,4801,4899
421,4972,4875
422,4874,4948
423,4875,4825
424,4924,4923
425,4801,4850
426,4972,4924
427,4875,4973
428,4923,4924
429,4923,4899
430,4948,4948
431,4875,4899
432,4826,4825
433,4972,4923
434,4874,4948
435,4972,4924
436,4948,4973
437,4948,4948
438,4875,4948
439,4948,4899
440,4948,4923
441,4825,4899
442,4899,4899
443,4924,4899
444,4948,5046
445,5021,4923
446,4948,5021
447,4874,4923
448,4850,4874
449,4997,4948
450,4850,4924
451,4899,4899
452,4899,4972
453,4924,4899
454,4924,4899
455,4777,4825
456,4972,4948
457,4850,4899
458,4875,4874
459,4875,4874
460,4948,4948
461,4948,4924
462,4801,4875
463,4923,4875
464,4825,4826
465,4875,4875
466,4948,4924
467,4874,4899
468,4923,4948
469,4776,4801
470,4948,4899
471,4899,4899
472,4874,4874
473,4948,4948
474,4875,4899
475,5022,4972
476,4850,4948
477,4899,4825
478,4875,4923
479,4875,4825
480,4924,4874
481,4826,4874
482,4997,4948
483,4825,4875
484,4923,4924
485,4972,4899
486,4923,5021
487,4972,4899
488,4874,4973
489,5021,4899
490,4850,4923
491,4948,4899
492,4924,5022
493,4850,4850
494,4874,4850
495,4850,4850
496,4899,4850
497,4874,4899
498,4874,4874
499,4874,4899
500,4825,4850
501,4972,4948
502,4801,4801
503,4948,4923
504,4874,4923
505,4972,4899
506,4972,4973
507,4874,4875
508,4997,5022
509,4948,4850
510,4972,5070
511,4874,4899
512,4899,4850
513,4899,4899
514,4825,4874
515,4972,4874
516,4850,4997
517,4923,4850
518,4923,4948
519,4899,4875
520,4899,4899
521,4850,4874
522,4948,4874
523,4874,4972
524,4997,4972
525,4899,4899
526,4874,4850
527,4997,4972
528,4899,4923
529,4948,4948
530,4801,4875
531,4972,4875
532,4948,4997
533,4875,4850
534,4948,4997
535,4776,4776
536,5046,4972
537,4899,4948
538,4874,4850
539,4874,4899
540,4923,4924
541,4948,4899
542,4875,4899
543,4948,4899
544,4874,4948
545,4948,4924
546,4875,4924
547,4850,4826
548,4972,4973
549,4874,4899
550,4997,4923
551,4899,4948
552,4972,4948
553,4899,4899
554,5267,4825
555,4899,5315
556,4923,4948
557,4923,4899
558,4874,4874
559,4899,4923
560,4875,4874
561,4948,4923
562,4924,4923
563,4899,4899
564,4972,5022
565,4874,4899
566,4972,4948
567,4899,4875
568,4924,4899
569,4948,4972
570,4850,4850
571,4948,4924
572,4825,4924
573,4948,4850
574,4850,4875
575,4923,4875
576,4899,4948
577,4924,4874
578,4973,4923
579,4850,4948
580,4997,4973
581,4875,4899
582,4948,4923
583,4923,4899
584,4899,4924
585,4924,4899
586,4875,4899
587,4948,4948
588,4899,4923
589,4973,4948
590,4899,4899
591,4899,4899
592,4948,4997
593,4948,4899
594,5046,4997
595,4850,4972
596,4948,4923
597,4899,4899
598,4874,4850
599,4948,4923
600,4826,4850
601,4899,4924
602,4899,4875
603,4948,4924
604,4899,4973
605,4899,4850
606,5021,5046
607,4874,4850
608,4997,4997
609,4899,4948
610,4973,4899
611,4899,4973
612,4923,4875
613,4972,4948
614,4874,4948
615,4899,4899
616,4850,4825
617,4948,4948
618,4923,4924
619,4874,4899
620,4948,4972
621,4973,4948
622,4997,4948
623,4874,4948
624,4923,4850
625,4874,4948
626,4899,4826
627,4899,4948
628,4850,4874
629,4899,4850
630,4874,4923
631,4948,4899
632,4899,4924
633,4923,4875
634,5021,4997
635,4899,4924
636,4997,5022
637,4825,4826
638,4924,4899
639,4899,4899
640,4874,4899
641,5021,4997
642,4874,4899
643,4948,4923
644,4875,4948
645,4973,4948
646,4924,4899
647,4924,4924
648,4997,4973
649,4850,4850
650,5022,4997
651,4801,4899
652,4948,4923
653,4899,4948
654,4899,4801
655,4924,4923
656,4850,4850
657,4948,4948
658,4875,4948
659,4899,4850
660,4899,4972
661,4874,4825
662,4972,4948
663,4923,4924
664,4948,4997
665,4948,4899
666,4899,4875
667,4899,4973
668,4923,4899
669,4923,4899
670,4874,4948
671,4972,4923
672,4825,4850
673,4899,4899
674,4924,4874
675,4948,4972
676,4899,4948
677,4850,4801
678,4948,4948
679,4850,4850
680,4948,4923
681,4899,4923
682,4899,4899
683,4948,4948
684,4899,4899
685,4923,4924
686,4874,4924
687,4899,4875
688,4874,4899
689,4875,4874
690,4948,4923
691,4825,4899
692,4923,4924
693,4899,4875
694,4924,4899
695,4875,4899
696,4826,4850
697,4899,4874
698,4825,4850
