attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,138056,1101
1,5781,5267
2,5364,5193
3,5389,5487
4,5144,5193
5,5315,5168
6,5217,5291
7,5144,5193
8,5242,5218
9,5144,5169
10,5340,5119
11,5144,5340
12,5095,5070
13,5193,5217
14,5217,5144
15,5266,5242
16,5217,5242
17,5168,5144
18,5340,5242
19,5536,5683
20,5095,5095
21,5242,5193
22,5536,5609
23,5193,5119
24,5218,5291
25,5193,5144
26,5266,5193
27,5168,5267
28,5168,5168
29,5144,5144
30,5095,5070
31,5169,5193
32,5218,5169
33,5218,5168
34,5218,5144
35,5168,5267
36,5193,5193
37,5193,5144
38,5144,5193
39,5169,5144
40,5144,5168
41,5218,5193
42,5218,5193
43,5095,5095
44,5193,5218
45,5193,5144
46,5242,5266
47,5193,5144
48,5144,5169
49,5169,5144
50,5144,5169
51,5120,5120
52,5144,5193
53,5242,5193
54,5193,5169
55,5169,5193
56,5193,5168
57,5193,5193
58,5193,5217
59,5169,5144
60,5242,5242
61,5168,5168
62,5217,5218
63,5193,5169
64,5218,5267
65,5144,5144
66,5169,5168
67,5169,5144
68,5267,5242
69,5218,5242
70,5242,5193
71,5119,5120
72,5217,5168
73,5168,5169
74,5242,5193
75,5095,5119
76,5242,5193
77,5095,5119
78,5267,5267
79,5144,5144
80,5193,5168
81,5168,5193
82,5217,5218
83,5168,5193
84,5144,5095
85,5144,5218
86,5218,5144
87,5144,5193
88,5217,5168
89,5144,5193
90,5267,5169
91,5218,5291
92,5144,5120
93,5168,5242
94,5144,5119
95,5217,5168
96,5193,5193
97,5144,5168
98,5242,5193
99,5119,5169
100,5242,5267
101,5095,5070
102,5242,5168
103,5193,5266
104,5168,5144
105,5242,5242
106,5218,5144
107,5218,5242
108,5144,5168
109,5218,5217
110,5144,5193
111,5217,5193
112,5168,5144
113,5193,5193
114,5242,5144
115,5144,5218
116,5144,5119
117,5242,5242
118,5169,5120
119,5169,5168
120,5169,5168
121,5193,5169
122,5168,5144
123,5168,5193
124,5291,5291
125,5193,5193
126,5070,5046
127,5291,5217
128,5193,5217
129,5242,5218
130,5193,5169
131,5193,5242
132,5144,5144
133,5193,5168
134,5144,5144
135,5217,5217
136,5144,5119
137,5242,5242
138,5144,5120
139,5193,5218
140,5169,5193
141,5169,5144
142,5169,5144
143,5242,5217
144,5168,5169
145,5144,5119
146,5168,5144
147,5193,5267
148,5119,5144
149,5217,5193
150,5144,5144
151,5218,5144
152,5144,5217
153,5193,5144
154,5218,5144
155,5144,5169
156,5144,5218
157,5144,5095
158,5095,5144
159,5193,5169
160,5144,5144
161,5267,5218
162,5218,5169
163,5169,5242
164,5193,5218
165,5168,5169
166,5119,5071
167,5168,5169
168,5242,5217
169,5169,5144
170,5242,5193
171,5193,5193
172,5242,5340
173,5193,5071
174,5193,5266
175,5168,5144
176,5217,5218
177,5217,5193
178,5193,5169
179,5169,5168
180,5193,5242
181,5144,5071
182,5168,5218
183,5168,5119
184,5168,5218
185,5168,5120
186,5242,5169
187,5169,5242
188,5095,5144
189,5168,5120
190,5168,5193
