attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,155304,1150
1,5070,5732
2,4923,4826
3,4972,4948
4,4923,4997
5,5168,5095
6,5070,5046
7,5144,5071
8,4875,5046
9,4972,4899
10,4923,4924
11,4874,4875
12,4997,4948
13,4850,4948
14,4972,4875
15,5095,5021
16,5291,5144
17,5217,5291
18,5119,5095
19,5169,5144
20,5071,5095
21,5193,5144
22,5119,5119
23,5683,5610
24,5512,5193
25,5463,5438
26,5512,5462
27,5095,5438
28,5413,5365
29,5169,5144
30,5340,5315
31,5193,5218
32,5291,5168
33,5218,5242
34,5169,5169
35,5218,5168
36,5144,5169
37,5217,5193
38,5169,5168
39,5267,5169
40,5242,5217
41,5242,5267
42,5169,5144
43,5218,5168
44,5095,5095
45,5242,5242
46,5120,5095
47,5267,5193
48,5193,5144
49,5217,5218
50,5144,5168
51,5218,5144
52,5169,5144
53,5242,5217
54,5119,5120
55,5291,5217
56,5340,5217
57,5193,5291
58,5168,5169
59,5193,5168
60,5218,5169
61,5242,5266
62,5217,5169
63,5169,5217
64,5291,5193
65,5218,5291
66,5218,5120
67,5169,5217
68,5193,5120
69,5169,5217
70,5169,5095
71,5193,5242
72,5315,5144
73,5242,5340
74,5266,5168
75,5119,5193
76,5217,5095
77,5144,5218
78,5217,5144
79,5169,5217
80,5267,5144
81,5169,5267
82,5193,5119
83,5119,5119
84,5193,5144
85,5144,5193
86,5267,5193
87,5267,5291
88,5291,5193
89,5169,5193
90,5193,5120
91,5144,5193
92,5217,5168
93,5193,5218
94,5168,5144
95,5242,5217
96,5291,5218
97,5193,5217
98,5144,5144
99,5193,5144
100,5217,5193
101,5193,5193
102,5193,5169
103,5242,5193
104,5168,5193
105,5266,5193
106,5168,5217
107,5193,5120
108,5193,5217
109,5266,5218
110,5168,5217
111,5291,5193
112,5242,5242
113,5267,5242
114,5120,5095
115,5193,5169
116,5144,5144
117,5217,5217
118,5144,5144
119,5217,5144
120,5193,5218
121,5242,5193
122,5144,5193
123,5267,5193
124,5169,5193
125,5242,5218
126,5119,5168
127,5218,5168
128,5242,5144
129,5217,5267
130,5119,5095
131,5218,5193
132,5168,5168
133,5193,5193
134,5169,5144
135,5242,5218
136,5217,5168
137,5193,5242
138,5168,5120
139,5168,5168
140,5193,5144
141,5242,5267
142,5267,5217
143,5218,5218
144,5267,5193
145,5242,5266
146,5218,5193
147,5169,5169
148,5242,5168
149,5168,5218
150,5242,5168
151,5193,5242
152,5242,5144
153,5193,5242
154,5193,5120
155,5120,5168
156,5168,5120
157,5168,5193
158,5217,5168
159,5242,5242
160,5266,5218
161,5218,5266
162,5267,5193
163,5218,5193
164,5291,5267
