attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,43854,244
1,1101,954
2,1077,1053
3,1224,1102
4,1224,1396
5,1224,1175
6,1249,1249
7,1102,1077
8,587,881
9,562,587
10,611,611
11,611,587
12,611,612
13,611,612
14,587,587
15,612,563
16,612,636
17,587,587
18,587,612
19,587,563
20,587,587
21,612,563
22,587,636
23,611,562
24,587,587
25,587,611
26,587,587
27,587,563
28,636,587
29,612,636
30,587,611
31,587,587
32,587,563
33,636,612
34,612,612
35,563,587
36,587,587
37,587,587
38,587,587
39,611,562
40,587,636
41,587,587
42,587,611
43,611,563
44,636,636
45,612,611
46,587,587
47,611,562
48,562,563
49,587,562
50,587,563
51,587,612
52,611,636
53,611,611
54,587,587
55,612,587
56,612,611
57,562,563
58,587,612
59,587,563
60,611,587
61,587,587
62,587,587
63,611,612
64,636,612
65,587,611
66,587,587
67,612,563
68,587,636
69,611,587
70,611,612
71,587,563
72,612,587
73,587,636
74,636,611
75,587,587
76,587,612
77,587,587
78,611,587
79,562,587
80,587,587
81,587,563
82,587,587
83,587,563
84,636,611
85,612,611
86,587,611
87,611,587
88,587,587
89,563,587
90,587,587
91,587,563
92,587,587
93,587,587
94,611,587
95,611,587
96,611,612
97,611,612
98,611,612
99,562,563
100,611,611
101,587,562
102,612,587
103,563,562
104,562,563
105,563,562
106,612,612
107,612,587
108,612,636
109,562,587
110,611,563
111,562,538
112,587,562
113,587,611
114,563,587
115,587,563
116,587,587
117,587,563
118,587,612
119,587,563
120,611,612
121,587,587
122,612,587
123,563,563
124,612,612
125,612,612
126,612,587
127,612,611
128,612,611
129,563,587
130,611,587
131,587,611
132,587,587
133,587,562
134,587,587
135,636,562
136,612,612
137,563,562
138,612,587
139,563,587
140,611,612
141,611,587
142,587,562
143,587,563
144,587,612
145,587,563
146,587,612
147,587,587
148,611,611
149,587,587
150,587,587
151,636,587
152,612,587
153,563,562
154,612,563
155,587,612
156,636,587
157,563,612
158,612,587
159,612,611
160,587,611
161,562,562
162,563,587
163,563,563
164,587,612
165,587,587
166,611,587
167,587,587
168,587,587
169,587,587
170,612,587
171,563,587
172,612,612
173,587,562
174,660,611
175,562,587
176,587,562
177,587,587
178,587,612
179,612,562
180,636,612
181,587,587
182,587,611
183,587,562
184,612,611
185,612,611
186,587,587
187,562,538
188,587,587
189,587,563
190,611,587
191,587,587
192,612,611
193,563,587
194,612,612
195,587,587
196,587,587
197,587,562
198,587,611
199,611,562
200,587,587
201,587,587
202,587,587
203,587,563
204,636,636
205,587,587
206,611,636
207,587,562
208,587,587
209,611,587
210,587,587
211,587,611
212,587,587
213,636,587
214,587,611
215,612,611
216,636,611
217,587,611
218,563,587
219,587,563
220,587,587
221,587,587
222,587,587
223,612,587
224,612,563
225,587,587
226,587,612
227,563,563
228,611,612
229,636,612
230,636,611
231,587,587
232,612,636
233,612,587
234,587,563
235,587,587
236,587,611
237,611,611
238,611,611
239,611,538
240,587,611
241,587,587
242,562,587
243,563,562
244,587,563
245,562,562
246,587,587
247,587,563
248,611,587
249,611,587
250,611,587
251,587,611
252,612,612
253,587,563
254,611,611
255,611,587
256,587,587
257,587,563
258,587,587
259,587,587
260,587,587
261,587,562
262,611,611
263,636,587
264,563,587
265,612,563
266,587,636
267,562,562
268,660,611
269,562,587
270,587,587
271,587,563
272,611,612
273,611,562
274,611,612
275,587,562
276,587,587
277,587,562
