attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,63185,465
1,2302,2277
2,2302,2253
3,2277,2302
4,2326,2253
5,2302,2302
6,2253,2278
7,2253,2277
8,2302,2229
9,2327,2277
10,2327,2302
11,2302,2302
12,2326,2277
13,2302,2278
14,2277,2302
15,2302,2277
16,2326,2278
17,2302,2302
18,2326,2302
19,2302,2278
20,2302,2278
21,2253,2253
22,2326,2277
23,2326,2278
24,2302,2302
25,2278,2253
26,2327,2278
27,2327,2302
28,2327,2302
29,2327,2302
30,2302,2302
31,2302,2302
32,2277,2253
33,2326,2277
34,2302,2302
35,2302,2278
36,2278,2277
37,2302,2278
38,2302,2277
39,2326,2278
40,2277,2277
41,2326,2302
42,2841,2302
43,3135,2964
44,3062,3723
45,2719,2425
46,2302,2522
47,2572,2302
48,2302,2572
49,2326,2277
50,2326,2327
51,2278,2277
52,2302,2253
53,2449,2449
54,2326,2302
55,2326,2302
56,2816,2792
57,2278,2302
58,2302,2278
59,2302,2302
60,2302,2277
61,2278,2277
62,2302,2228
63,2302,2302
64,2326,2302
65,2326,2302
66,2302,2278
67,2326,2326
68,2302,2278
69,2327,2302
70,2327,2302
71,2302,2277
72,2326,2278
73,2278,2302
74,2327,2278
75,2327,2302
76,2327,2302
77,2327,2302
78,2327,2302
79,2302,2302
80,2302,2302
81,2278,2277
82,2277,2278
83,2326,2277
84,2326,2302
85,2326,2302
86,2326,2302
87,2326,2302
88,2278,2302
89,2302,2253
90,2302,2327
91,2302,2277
92,2302,2278
93,2327,2302
94,2327,2302
95,2327,2302
96,2327,2277
97,2327,2327
98,2327,2302
99,2277,2277
100,2302,2302
101,2277,2253
102,2326,2277
103,2302,2302
104,2326,2278
105,2302,2278
106,2351,2326
107,2277,2278
108,2302,2253
109,2327,2277
110,2278,2302
111,2327,2278
112,2327,2277
113,2302,2277
114,2302,2302
115,2326,2302
116,2326,2302
117,2302,2278
118,2327,2277
119,2302,2302
120,2326,2277
121,2253,2302
122,2326,2253
123,2326,2302
124,2326,2302
125,2326,2302
126,2326,2302
127,2326,2302
128,2326,2278
129,2302,2302
130,2327,2302
131,2278,2302
132,2326,2277
133,2302,2278
134,2327,2302
135,2326,2326
136,2326,2278
137,2277,2278
138,2326,2253
139,2326,2302
140,2326,2302
141,2326,2326
142,2326,2278
143,2326,2302
144,2277,2302
145,2277,2229
146,2278,2277
147,2327,2278
148,2302,2302
149,2302,2277
150,2253,2278
151,2302,2253
