attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,157387,1224
1,5315,5683
2,5438,5242
3,5414,5463
4,5512,5536
5,5512,5438
6,5512,5536
7,5463,5365
8,5291,5438
9,5364,5389
10,5291,5266
11,5193,5193
12,5217,5193
13,5291,5217
14,5340,5389
15,5315,5267
16,5438,5315
17,5316,5413
18,5169,5266
19,5316,5242
20,6271,5242
21,5830,6369
22,5242,5732
23,5462,5315
24,6050,5413
25,5217,5977
26,5315,5315
27,5315,5266
28,5217,5266
29,5267,5193
30,5218,5267
31,5340,5266
32,5389,5315
33,5316,5389
34,5218,5242
35,5340,5291
36,5217,5266
37,5242,5242
38,5463,5242
39,5438,5658
40,5389,5316
41,5634,5659
42,5242,5291
43,5193,5217
44,5242,5193
45,5242,5291
46,5340,5291
47,5217,5242
48,5462,5144
49,5291,5536
50,5928,5953
51,5266,5193
52,5315,5364
53,5193,5193
54,5242,5242
55,5242,5193
56,5340,5266
57,5242,5291
58,5217,5242
59,5217,5217
60,5242,5217
61,5193,5217
62,5291,5315
63,5291,5291
64,5389,5242
65,5242,5340
66,5291,5266
67,5389,5413
68,5756,5708
69,5217,5267
70,5364,5218
71,5316,5438
72,7104,5266
73,5462,7325
74,6418,5193
75,5267,6418
76,5267,5266
77,5242,5218
78,5266,5316
79,5218,5193
80,5267,5266
81,5267,5218
82,5267,5315
83,5218,5168
84,5316,5291
85,5242,5291
86,43290,43266
87,5291,5242
88,5291,5242
89,5266,5291
90,5291,5267
91,5389,5414
92,5267,5291
93,5193,5266
94,5291,5242
95,5267,5291
96,5267,5193
97,5242,5291
98,5438,5414
99,5267,5267
100,5242,5267
101,5291,5291
102,5830,5830
103,5438,5389
104,5487,5438
105,5732,5805
106,5365,5364
107,5218,5218
108,5218,5218
109,5267,5291
110,5218,5217
111,5316,5315
112,5340,5242
113,5291,5340
114,5242,5193
115,5266,5340
116,5266,5218
117,5193,5267
118,5267,5193
119,5266,5315
120,5315,5315
121,5291,5267
122,5316,5291
123,5365,5389
124,5560,5512
125,6320,6369
126,5267,5340
127,5242,5242
128,5413,5389
129,5365,5389
130,6075,5806
131,5560,5659
132,5585,5757
133,6198,5708
134,5242,5634
