attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,300050,1200
1,2473,2424
2,2522,2474
3,2571,2571
4,2572,2547
5,2620,2596
6,2620,2596
7,2645,2621
8,2620,2620
9,2645,2621
10,2670,2645
11,2621,2596
12,2596,2596
13,2547,2547
14,2596,2547
15,2596,2596
16,2645,2621
17,2596,2596
18,2621,2620
19,2620,2621
20,2645,2620
21,2621,2621
22,2620,2645
23,2768,2718
24,2718,2743
25,2743,2743
26,2792,2719
27,2866,2816
28,3037,3086
29,2767,2890
30,2743,2743
31,2718,2743
32,2743,2743
33,2719,2719
34,2743,2743
35,2767,2743
36,2743,2767
37,2743,2743
38,2768,2743
39,2743,2743
40,2743,2768
41,2743,2767
42,2767,2719
43,2743,2743
44,2743,2743
45,2768,2743
46,2743,2792
47,2743,2719
48,2767,2743
49,2719,2743
50,2767,2767
51,2743,2743
52,2743,2743
53,2743,2743
54,2743,2743
55,2768,2768
56,2767,2767
57,2768,2768
58,2743,2743
59,2743,2718
60,2743,2743
61,2743,2718
62,2743,2768
63,2743,2767
64,2767,2743
65,2743,2743
66,2719,2719
67,2718,2718
68,2768,2743
69,2743,2768
70,2743,2743
71,2743,2743
72,2767,2767
73,2743,2719
74,2719,2743
75,2743,2718
76,2767,2768
77,2743,2743
78,2743,2767
79,2768,2743
80,2743,2743
81,2743,2768
82,2743,2743
83,2743,2743
84,2719,2767
85,2767,2719
86,2743,2767
87,2792,2768
88,2743,2743
89,2743,2767
90,2743,2743
91,2719,2719
92,2767,2767
93,2743,2743
94,2743,2743
95,2743,2743
96,2768,2768
97,2743,2743
98,2743,2767
99,2743,2743
100,2768,2743
101,2743,2743
102,2767,2767
103,2743,2743
104,2743,2768
105,2743,2718
106,2743,2743
107,2768,2768
108,2743,2743
109,2718,2743
110,2718,2743
111,2718,2694
112,2768,2768
113,2767,2767
114,2792,2768
115,2792,2792
116,2792,2792
117,2768,2768
118,2792,2792
119,2816,2792
120,2792,2792
121,2768,2792
122,2792,2792
123,2792,2792
124,2792,2792
125,2767,2767
126,2792,2768
127,2792,2816
128,2768,2743
129,2767,2768
130,2768,2767
131,2792,2817
132,2743,2743
133,2767,2767
134,2743,2743
135,2743,2743
136,2743,2743
137,2743,2743
138,2743,2743
139,2743,2743
140,2743,2743
141,2743,2743
142,2768,2743
143,2743,2743
144,2743,2768
145,2743,2743
146,2743,2743
147,2743,2743
148,2743,2743
149,2767,2743
150,2743,2767
151,2743,2743
152,2743,2743
153,2768,2768
154,2743,2767
155,2743,2743
156,2743,2768
157,2768,2743
158,2743,2743
159,2767,2743
160,2743,2767
161,2767,2792
162,2768,2743
163,2792,2792
164,2743,2743
165,2743,2743
166,2767,2767
167,2768,2743
168,2767,2792
169,2768,2768
170,2767,2767
171,2768,2768
172,2767,2743
173,2768,2792
174,2743,2743
175,2743,2743
176,2743,2718
177,2743,2743
178,2767,2743
179,2768,2792
180,2767,2743
181,2743,2767
182,2743,2743
183,2768,2743
184,2743,2768
185,2767,2743
186,2719,2743
187,2743,2743
188,2767,2767
189,2743,2719
190,2768,2743
191,2743,2768
192,2743,2743
193,2792,2792
194,2767,2767
195,2768,2768
196,2767,2767
197,2768,2743
198,2743,2743
199,2767,2792
200,2768,2743
201,2767,2768
202,2743,2743
203,2768,2768
204,2767,2767
205,2743,2768
206,2768,2743
207,2792,2767
208,2767,2792
209,2792,2792
210,2768,2743
211,2743,2768
212,2767,2743
213,2743,2792
214,2743,2718
215,2768,2768
216,2767,2767
217,2792,2768
218,2743,2767
219,2768,2743
220,2743,2768
221,2792,2767
222,2767,2768
223,2743,2792
224,2792,2743
225,2792,2816
226,2768,2768
227,2767,2767
228,2743,2743
229,2768,2743
230,2767,2792
231,2743,2743
232,2768,2743
233,2743,2768
234,2767,2743
235,2792,2792
236,2768,2743
237,2767,2792
238,2768,2768
239,2767,2767
240,2743,2743
241,2743,2743
242,2743,2768
243,2792,2767
244,2767,2768
245,2768,2792
246,2718,2743
247,2743,2718
248,2768,2743
249,2743,2792
250,2767,2719
251,2768,2767
252,2743,2768
253,2767,2767
254,2768,2768
255,2767,2767
256,2743,2743
257,2768,2768
258,2767,2767
259,2767,2792
260,2768,2768
261,2792,2767
262,2767,2767
263,2743,2743
264,2768,2768
265,2767,2767
266,2768,2768
267,2767,2767
268,2743,2743
269,2743,2743
270,2743,2743
271,2743,2743
272,2743,2743
273,2743,2743
274,2743,2719
275,2743,2743
276,2768,2743
277,2718,2743
278,2743,2743
279,2743,2743
280,2768,2768
281,2743,2743
282,2743,2743
283,2743,2767
284,2768,2743
285,2743,2743
286,2743,2768
287,2743,2743
288,2767,2767
289,2768,2768
290,2767,2743
291,2768,2792
292,2767,2767
293,2768,2743
294,2767,2792
295,2792,2792
296,2768,2768
297,2767,2743
298,2743,2743
299,2768,2768
300,2792,2767
301,2767,2792
302,2768,2768
303,2767,2767
304,2768,2768
305,2767,2743
306,2768,2792
307,2743,2743
308,2792,2767
309,2743,2768
310,2767,2743
311,2743,2719
312,2743,2767
313,2768,2743
314,2743,2768
315,2767,2767
316,2768,2743
317,2792,2817
318,2767,2767
319,2768,2768
320,2767,2743
321,2743,2767
322,2743,2719
323,2768,2768
324,2767,2743
325,2743,2743
326,2743,2767
327,2768,2768
328,2743,2743
329,2767,2767
330,2743,2743
331,2743,2743
332,2743,2743
333,2743,2743
334,2743,2719
335,2743,2767
336,2743,2743
337,2743,2743
338,2743,2743
339,2743,2743
340,2768,2743
341,2743,2768
342,2743,2718
343,2743,2743
344,2743,2743
345,2743,2743
346,2743,2743
347,2719,2743
348,2767,2743
349,2768,2767
350,2743,2768
351,2743,2743
352,2718,2718
353,2743,2743
354,2768,2743
355,2718,2743
356,2768,2743
357,2743,2718
358,2743,2792
359,2719,2719
360,2743,2743
361,2767,2767
362,2743,2743
363,2767,2768
364,2768,2767
365,2743,2768
366,2743,2743
367,2767,2767
368,2743,2768
369,2767,2767
370,2768,2768
371,2767,2767
372,2743,2743
373,2768,2768
374,2743,2743
375,2719,2743
376,2767,2743
377,2719,2743
378,2767,2743
379,2719,2743
380,2743,2743
381,2743,2743
382,2767,2767
383,2719,2719
384,2767,2767
385,2768,2743
386,2767,2792
387,2768,2768
388,2743,2718
389,2743,2743
390,2767,2767
391,2817,2792
392,2718,2743
393,2743,2768
394,2743,2743
395,2743,2767
396,2743,2719
397,2743,2767
398,2768,2743
399,2743,2743
400,2718,2743
401,2743,2743
402,2768,2768
403,2743,2718
404,2743,2743
405,2767,2792
406,2768,2768
407,2767,2743
408,2768,2792
409,2767,2743
410,2792,2816
411,2768,2743
412,2767,2768
