attempt,thread_1_round_trip_nano,thread_2_round_trip_nano
0,304779,1126
1,5266,6810
2,5217,5144
3,5291,5266
4,5340,5267
5,5291,5242
6,5242,5315
7,5266,5193
8,5168,5242
9,5193,5095
10,5340,5242
11,5217,5267
12,5315,5217
13,5242,5242
14,5242,5266
15,5144,5144
16,5218,5193
17,5316,5267
18,5316,5144
19,5365,5438
20,5218,5218
21,5218,5193
22,5267,5217
23,5193,5218
24,5168,5168
25,5144,5095
26,5242,5193
27,5193,5169
28,5242,5242
29,5242,5193
30,6026,5683
31,5707,5805
32,5609,5512
33,5879,5830
34,5708,5830
35,5512,5536
36,5487,5438
37,5462,5438
38,5511,5512
39,5487,5413
40,5438,5487
41,5487,5389
42,5438,5414
43,5512,5438
44,5463,5463
45,5487,5462
46,5487,5389
47,5438,5438
48,5462,5389
49,5438,5463
50,5806,5781
51,5389,5316
52,5462,5414
53,5536,5512
54,5561,5438
55,5561,5585
56,5438,5438
57,5413,5364
58,5462,5438
59,5438,5389
60,5463,5389
61,5487,5462
62,5413,5438
63,5585,5463
64,5512,5487
65,5463,5413
66,5414,5389
67,5536,5536
68,5462,5389
69,5511,5438
70,5511,5487
71,5438,5414
72,5389,5413
73,5610,5585
74,5463,5414
75,5438,5413
76,5462,5438
77,5487,5438
78,5487,5438
79,5364,5365
80,5462,5438
81,5511,5462
82,5462,5414
83,5438,5438
84,5414,5389
85,5487,5438
86,5462,5414
87,5413,5389
88,5487,5463
89,5463,5438
90,5536,5511
91,5462,5413
92,5462,5389
93,5634,5609
94,5561,5561
95,5438,5364
96,5487,5512
97,5438,5389
98,5512,5463
99,5438,5413
100,5511,5487
101,5487,5462
102,5438,5438
103,5462,5389
104,6050,6099
105,6344,6075
106,7251,6590
107,5462,6246
108,5438,5438
109,5512,5438
110,5438,5463
111,5389,5389
112,5463,5389
113,5487,5487
114,5511,5389
115,5414,5463
116,5438,5413
117,5585,5487
118,5511,5561
119,5561,5536
120,5462,5487
121,5560,5512
122,5487,5462
123,5438,5438
124,5438,5389
125,5438,5438
126,5487,5462
127,5487,5364
128,5462,5560
129,5487,5340
130,5462,5462
131,5609,5560
132,5560,5462
133,5487,5511
134,5560,5511
135,5413,5414
136,5487,5438
137,5438,5438
138,5512,5487
139,5487,5462
140,5438,5414
141,5462,5462
142,5463,5413
143,5413,5438
144,5438,5389
145,5462,5462
146,5536,5462
147,5413,5413
148,5463,5463
149,5536,5438
150,5462,5463
151,5340,5340
152,5463,5438
153,5536,5487
154,5511,5487
155,5462,5463
156,5462,5413
157,5487,5438
158,5487,5487
159,5414,5364
160,5438,5462
161,5487,5389
162,5487,5487
163,5438,5389
164,5487,5438
165,5536,5560
166,5634,5610
167,5413,5438
168,5364,5364
169,5315,5291
170,5267,5267
171,5291,5242
172,5340,5340
173,5340,5291
174,5340,5316
175,5242,5242
176,5267,5291
177,5218,5168
178,5242,5193
179,5291,5242
180,5218,5217
181,5291,5218
182,5266,5291
183,5144,5120
184,5168,5193
185,5218,5193
186,5242,5217
187,5217,5218
188,5217,5144
189,5193,5169
190,5266,5242
191,5193,5168
192,5193,5218
193,5193,5144
194,5193,5193
195,5193,5169
196,5193,5144
197,5266,5242
198,5316,5291
199,5218,5217
200,5169,5144
201,5193,5193
202,5291,5242
203,5217,5267
204,5242,5217
205,5242,5193
206,5267,5242
207,5168,5193
208,5267,5242
209,5267,5242
210,5218,5193
211,5218,5168
212,5242,5193
213,5193,5218
214,5217,5193
215,5168,5144
216,5242,5218
217,5144,5144
218,5266,5217
219,5193,5169
220,5242,5242
221,5242,5218
222,5242,5217
223,5169,5119
224,5193,5193
225,5242,5218
226,5242,5217
227,5218,5193
228,5193,5218
229,5218,5193
230,5291,5242
231,5168,5119
232,5218,5291
233,5291,5218
234,5242,5242
235,5193,5217
236,5193,5144
237,5218,5218
238,5193,5144
239,5193,5168
240,5218,5218
241,5193,5193
242,5242,5193
243,5193,5193
244,5267,5217
245,5193,5193
246,5218,5218
247,5218,5168
248,5169,5193
249,5193,5169
250,5291,5217
251,5218,5218
252,5267,5193
253,5267,5266
254,5267,5193
255,5169,5242
256,5144,5144
257,5217,5218
258,5144,5095
259,5193,5168
260,5193,5169
261,5218,5242
262,5267,5217
263,5193,5169
264,5242,5242
265,5217,5218
266,5242,5193
267,5217,5217
268,5266,5218
269,5217,5193
270,5242,5242
271,5193,5144
272,5218,5218
273,5169,5144
274,5291,5266
275,5144,5144
276,5242,5193
277,5193,5218
278,5193,5144
279,5267,5315
280,5168,5144
281,5168,5144
282,5266,5193
283,5364,5413
284,5267,5193
285,5242,5193
286,5242,5242
287,5144,5119
288,5242,5242
289,5242,5218
290,5266,5266
291,5193,5169
292,5267,5217
293,5267,5267
294,5217,5193
295,5267,5218
296,5242,5266
297,5242,5218
298,5218,5168
299,5217,5242
300,5242,5193
301,5193,5169
302,5242,5218
303,5193,5168
304,5340,5316
305,5242,5266
306,5315,5218
307,5217,5218
308,5242,5266
309,5242,5218
310,5217,5217
311,5168,5144
312,5242,5242
313,5193,5193
314,5266,5218
315,5242,5217
316,5242,5242
317,5316,5316
318,5193,5168
319,5193,5169
320,5242,5242
321,5218,5217
322,5267,5242
323,5217,5144
324,5242,5242
325,5291,5242
326,5291,5267
327,5095,5168
328,5242,5218
329,5169,5119
330,5242,5267
331,5144,5144
332,5193,5119
333,5242,5218
334,5266,5242
335,5193,5119
336,5267,5340
337,5291,5267
338,5242,5242
339,5169,5144
340,5291,5242
341,5242,5217
342,5217,5242
343,5217,5193
344,5193,5193
345,5267,5218
346,5266,5291
347,5169,5144
348,5242,5242
349,5168,5119
350,5266,5291
351,5193,5169
352,5218,5193
353,5218,5217
354,5242,5218
355,5217,5168
356,5267,5267
357,5242,5217
358,5316,5291
359,5193,5169
360,5193,5169
361,5193,5193
362,5242,5217
363,5242,5218
364,5242,5193
365,5217,5193
366,5267,5291
367,5218,5168
368,5242,5217
369,5266,5291
370,5168,5095
371,5193,5193
372,5242,5144
373,5291,5291
374,5315,5291
375,5144,5217
376,5291,5242
377,5266,5242
378,5315,5291
379,5242,5193
380,5242,5242
381,5267,5218
382,5218,5242
383,5144,5119
384,5193,5193
385,5168,5144
386,5168,5120
387,5266,5266
388,5193,5120
389,5218,5266
390,5291,5242
391,5267,5218
392,5242,5291
393,5217,5144
394,5315,5291
395,5217,5168
396,5217,5218
397,5242,5217
398,5267,5242
399,5217,5218
400,5168,5193
401,5217,5168
402,5193,5218
403,5193,5119
404,5267,5267
405,5218,5168
406,5218,5218
407,5218,5169
408,5267,5266
409,5217,5193
410,5266,5242
411,5168,5144
412,5168,5169
413,5242,5217
414,5218,5193
415,5144,5144
416,5242,5242
417,5218,5193
418,5168,5144
419,5193,5193
420,5193,5169
421,5267,5242
422,5389,5340
423,5242,5242
424,5193,5217
425,5267,5242
426,5218,5169
427,5119,5193
428,5291,5193
429,5217,5217
430,5242,5193
431,5218,5218
432,5267,5266
433,5193,5144
434,5218,5218
435,5218,5193
436,5169,5119
437,5266,5242
438,5242,5242
439,5193,5144
440,5242,5267
441,5291,5291
442,5242,5242
443,5218,5144
444,5365,5389
445,5120,5120
446,5217,5193
447,5193,5095
448,5217,5267
449,5217,5168
450,5193,5218
451,5193,5119
452,5242,5242
453,5242,5193
454,5242,5267
455,5193,5119
456,5242,5266
457,5242,5193
458,5217,5218
459,5193,5144
460,5267,5242
461,5218,5144
462,5340,5340
463,5168,5120
464,5193,5169
465,5193,5193
466,5193,5168
467,5217,5193
468,5217,5169
469,5217,5217
470,5218,5193
471,5168,5168
472,5168,5144
473,5217,5218
474,5193,5193
475,5217,5217
476,5169,5120
477,5316,5266
478,5218,5193
479,5144,5218
480,5168,5168
481,5340,5218
482,5291,5291
483,5414,5364
484,5291,5291
485,5536,5414
486,5536,5536
487,5438,5438
488,5438,5389
489,5438,5438
490,5585,5536
491,5438,5413
492,5487,5512
493,5487,5414
494,5487,5487
495,5413,5365
496,5487,5438
497,5463,5438
498,5512,5511
499,5487,5463
500,5487,5413
501,5462,5463
502,5511,5487
503,5438,5413
504,5511,5536
505,5487,5438
506,5463,5463
507,5462,5438
508,5512,5512
509,5512,5462
510,5487,5463
511,5462,5414
512,5487,5463
513,5511,5462
514,5462,5462
515,5560,5536
516,5462,5414
517,5438,5438
518,5536,5487
519,5463,5413
520,5438,5463
521,5487,5438
522,5463,5438
523,5414,5364
524,5463,5438
525,5536,5462
526,5536,5561
527,5462,5413
528,5438,5463
529,5536,5511
530,5487,5413
531,5462,5438
532,5536,5462
533,5536,5561
534,5511,5512
535,5487,5438
536,5487,5487
537,5487,5438
538,5487,5487
539,5462,5413
540,5512,5462
541,5512,5487
542,5561,5512
543,5438,5414
544,5414,5438
545,5462,5438
546,5438,5389
547,5438,5413
548,5487,5438
549,5487,5487
550,5609,5536
551,5462,5463
552,5609,5512
553,5463,5512
554,5561,5511
555,5536,5413
556,5438,5487
557,5487,5463
558,5487,5487
559,5462,5438
560,5438,5413
561,5487,5512
562,5438,5389
563,5413,5389
564,5462,5462
565,5536,5463
566,5536,5536
567,5389,5365
568,5438,5438
569,5487,5414
570,5438,5414
571,5438,5414
572,5462,5413
573,5438,5414
574,5512,5414
575,5389,5365
576,5389,5389
577,5463,5414
578,5389,5389
579,5413,5340
580,5462,5413
581,5511,5463
582,5413,5413
583,5413,5365
584,5487,5414
585,5438,5487
586,5487,5365
587,5414,5438
588,5463,5413
589,5438,5364
590,5462,5487
591,5511,5462
592,5462,5438
593,5438,5340
594,5487,5487
595,5511,5487
596,5487,5389
597,5512,5536
598,5487,5389
599,5413,5438
600,5462,5438
601,5560,5463
602,5389,5414
603,5438,5365
604,5438,5414
605,5512,5438
606,5463,5438
607,5512,5462
608,5463,5438
609,5463,5487
610,5512,5365
611,5414,5463
612,5487,5438
613,5487,5438
614,5487,5487
615,5438,5365
616,5414,5462
617,5512,5463
618,5487,5462
619,5438,5438
620,5463,5340
621,5512,5487
622,5487,5438
623,5413,5414
624,5487,5462
625,5389,5389
626,5438,5364
627,5414,5414
628,5487,5413
629,5462,5438
630,5511,5414
631,5438,5463
632,5463,5438
633,5463,5413
634,5463,5438
635,5414,5340
636,5438,5463
637,5462,5389
638,5487,5462
639,5438,5389
640,5413,5438
641,5438,5413
642,5487,5438
643,5438,5389
644,5438,5389
645,5438,5462
646,5463,5414
647,5438,5389
648,5438,5487
649,5438,5364
650,5413,5414
651,5511,5413
652,5438,5438
653,5487,5438
654,5438,5413
655,5487,5487
656,5462,5414
657,5462,5414
658,5511,5463
659,5438,5389
660,5487,5463
661,5438,5438
662,5536,5462
663,5413,5389
664,5487,5511
665,5487,5438
666,5462,5414
667,5462,5438
668,5462,5389
669,5438,5438
670,5487,5463
671,5438,5340
672,5414,5487
673,5438,5340
674,5462,5487
675,5463,5365
676,5414,5413
677,5512,5462
678,5438,5389
679,5462,5438
680,5438,5389
681,5438,5438
682,5438,5413
683,5414,5365
684,5732,5707
685,5512,5364
686,5438,5462
687,5413,5365
688,5487,5462
689,5389,5340
690,5389,5340
691,5487,5512
692,5511,5365
693,5487,5487
694,5512,5487
695,5463,5389
696,5438,5463
697,5487,5413
698,5389,5364
699,5487,5463
700,5438,5389
701,5413,5462
702,5487,5340
703,5414,5438
704,5536,5536
705,5462,5413
706,5462,5463
707,5462,5340
708,5438,5413
709,5585,5585
710,5438,5389
711,5414,5389
712,5365,5340
713,5193,5242
714,5266,5193
715,5095,5169
716,5169,5144
717,5022,5022
718,5046,5046
719,5021,4997
720,5021,5046
721,5021,4997
722,5021,5022
723,5144,5169
724,5022,4948
725,5095,5070
726,5021,5046
727,5046,5022
728,4899,4997
729,5021,4948
730,5021,5046
731,4948,4923
732,4997,4997
733,4997,4973
734,5046,5095
735,5021,4973
736,5095,5095
737,4973,4997
738,5022,4972
739,4997,5021
740,5070,4997
741,4972,5022
742,4972,4973
743,4948,4948
744,4973,5021
745,5071,5046
746,4997,4997
747,5070,5095
748,4850,4850
749,4948,4948
750,4923,4850
751,4825,4850
752,4899,4972
753,4899,4874
754,4948,4874
755,4924,4972
756,4997,4997
757,4899,4899
758,4899,4899
759,4923,4899
760,4923,4948
761,4923,4948
762,4825,4874
763,4850,4825
764,4850,4874
765,4801,4752
766,4899,4899
767,4801,4801
768,4826,4850
769,4752,4777
770,4923,4826
771,4874,4948
772,4801,4752
773,4850,4850
774,4752,4801
775,4801,4752
776,4874,4874
777,4801,4850
778,4899,4826
779,4801,4825
780,4875,4801
781,4899,4997
782,4826,4801
783,4948,4924
784,4825,4899
785,4850,4752
786,4826,4899
787,4826,4801
788,4875,4850
789,4875,4948
790,4899,4825
791,4850,4874
792,4924,4923
793,4826,4850
794,4826,4826
795,4997,4948
796,4825,4874
797,4997,4923
798,4826,4874
799,4875,4850
800,4850,4875
801,4825,4875
802,4899,4826
803,4875,4899
804,4850,4825
805,4874,4948
806,4874,4826
807,4850,4801
808,4728,4801
809,4899,4899
810,4972,4948
811,4850,4801
812,4899,4899
813,4801,4850
814,4899,4850
815,4752,4801
816,4850,4874
817,4850,4850
818,4875,4875
819,4875,4801
820,4875,4948
821,4924,4875
822,4899,4924
823,4875,4850
824,4875,4948
825,4777,4826
826,4850,4728
827,4825,4850
828,4825,4801
829,4874,4875
830,4752,4850
831,4875,4776
832,4826,4899
833,4850,4826
834,4825,4850
835,4801,4801
836,4875,4826
837,4801,4826
838,4874,4826
839,4825,4826
840,4752,4875
841,4850,4752
842,4825,4874
843,4801,4752
844,4874,4899
845,4874,4923
846,4923,4850
847,4752,4801
848,4899,4923
849,4874,4825
850,4776,4850
851,4850,4752
852,4752,4850
853,4899,4777
854,4850,4924
855,4801,4777
856,4875,4899
857,4777,4825
858,4826,4776
