thread_1_core,thread_2_core,period_1,period_2
13,70,0.333407,0.333419
13,71,0.333412,0.333418
14,0,0.333573,0.333548
14,1,0.333572,0.333575
14,2,0.333538,0.333543
14,3,0.333571,0.333575
14,4,0.333572,0.333571
14,5,0.333572,0.333568
14,6,0.333577,0.333577
14,7,0.333581,0.333580
14,8,0.333573,0.333574
14,9,0.333571,0.333570
14,10,0.333576,0.333576
14,11,0.333571,0.333575
14,12,0.333572,0.333575
14,13,0.333576,0.333576
14,15,0.333575,0.333575
14,16,0.333579,0.333579
14,17,0.333573,0.333577
14,18,0.333406,0.333419
14,19,0.333409,0.333420
14,20,0.333420,0.333422
14,21,0.333416,0.333417
14,22,0.333404,0.333415
14,23,0.333419,0.333421
14,24,0.333412,0.333420
14,25,0.333418,0.333418
14,26,0.333416,0.333417
14,27,0.333419,0.333420
14,28,0.333418,0.333420
14,29,0.333417,0.333416
14,30,0.333415,0.333416
14,31,0.333409,0.333417
14,32,0.333400,0.333417
14,33,0.333420,0.333419
14,34,0.333418,0.333420
14,35,0.333415,0.333415
14,36,0.333576,0.333576
14,37,0.333575,0.333575
14,38,0.333574,0.333577
14,39,0.333571,0.333566
14,40,0.333577,0.333573
14,41,0.333572,0.333575
14,42,0.333576,0.333576
14,43,0.333552,0.333582
14,44,0.333549,0.333576
14,45,0.333571,0.333542
14,46,0.333572,0.333571
14,47,0.333577,0.333577
14,48,0.333578,0.333578
14,49,0.333559,0.333574
14,50,0.334471,0.334453
14,51,0.333550,0.333576
14,52,0.333575,0.333575
14,53,0.333571,0.333574
14,54,0.333423,0.333425
14,55,0.333404,0.333418
14,56,0.333420,0.333420
14,57,0.333402,0.333417
14,58,0.333416,0.333418
14,59,0.333419,0.333419
14,60,0.333416,0.333421
14,61,0.333415,0.333419
14,62,0.333418,0.333418
14,63,0.333416,0.333421
14,64,0.333418,0.333419
14,65,0.333419,0.333419
14,66,0.333415,0.333414
14,67,0.333416,0.333418
14,68,0.333401,0.333420
14,69,0.333410,0.333417
14,70,0.333420,0.333421
14,71,0.333415,0.333418
15,0,0.333575,0.333575
15,1,0.333575,0.333578
15,2,0.333581,0.333581
15,3,0.333581,0.333581
15,4,0.333581,0.333584
15,5,0.333584,0.333584
15,6,0.333576,0.333578
15,7,0.333580,0.333584
15,8,0.333542,0.333584
15,9,0.333575,0.333568
15,10,0.333576,0.333576
15,11,0.333575,0.333580
15,12,0.333578,0.333569
15,13,0.333579,0.333575
15,14,0.333574,0.333574
15,16,0.333584,0.333580
15,17,0.333583,0.333584
15,18,0.333418,0.333420
15,19,0.333416,0.333416
15,20,0.333416,0.333419
15,21,0.333399,0.333415
15,22,0.333414,0.333417
15,23,0.333417,0.333418
15,24,0.333416,0.333417
15,25,0.333415,0.333417
15,26,0.333415,0.333416
15,27,0.333411,0.333418
15,28,0.333413,0.333418
15,29,0.333414,0.333416
15,30,0.333414,0.333416
15,31,0.333405,0.333417
15,32,0.333417,0.333419
15,33,0.333415,0.333418
15,34,0.333407,0.333416
15,35,0.333412,0.333414
15,36,0.333577,0.333577
15,37,0.333576,0.333579
15,38,0.333587,0.333587
15,39,0.333574,0.333580
15,40,0.333583,0.333586
15,41,0.333579,0.333580
15,42,0.333535,0.333578
15,43,0.333580,0.333580
15,44,0.333586,0.333585
15,45,0.333575,0.333578
15,46,0.333576,0.333576
15,47,0.333575,0.333579
15,48,0.333577,0.333580
15,49,0.333582,0.333582
15,50,0.333548,0.333577
15,51,0.334458,0.334459
15,52,0.333554,0.333583
15,53,0.333579,0.333579
15,54,0.333417,0.333419
15,55,0.333418,0.333419
15,56,0.333407,0.333418
15,57,0.333415,0.333417
15,58,0.333406,0.333416
15,59,0.333407,0.333418
15,60,0.333408,0.333417
15,61,0.333414,0.333417
15,62,0.333417,0.333418
15,63,0.333417,0.333419
15,64,0.333411,0.333418
15,65,0.333411,0.333418
15,66,0.333401,0.333416
15,67,0.333414,0.333417
15,68,0.333417,0.333419
15,69,0.333415,0.333415
15,70,0.333416,0.333417
15,71,0.333410,0.333415
16,0,0.333568,0.333574
16,1,0.333573,0.333578
16,2,0.333580,0.333578
16,3,0.333583,0.333583
16,4,0.333549,0.333547
16,5,0.333573,0.333572
16,6,0.333575,0.333576
16,7,0.333583,0.333586
16,8,0.333586,0.333586
16,9,0.333574,0.333567
16,10,0.333575,0.333575
16,11,0.333582,0.333583
16,12,0.333581,0.333584
16,13,0.333583,0.333582
16,14,0.333572,0.333576
16,15,0.333582,0.333585
16,17,0.333586,0.333586
16,18,0.333416,0.333417
16,19,0.333414,0.333415
16,20,0.333417,0.333416
16,21,0.333413,0.333415
16,22,0.333415,0.333413
16,23,0.333400,0.333416
16,24,0.333410,0.333417
16,25,0.333415,0.333414
16,26,0.333416,0.333416
16,27,0.333415,0.333418
16,28,0.333415,0.333415
16,29,0.333414,0.333415
16,30,0.333411,0.333415
16,31,0.333411,0.333415
16,32,0.333411,0.333416
16,33,0.333402,0.333415
16,34,0.333414,0.333416
16,35,0.333415,0.333416
16,36,0.333580,0.333580
16,37,0.333544,0.333574
16,38,0.333549,0.333582
16,39,0.333507,0.333577
16,40,0.333555,0.333586
16,41,0.333573,0.333576
16,42,0.333542,0.333578
16,43,0.333557,0.333583
16,44,0.333585,0.333582
16,45,0.333516,0.333579
16,46,0.333575,0.333551
16,47,0.333582,0.333582
16,48,0.333581,0.333584
16,49,0.333586,0.333586
16,50,0.333563,0.333578
16,51,0.333581,0.333582
16,52,0.334386,0.334435
16,53,0.333586,0.333581
16,54,0.333407,0.333417
16,55,0.333415,0.333416
16,56,0.333409,0.333418
16,57,0.333414,0.333416
16,58,0.333414,0.333414
16,59,0.333416,0.333417
16,60,0.333409,0.333416
16,61,0.333410,0.333417
16,62,0.333416,0.333416
16,63,0.333417,0.333416
16,64,0.333414,0.333416
16,65,0.333414,0.333416
16,66,0.333414,0.333415
16,67,0.333407,0.333416
16,68,0.333415,0.333415
16,69,0.333416,0.333417
16,70,0.333415,0.333417
16,71,0.333414,0.333415
17,0,0.333569,0.333544
17,1,0.333570,0.333574
17,2,0.333581,0.333580
17,3,0.333575,0.333579
17,4,0.333580,0.333580
17,5,0.333568,0.333571
17,6,0.333572,0.333576
17,7,0.333540,0.333580
17,8,0.333579,0.333579
17,9,0.333572,0.333568
17,10,0.333571,0.333577
17,11,0.333575,0.333579
17,12,0.333579,0.333579
17,13,0.333575,0.333579
17,14,0.333572,0.333572
17,15,0.333581,0.333581
17,16,0.333580,0.333580
17,18,0.333417,0.333418
17,19,0.333418,0.333417
17,20,0.333412,0.333418
17,21,0.333415,0.333417
17,22,0.333415,0.333416
17,23,0.333417,0.333417
17,24,0.333417,0.333418
17,25,0.333412,0.333417
17,26,0.333404,0.333416
17,27,0.333418,0.333419
17,28,0.333417,0.333418
17,29,0.333416,0.333416
17,30,0.333415,0.333416
17,31,0.333401,0.333415
17,32,0.333411,0.333419
17,33,0.333409,0.333418
17,34,0.333411,0.333417
17,35,0.333413,0.333416
17,36,0.333575,0.333575
17,37,0.333574,0.333574
17,38,0.333576,0.333580
17,39,0.333579,0.333577
17,40,0.333591,0.333582
17,41,0.333536,0.333540
17,42,0.333551,0.333575
17,43,0.333534,0.333580
17,44,0.333579,0.333579
17,45,0.333510,0.333570
17,46,0.333573,0.333576
17,47,0.333579,0.333579
17,48,0.333569,0.333581
17,49,0.333576,0.333580
17,50,0.333575,0.333575
17,51,0.333550,0.333581
17,52,0.333580,0.333581
17,53,0.334460,0.334459
17,54,0.333418,0.333419
17,55,0.333415,0.333417
17,56,0.333403,0.333418
17,57,0.333412,0.333416
17,58,0.333415,0.333414
17,59,0.333417,0.333416
17,60,0.333418,0.333420
17,61,0.333416,0.333418
17,62,0.333415,0.333416
17,63,0.333410,0.333417
17,64,0.333407,0.333417
17,65,0.333417,0.333417
17,66,0.333401,0.333416
17,67,0.333411,0.333417
17,68,0.333416,0.333417
17,69,0.333411,0.333418
17,70,0.333410,0.333418
17,71,0.333408,0.333418
18,0,0.333406,0.333395
18,1,0.333405,0.333408
18,2,0.333407,0.333409
18,3,0.333408,0.333411
18,4,0.333406,0.333400
18,5,0.333404,0.333408
18,6,0.333408,0.333409
18,7,0.333408,0.333406
18,8,0.333407,0.333411
18,9,0.333403,0.333401
18,10,0.333406,0.333408
18,11,0.333406,0.333408
18,12,0.333410,0.333411
18,13,0.333410,0.333402
18,14,0.333404,0.333405
18,15,0.333405,0.333409
18,16,0.333403,0.333400
18,17,0.333413,0.333414
18,19,0.333563,0.333567
18,20,0.333582,0.333578
18,21,0.333575,0.333575
18,22,0.333575,0.333574
18,23,0.333578,0.333574
18,24,0.333574,0.333577
18,25,0.333578,0.333578
18,26,0.333572,0.333571
18,27,0.333572,0.333568
18,28,0.333574,0.333574
18,29,0.333560,0.333575
18,30,0.333573,0.333569
18,31,0.333565,0.333568
18,32,0.333560,0.333571
18,33,0.333578,0.333574
18,34,0.333570,0.333573
18,35,0.333570,0.333564
18,36,0.333412,0.333411
18,37,0.333427,0.333425
18,38,0.333426,0.333428
18,39,0.333430,0.333427
18,40,0.333422,0.333426
18,41,0.333425,0.333426
18,42,0.333427,0.333428
18,43,0.333428,0.333425
18,44,0.333426,0.333427
18,45,0.333422,0.333426
18,46,0.333421,0.333424
18,47,0.333427,0.333427
18,48,0.333425,0.333428
18,49,0.333421,0.333422
18,50,0.333425,0.333426
18,51,0.333424,0.333428
18,52,0.333424,0.333413
18,53,0.333426,0.333427
18,54,0.334460,0.334436
18,55,0.333576,0.333583
18,56,0.333589,0.333589
18,57,0.333575,0.333570
18,58,0.333574,0.333575
18,59,0.333585,0.333585
18,60,0.333583,0.333587
18,61,0.333585,0.333585
18,62,0.333574,0.333575
18,63,0.333587,0.333582
18,64,0.333584,0.333584
18,65,0.333578,0.333578
18,66,0.333575,0.333575
18,67,0.333574,0.333574
18,68,0.333570,0.333578
18,69,0.333588,0.333588
18,70,0.333579,0.333584
18,71,0.333563,0.333566
19,0,0.333424,0.333412
19,1,0.333424,0.333429
19,2,0.333426,0.333428
19,3,0.333426,0.333428
19,4,0.333421,0.333428
19,5,0.333422,0.333425
19,6,0.333427,0.333428
19,7,0.333422,0.333428
19,8,0.333422,0.333427
19,9,0.333425,0.333423
19,10,0.333422,0.333427
19,11,0.333421,0.333423
19,12,0.333427,0.333428
19,13,0.333420,0.333425
19,14,0.333422,0.333427
19,15,0.333425,0.333427
19,16,0.333425,0.333427
19,17,0.333421,0.333426
19,18,0.333581,0.333586
19,20,0.333580,0.333589
19,21,0.333568,0.333574
19,22,0.333574,0.333575
19,23,0.333576,0.333583
19,24,0.333573,0.333584
19,25,0.333580,0.333582
19,26,0.333579,0.333579
19,27,0.333563,0.333587
19,28,0.333586,0.333577
19,29,0.333579,0.333580
19,30,0.333567,0.333576
19,31,0.333579,0.333579
19,32,0.333582,0.333586
19,33,0.333581,0.333584
19,34,0.333576,0.333585
19,35,0.333574,0.333574
19,36,0.333421,0.333426
19,37,0.333426,0.333428
19,38,0.333426,0.333427
19,39,0.333422,0.333412
19,40,0.333421,0.333425
19,41,0.333427,0.333429
19,42,0.333425,0.333424
19,43,0.333419,0.333428
19,44,0.333421,0.333427
19,45,0.333423,0.333426
19,46,0.333422,0.333428
19,47,0.333417,0.333427
19,48,0.333423,0.333428
19,49,0.333421,0.333422
19,50,0.333423,0.333415
19,51,0.333425,0.333428
19,52,0.333419,0.333428
19,53,0.333421,0.333426
19,54,0.333579,0.333586
19,55,0.334453,0.334454
19,56,0.333587,0.333587
19,57,0.333571,0.333574
19,58,0.333578,0.333578
19,59,0.333581,0.333585
19,60,0.333584,0.333582
19,61,0.333577,0.333585
19,62,0.333574,0.333577
19,63,0.333587,0.333587
19,64,0.333575,0.333586
19,65,0.333584,0.333584
19,66,0.333573,0.333573
19,67,0.333568,0.333575
19,68,0.333586,0.333586
19,69,0.333585,0.333584
19,70,0.333562,0.333581
19,71,0.333574,0.333574
20,0,0.333425,0.333414
20,1,0.333427,0.333429
20,2,0.333426,0.333428
20,3,0.333425,0.333429
20,4,0.333427,0.333426
20,5,0.333426,0.333430
20,6,0.333425,0.333428
20,7,0.333426,0.333407
20,8,0.333425,0.333427
20,9,0.333423,0.333421
20,10,0.333426,0.333429
20,11,0.333426,0.333411
20,12,0.333424,0.333428
20,13,0.333426,0.333424
20,14,0.333425,0.333428
20,15,0.333425,0.333426
20,16,0.333426,0.333426
20,17,0.333427,0.333427
20,18,0.333578,0.333580
20,19,0.333586,0.333578
20,21,0.333578,0.333573
20,22,0.333574,0.333573
20,23,0.333580,0.333580
20,24,0.333582,0.333582
20,25,0.333581,0.333576
20,26,0.333570,0.333577
20,27,0.333585,0.333585
20,28,0.333585,0.333585
20,29,0.333563,0.333575
20,30,0.333579,0.333575
20,31,0.333578,0.333577
20,32,0.333574,0.333578
20,33,0.333581,0.333576
20,34,0.333583,0.333578
20,35,0.333574,0.333573
20,36,0.333424,0.333428
20,37,0.333427,0.333416
20,38,0.333426,0.333429
20,39,0.333428,0.333429
20,40,0.333420,0.333427
20,41,0.333429,0.333430
20,42,0.333427,0.333425
20,43,0.333425,0.333429
20,44,0.333427,0.333429
20,45,0.333424,0.333428
20,46,0.333424,0.333430
20,47,0.333427,0.333430
20,48,0.333426,0.333428
20,49,0.333424,0.333423
20,50,0.333426,0.333429
20,51,0.333427,0.333426
20,52,0.333428,0.333417
20,53,0.333425,0.333427
20,54,0.333584,0.333584
20,55,0.333582,0.333578
20,56,0.334427,0.334440
20,57,0.333579,0.333578
20,58,0.333574,0.333573
20,59,0.333585,0.333580
20,60,0.333571,0.333582
20,61,0.333584,0.333579
20,62,0.333576,0.333572
20,63,0.333577,0.333581
20,64,0.333585,0.333580
20,65,0.333575,0.333575
20,66,0.333579,0.333575
20,67,0.333578,0.333578
20,68,0.333578,0.333577
20,69,0.333574,0.333575
20,70,0.333582,0.333582
20,71,0.333576,0.333576
21,0,0.333426,0.333418
21,1,0.333425,0.333426
21,2,0.333425,0.333426
21,3,0.333423,0.333425
21,4,0.333422,0.333423
21,5,0.333427,0.333427
21,6,0.333425,0.333413
21,7,0.333424,0.333420
21,8,0.333425,0.333426
21,9,0.333422,0.333424
21,10,0.333423,0.333425
21,11,0.333426,0.333427
21,12,0.333424,0.333427
21,13,0.333420,0.333423
21,14,0.333426,0.333426
21,15,0.333428,0.333427
21,16,0.333424,0.333427
21,17,0.333422,0.333409
21,18,0.333570,0.333569
21,19,0.333571,0.333575
21,20,0.333571,0.333577
21,22,0.333571,0.333562
21,23,0.333575,0.333573
21,24,0.333576,0.333577
21,25,0.333578,0.333574
21,26,0.333574,0.333581
21,27,0.333549,0.333577
21,28,0.333567,0.333576
21,29,0.333570,0.333568
21,30,0.333573,0.333573
21,31,0.333560,0.333568
21,32,0.333567,0.333570
21,33,0.333577,0.333572
21,34,0.333564,0.333572
21,35,0.333568,0.333566
21,36,0.333424,0.333428
21,37,0.333424,0.333425
21,38,0.333424,0.333428
21,39,0.333423,0.333409
21,40,0.333423,0.333423
21,41,0.333427,0.333427
21,42,0.333424,0.333427
21,43,0.333423,0.333425
21,44,0.333426,0.333426
21,45,0.333424,0.333424
21,46,0.333424,0.333425
21,47,0.333426,0.333427
21,48,0.333425,0.333426
21,49,0.333423,0.333420
21,50,0.333425,0.333413
21,51,0.333424,0.333427
21,52,0.333425,0.333425
21,53,0.333425,0.333424
21,54,0.333567,0.333577
21,55,0.333578,0.333574
21,56,0.333574,0.333570
21,57,0.334401,0.334433
21,58,0.333572,0.333567
21,59,0.333575,0.333570
21,60,0.333577,0.333580
21,61,0.333573,0.333568
21,62,0.333574,0.333569
21,63,0.333577,0.333572
21,64,0.333571,0.333570
21,65,0.333577,0.333577
21,66,0.333573,0.333568
21,67,0.333544,0.333572
21,68,0.333575,0.333573
21,69,0.333575,0.333577
21,70,0.333569,0.333577
21,71,0.333572,0.333572
22,0,0.333428,0.333410
22,1,0.333426,0.333428
22,2,0.333428,0.333427
22,3,0.333425,0.333428
22,4,0.333425,0.333409
22,5,0.333426,0.333428
22,6,0.333424,0.333427
22,7,0.333426,0.333407
22,8,0.333421,0.333425
22,9,0.333416,0.333414
22,10,0.333414,0.333416
22,11,0.333417,0.333414
22,12,0.333416,0.333419
22,13,0.333411,0.333419
22,14,0.333416,0.333409
22,15,0.333420,0.333421
22,16,0.333419,0.333420
22,17,0.333415,0.333421
22,18,0.333574,0.333570
22,19,0.333572,0.333575
22,20,0.333562,0.333574
22,21,0.333573,0.333573
22,23,0.333575,0.333570
22,24,0.333575,0.333578
22,25,0.333578,0.333574
22,26,0.333571,0.333567
22,27,0.333579,0.333573
22,28,0.333575,0.333578
22,29,0.333574,0.333574
22,30,0.333575,0.333571
22,31,0.333572,0.333567
22,32,0.333576,0.333575
22,33,0.333578,0.333572
22,34,0.333578,0.333573
22,35,0.333571,0.333567
22,36,0.333415,0.333406
22,37,0.333419,0.333421
22,38,0.333421,0.333422
22,39,0.333417,0.333421
22,40,0.333418,0.333420
22,41,0.333421,0.333423
22,42,0.333427,0.333423
22,43,0.333424,0.333427
22,44,0.333423,0.333427
22,45,0.333425,0.333427
22,46,0.333426,0.333425
22,47,0.333423,0.333408
22,48,0.333426,0.333427
22,49,0.333422,0.333421
22,50,0.333424,0.333427
22,51,0.333426,0.333415
22,52,0.333424,0.333426
22,53,0.333423,0.333425
22,54,0.333574,0.333574
22,55,0.333572,0.333570
22,56,0.333569,0.333569
22,57,0.333573,0.333569
22,58,0.334452,0.334431
22,59,0.333574,0.333569
22,60,0.333581,0.333581
22,61,0.333578,0.333569
22,62,0.333568,0.333567
22,63,0.333565,0.333570
22,64,0.333575,0.333570
22,65,0.333579,0.333579
22,66,0.333564,0.333570
22,67,0.333572,0.333572
22,68,0.333575,0.333570
22,69,0.333571,0.333574
22,70,0.333577,0.333580
22,71,0.333568,0.333562
23,0,0.333424,0.333418
23,1,0.333426,0.333425
23,2,0.333426,0.333426
23,3,0.333424,0.333426
23,4,0.333416,0.333427
23,5,0.333423,0.333426
23,6,0.333424,0.333425
23,7,0.333424,0.333422
23,8,0.333428,0.333427
23,9,0.333421,0.333417
23,10,0.333423,0.333425
23,11,0.333428,0.333429
23,12,0.333428,0.333428
23,13,0.333423,0.333427
23,14,0.333423,0.333426
23,15,0.333425,0.333426
23,16,0.333427,0.333427
23,17,0.333425,0.333428
23,18,0.333579,0.333578
23,19,0.333584,0.333584
23,20,0.333587,0.333588
23,21,0.333575,0.333573
23,22,0.333576,0.333581
23,24,0.333585,0.333585
23,25,0.333585,0.333585
23,26,0.333579,0.333583
23,27,0.333582,0.333582
23,28,0.333578,0.333583
23,29,0.333585,0.333585
23,30,0.333578,0.333578
23,31,0.333564,0.333577
23,32,0.333584,0.333584
23,33,0.333583,0.333583
23,34,0.333576,0.333586
23,35,0.333566,0.333576
23,36,0.333419,0.333423
23,37,0.333417,0.333418
23,38,0.333415,0.333403
23,39,0.333415,0.333420
23,40,0.333419,0.333420
23,41,0.333418,0.333407
23,42,0.333416,0.333420
23,43,0.333419,0.333419
23,44,0.333420,0.333421
23,45,0.333417,0.333414
23,46,0.333417,0.333419
23,47,0.333416,0.333420
23,48,0.333419,0.333420
23,49,0.333419,0.333417
23,50,0.333419,0.333419
23,51,0.333418,0.333419
23,52,0.333418,0.333407
23,53,0.333417,0.333421
23,54,0.333580,0.333585
23,55,0.333586,0.333586
23,56,0.333586,0.333586
23,57,0.333573,0.333576
23,58,0.333581,0.333581
23,59,0.334450,0.334449
23,60,0.333581,0.333583
23,61,0.333583,0.333586
23,62,0.333568,0.333581
23,63,0.333580,0.333585
23,64,0.333586,0.333586
23,65,0.333584,0.333584
23,66,0.333575,0.333578
23,67,0.333577,0.333576
23,68,0.333579,0.333583
23,69,0.333583,0.333583
23,70,0.333584,0.333584
23,71,0.333561,0.333570
24,0,0.333419,0.333407
24,1,0.333418,0.333420
24,2,0.333416,0.333409
24,3,0.333419,0.333420
24,4,0.333420,0.333421
24,5,0.333415,0.333419
24,6,0.333419,0.333419
24,7,0.333420,0.333417
24,8,0.333418,0.333420
24,9,0.333418,0.333417
24,10,0.333415,0.333418
24,11,0.333419,0.333415
24,12,0.333420,0.333409
24,13,0.333419,0.333421
24,14,0.333418,0.333419
24,15,0.333419,0.333421
24,16,0.333416,0.333411
24,17,0.333419,0.333421
24,18,0.333580,0.333580
24,19,0.333579,0.333582
24,20,0.333568,0.333575
24,21,0.333576,0.333572
24,22,0.333571,0.333570
24,23,0.333578,0.333569
24,25,0.333579,0.333576
24,26,0.333574,0.333573
24,27,0.333577,0.333577
24,28,0.333579,0.333578
24,29,0.333576,0.333572
24,30,0.333577,0.333576
24,31,0.333578,0.333575
24,32,0.333577,0.333574
24,33,0.333576,0.333579
24,34,0.333576,0.333578
24,35,0.333575,0.333571
24,36,0.333420,0.333420
24,37,0.333419,0.333423
24,38,0.333420,0.333422
24,39,0.333421,0.333422
24,40,0.333417,0.333421
24,41,0.333421,0.333412
24,42,0.333423,0.333420
24,43,0.333421,0.333423
24,44,0.333420,0.333420
24,45,0.333422,0.333422
24,46,0.333413,0.333421
24,47,0.333414,0.333420
24,48,0.333417,0.333422
24,49,0.333418,0.333417
24,50,0.333421,0.333424
24,51,0.333416,0.333424
24,52,0.333421,0.333420
24,53,0.333423,0.333422
24,54,0.333579,0.333583
24,55,0.333587,0.333578
24,56,0.333586,0.333582
24,57,0.333555,0.333567
24,58,0.333569,0.333570
24,59,0.333591,0.333577
24,60,0.334460,0.334459
24,61,0.333578,0.333578
24,62,0.333571,0.333568
24,63,0.333588,0.333584
24,64,0.333582,0.333582
24,65,0.333579,0.333579
24,66,0.333577,0.333572
24,67,0.333574,0.333574
24,68,0.333564,0.333582
24,69,0.333576,0.333583
24,70,0.333582,0.333584
24,71,0.333572,0.333572
25,0,0.333426,0.333413
25,1,0.333424,0.333425
25,2,0.333425,0.333426
25,3,0.333424,0.333426
25,4,0.333420,0.333424
25,5,0.333423,0.333423
25,6,0.333426,0.333426
25,7,0.333422,0.333423
25,8,0.333423,0.333424
25,9,0.333422,0.333420
25,10,0.333422,0.333424
25,11,0.333423,0.333421
25,12,0.333420,0.333407
25,13,0.333421,0.333423
25,14,0.333424,0.333424
25,15,0.333422,0.333425
25,16,0.333422,0.333423
25,17,0.333422,0.333423
25,18,0.333576,0.333578
25,19,0.333574,0.333582
25,20,0.333580,0.333577
25,21,0.333568,0.333562
25,22,0.333571,0.333567
25,23,0.333586,0.333585
25,24,0.333581,0.333572
25,26,0.333572,0.333572
25,27,0.333585,0.333581
25,28,0.333581,0.333579
25,29,0.333574,0.333575
25,30,0.333570,0.333566
25,31,0.333572,0.333572
25,32,0.333570,0.333579
25,33,0.333575,0.333581
25,34,0.333578,0.333574
25,35,0.333568,0.333565
25,36,0.333425,0.333426
25,37,0.333418,0.333424
25,38,0.333423,0.333413
25,39,0.333421,0.333421
25,40,0.333417,0.333422
25,41,0.333423,0.333414
25,42,0.333424,0.333420
25,43,0.333419,0.333425
25,44,0.333422,0.333424
25,45,0.333423,0.333426
25,46,0.333420,0.333421
25,47,0.333423,0.333423
25,48,0.333421,0.333425
25,49,0.333421,0.333423
25,50,0.333425,0.333426
25,51,0.333425,0.333425
25,52,0.333423,0.333413
25,53,0.333422,0.333422
25,54,0.333573,0.333582
25,55,0.333576,0.333580
25,56,0.333578,0.333580
25,57,0.333568,0.333564
25,58,0.333567,0.333565
25,59,0.333586,0.333586
25,60,0.333581,0.333581
25,61,0.334457,0.334411
25,62,0.333567,0.333570
25,63,0.333579,0.333576
25,64,0.333586,0.333582
25,65,0.333581,0.333577
25,66,0.333566,0.333567
25,67,0.333574,0.333574
25,68,0.333579,0.333570
25,69,0.333581,0.333575
25,70,0.333575,0.333577
25,71,0.333567,0.333571
26,0,0.333422,0.333411
26,1,0.333423,0.333422
26,2,0.333422,0.333423
26,3,0.333419,0.333423
26,4,0.333418,0.333419
26,5,0.333422,0.333422
26,6,0.333422,0.333423
26,7,0.333420,0.333422
26,8,0.333421,0.333422
26,9,0.333421,0.333409
26,10,0.333421,0.333420
26,11,0.333422,0.333419
26,12,0.333417,0.333423
26,13,0.333419,0.333407
26,14,0.333423,0.333422
26,15,0.333420,0.333423
26,16,0.333421,0.333423
26,17,0.333417,0.333422
26,18,0.333563,0.333576
26,19,0.333544,0.333568
26,20,0.333573,0.333560
26,21,0.333558,0.333562
26,22,0.333556,0.333559
26,23,0.333581,0.333579
26,24,0.333579,0.333574
26,25,0.333566,0.333569
26,27,0.333579,0.333579
26,28,0.333581,0.333581
26,29,0.333570,0.333573
26,30,0.333564,0.333563
26,31,0.333556,0.333559
26,32,0.333578,0.333573
26,33,0.333571,0.333573
26,34,0.333576,0.333572
26,35,0.333562,0.333558
26,36,0.333419,0.333423
26,37,0.333421,0.333422
26,38,0.333422,0.333408
26,39,0.333422,0.333422
26,40,0.333420,0.333419
26,41,0.333422,0.333422
26,42,0.333419,0.333411
26,43,0.333421,0.333422
26,44,0.333419,0.333422
26,45,0.333419,0.333419
26,46,0.333420,0.333422
26,47,0.333419,0.333422
26,48,0.333421,0.333421
26,49,0.333422,0.333418
26,50,0.333422,0.333423
26,51,0.333422,0.333423
26,52,0.333421,0.333410
26,53,0.333416,0.333416
26,54,0.333570,0.333569
26,55,0.333573,0.333573
26,56,0.333580,0.333575
26,57,0.333560,0.333558
26,58,0.333548,0.333561
26,59,0.333575,0.333591
26,60,0.333573,0.333573
26,61,0.333559,0.333559
26,62,0.334462,0.334442
26,63,0.333574,0.333574
26,64,0.333581,0.333581
26,65,0.333564,0.333562
26,66,0.333556,0.333559
26,67,0.333561,0.333561
26,68,0.333574,0.333569
26,69,0.333572,0.333575
26,70,0.333573,0.333573
26,71,0.333556,0.333562
27,0,0.333427,0.333417
27,1,0.333425,0.333427
27,2,0.333422,0.333426
27,3,0.333421,0.333423
27,4,0.333423,0.333423
27,5,0.333423,0.333428
27,6,0.333424,0.333425
27,7,0.333425,0.333426
27,8,0.333423,0.333424
27,9,0.333425,0.333419
27,10,0.333425,0.333425
27,11,0.333419,0.333425
27,12,0.333423,0.333423
27,13,0.333422,0.333412
27,14,0.333419,0.333427
27,15,0.333424,0.333425
27,16,0.333424,0.333423
27,17,0.333420,0.333423
27,18,0.333587,0.333583
27,19,0.333590,0.333590
27,20,0.333592,0.333587
27,21,0.333572,0.333571
27,22,0.333582,0.333577
27,23,0.333595,0.333590
27,24,0.333579,0.333582
27,25,0.333584,0.333583
27,26,0.333581,0.333580
27,28,0.333592,0.333592
27,29,0.333575,0.333575
27,30,0.333579,0.333576
27,31,0.333575,0.333575
27,32,0.333585,0.333582
27,33,0.333589,0.333584
27,34,0.333587,0.333591
27,35,0.333578,0.333573
27,36,0.333426,0.333428
27,37,0.333425,0.333426
27,38,0.333424,0.333425
27,39,0.333422,0.333425
27,40,0.333422,0.333424
27,41,0.333424,0.333427
27,42,0.333422,0.333415
27,43,0.333419,0.333425
27,44,0.333421,0.333425
27,45,0.333424,0.333427
27,46,0.333424,0.333422
27,47,0.333423,0.333426
27,48,0.333423,0.333424
27,49,0.333422,0.333420
27,50,0.333426,0.333427
27,51,0.333425,0.333425
27,52,0.333424,0.333425
27,53,0.333418,0.333424
27,54,0.333584,0.333583
27,55,0.333585,0.333589
27,56,0.333592,0.333592
27,57,0.333574,0.333574
27,58,0.333569,0.333579
27,59,0.333595,0.333595
27,60,0.333583,0.333588
27,61,0.333588,0.333585
27,62,0.333580,0.333580
27,63,0.334436,0.334451
27,64,0.333588,0.333597
27,65,0.333583,0.333583
27,66,0.333577,0.333577
27,67,0.333579,0.333583
27,68,0.333585,0.333582
27,69,0.333586,0.333586
27,70,0.333588,0.333588
27,71,0.333571,0.333574
28,0,0.333425,0.333397
28,1,0.333423,0.333425
