thread_1_core,thread_2_core,period_1,period_2
21,6,0.263208,0.263210
21,7,0.263205,0.263206
21,8,0.263206,0.263206
21,9,0.263205,0.263205
21,10,0.263208,0.263208
21,11,0.263193,0.263206
21,12,0.263314,0.263305
21,13,0.263321,0.263321
21,14,0.263307,0.263307
21,15,0.263304,0.263304
21,16,0.263318,0.263320
21,17,0.263313,0.263313
21,18,0.263302,0.263306
21,19,0.263320,0.263285
21,20,0.263318,0.263315
21,22,0.263314,0.263314
21,23,0.263310,0.263310
21,24,0.263209,0.263211
21,25,0.263209,0.263210
21,26,0.263191,0.263205
21,27,0.263211,0.263212
21,28,0.263206,0.263207
21,29,0.263206,0.263207
21,30,0.263210,0.263211
21,31,0.263203,0.263206
21,32,0.263203,0.263205
21,33,0.263198,0.263205
21,34,0.263212,0.263214
21,35,0.263207,0.263208
21,36,0.263315,0.263315
21,37,0.263314,0.263317
21,38,0.263306,0.263306
21,39,0.263304,0.263304
21,40,0.263316,0.263319
21,41,0.263311,0.263311
21,42,0.263305,0.263309
21,43,0.263318,0.263313
21,44,0.263323,0.263323
21,45,0.264067,0.264050
21,46,0.263286,0.263312
21,47,0.263297,0.263306
22,0,0.263210,0.263209
22,1,0.263211,0.263212
22,2,0.263194,0.263206
22,3,0.263211,0.263213
22,4,0.263208,0.263210
22,5,0.263208,0.263209
22,6,0.263210,0.263211
22,7,0.263208,0.263209
22,8,0.263209,0.263211
22,9,0.263206,0.263207
22,10,0.263201,0.263208
22,11,0.263204,0.263206
22,12,0.263310,0.263314
22,13,0.263308,0.263317
22,14,0.263313,0.263310
22,15,0.263310,0.263292
22,16,0.263324,0.263324
22,17,0.263310,0.263314
22,18,0.263309,0.263306
22,19,0.263319,0.263320
22,20,0.263321,0.263320
22,21,0.263306,0.263304
22,23,0.263313,0.263310
22,24,0.263203,0.263211
22,25,0.263208,0.263208
22,26,0.263204,0.263203
22,27,0.263212,0.263213
22,28,0.263201,0.263210
22,29,0.263208,0.263209
22,30,0.263213,0.263213
22,31,0.263200,0.263209
22,32,0.263208,0.263209
22,33,0.263206,0.263206
22,34,0.263209,0.263209
22,35,0.263207,0.263207
22,36,0.263315,0.263315
22,37,0.263315,0.263317
22,38,0.263315,0.263318
22,39,0.263309,0.263312
22,40,0.263317,0.263317
22,41,0.263310,0.263314
22,42,0.263280,0.263308
22,43,0.263315,0.263308
22,44,0.263316,0.263320
22,45,0.263301,0.263309
22,46,0.264066,0.264065
22,47,0.263313,0.263311
23,0,0.263209,0.263206
23,1,0.263192,0.263209
23,2,0.263203,0.263204
23,3,0.263210,0.263211
23,4,0.263206,0.263206
23,5,0.263207,0.263207
23,6,0.263210,0.263209
23,7,0.263207,0.263207
23,8,0.263200,0.263206
23,9,0.263204,0.263205
23,10,0.263207,0.263208
23,11,0.263201,0.263204
23,12,0.263317,0.263317
23,13,0.263321,0.263314
23,14,0.263310,0.263310
23,15,0.263307,0.263307
23,16,0.263321,0.263323
23,17,0.263316,0.263308
23,18,0.263306,0.263309
23,19,0.263318,0.263315
23,20,0.263295,0.263312
23,21,0.263311,0.263313
23,22,0.263321,0.263318
23,24,0.263208,0.263206
23,25,0.263202,0.263202
23,26,0.263197,0.263203
23,27,0.263199,0.263200
23,28,0.263201,0.263200
23,29,0.263194,0.263200
23,30,0.263201,0.263201
23,31,0.263201,0.263202
23,32,0.263203,0.263203
23,33,0.263202,0.263202
23,34,0.263201,0.263201
23,35,0.263197,0.263203
23,36,0.263311,0.263313
23,37,0.263312,0.263312
23,38,0.263318,0.263318
23,39,0.263325,0.263325
23,40,0.263315,0.263316
23,41,0.263318,0.263318
23,42,0.263319,0.263323
23,43,0.263315,0.263307
23,44,0.263307,0.263317
23,45,0.263314,0.263324
23,46,0.263319,0.263319
23,47,0.264064,0.264065
24,0,0.264047,0.264048
24,1,0.263305,0.263305
24,2,0.263312,0.263312
24,3,0.263306,0.263303
24,4,0.263306,0.263304
24,5,0.263312,0.263312
24,6,0.263303,0.263303
24,7,0.263306,0.263303
24,8,0.263312,0.263309
24,9,0.263308,0.263310
24,10,0.263307,0.263309
24,11,0.263309,0.263311
24,12,0.263206,0.263203
24,13,0.263206,0.263205
24,14,0.263205,0.263206
24,15,0.263205,0.263206
24,16,0.263202,0.263198
24,17,0.263204,0.263205
24,18,0.263206,0.263207
24,19,0.263205,0.263201
24,20,0.263205,0.263206
24,21,0.263204,0.263206
24,22,0.263201,0.263206
24,23,0.263202,0.263206
24,25,0.263309,0.263312
24,26,0.263313,0.263313
24,27,0.263315,0.263312
24,28,0.263308,0.263311
24,29,0.263316,0.263313
24,30,0.263312,0.263312
24,31,0.263318,0.263310
24,32,0.263306,0.263310
24,33,0.263308,0.263311
24,34,0.263307,0.263309
24,35,0.263315,0.263308
24,36,0.263205,0.263203
24,37,0.263205,0.263206
24,38,0.263206,0.263207
24,39,0.263204,0.263205
24,40,0.263205,0.263200
24,41,0.263206,0.263206
24,42,0.263203,0.263205
24,43,0.263203,0.263204
24,44,0.263204,0.263206
24,45,0.263204,0.263206
24,46,0.263206,0.263206
24,47,0.263203,0.263206
25,0,0.263310,0.263312
25,1,0.264045,0.264044
25,2,0.263313,0.263313
25,3,0.263311,0.263308
25,4,0.263317,0.263319
25,5,0.263314,0.263315
25,6,0.263308,0.263305
25,7,0.263321,0.263318
25,8,0.263314,0.263314
25,9,0.263310,0.263303
25,10,0.263315,0.263314
25,11,0.263316,0.263316
25,12,0.263205,0.263202
25,13,0.263205,0.263199
25,14,0.263204,0.263205
25,15,0.263204,0.263206
25,16,0.263205,0.263197
25,17,0.263205,0.263206
25,18,0.263206,0.263207
25,19,0.263203,0.263203
25,20,0.263205,0.263205
25,21,0.263206,0.263206
25,22,0.263203,0.263206
25,23,0.263206,0.263206
25,24,0.263310,0.263312
25,26,0.263307,0.263313
25,27,0.263306,0.263309
25,28,0.263314,0.263312
25,29,0.263316,0.263318
25,30,0.263309,0.263306
25,31,0.263313,0.263318
25,32,0.263317,0.263316
25,33,0.263313,0.263311
25,34,0.263317,0.263316
25,35,0.263314,0.263310
25,36,0.263199,0.263205
25,37,0.263204,0.263199
25,38,0.263206,0.263206
25,39,0.263205,0.263206
25,40,0.263204,0.263202
25,41,0.263206,0.263207
25,42,0.263204,0.263206
25,43,0.263205,0.263205
25,44,0.263206,0.263202
25,45,0.263205,0.263205
25,46,0.263206,0.263207
25,47,0.263203,0.263192
26,0,0.263312,0.263310
26,1,0.263313,0.263313
26,2,0.264045,0.263999
26,3,0.263313,0.263310
26,4,0.263315,0.263314
26,5,0.263313,0.263306
26,6,0.263312,0.263312
26,7,0.263316,0.263313
26,8,0.263322,0.263322
26,9,0.263315,0.263314
26,10,0.263317,0.263317
26,11,0.263313,0.263316
26,12,0.263205,0.263201
26,13,0.263206,0.263198
26,14,0.263206,0.263205
26,15,0.263202,0.263206
26,16,0.263206,0.263207
26,17,0.263204,0.263205
26,18,0.263206,0.263206
26,19,0.263205,0.263206
26,20,0.263205,0.263199
26,21,0.263205,0.263205
26,22,0.263204,0.263204
26,23,0.263206,0.263205
26,24,0.263313,0.263311
26,25,0.263312,0.263312
26,27,0.263313,0.263313
26,28,0.263312,0.263314
26,29,0.263305,0.263311
26,30,0.263315,0.263311
26,31,0.263311,0.263311
26,32,0.263314,0.263309
26,33,0.263315,0.263308
26,34,0.263310,0.263311
26,35,0.263315,0.263307
26,36,0.263205,0.263205
26,37,0.263206,0.263205
26,38,0.263204,0.263199
26,39,0.263206,0.263206
26,40,0.263204,0.263206
26,41,0.263203,0.263201
26,42,0.263205,0.263207
26,43,0.263204,0.263206
26,44,0.263206,0.263205
26,45,0.263204,0.263206
26,46,0.263204,0.263205
26,47,0.263206,0.263206
27,0,0.263308,0.263305
27,1,0.263313,0.263313
27,2,0.263321,0.263315
27,3,0.264049,0.264049
27,4,0.263309,0.263310
27,5,0.263309,0.263307
27,6,0.263315,0.263313
27,7,0.263313,0.263307
27,8,0.263321,0.263321
27,9,0.263317,0.263317
27,10,0.263317,0.263312
27,11,0.263318,0.263313
27,12,0.263205,0.263201
27,13,0.263202,0.263204
27,14,0.263203,0.263199
27,15,0.263203,0.263203
27,16,0.263205,0.263206
27,17,0.263203,0.263195
27,18,0.263204,0.263205
27,19,0.263205,0.263206
27,20,0.263201,0.263205
27,21,0.263204,0.263205
27,22,0.263204,0.263206
27,23,0.263204,0.263205
27,24,0.263316,0.263316
27,25,0.263313,0.263315
27,26,0.263318,0.263318
27,28,0.263308,0.263311
27,29,0.263314,0.263314
27,30,0.263318,0.263318
27,31,0.263313,0.263316
27,32,0.263317,0.263322
27,33,0.263300,0.263314
27,34,0.263311,0.263314
27,35,0.263319,0.263319
27,36,0.263205,0.263203
27,37,0.263204,0.263205
27,38,0.263203,0.263200
27,39,0.263204,0.263205
27,40,0.263203,0.263205
27,41,0.263204,0.263200
27,42,0.263205,0.263206
27,43,0.263204,0.263204
27,44,0.263204,0.263199
27,45,0.263203,0.263205
27,46,0.263201,0.263205
27,47,0.263202,0.263204
28,0,0.263312,0.263308
28,1,0.263316,0.263316
28,2,0.263315,0.263315
28,3,0.263311,0.263311
28,4,0.264044,0.264044
28,5,0.263314,0.263314
28,6,0.263307,0.263307
28,7,0.263317,0.263315
28,8,0.263316,0.263316
28,9,0.263311,0.263310
28,10,0.263315,0.263311
28,11,0.263310,0.263309
28,12,0.263207,0.263201
28,13,0.263207,0.263207
28,14,0.263207,0.263201
28,15,0.263204,0.263205
28,16,0.263205,0.263207
28,17,0.263207,0.263208
28,18,0.263203,0.263206
28,19,0.263205,0.263205
28,20,0.263204,0.263198
28,21,0.263206,0.263207
28,22,0.263207,0.263206
28,23,0.263204,0.263206
28,24,0.263316,0.263314
28,25,0.263319,0.263317
28,26,0.263319,0.263319
28,27,0.263315,0.263315
28,29,0.263319,0.263318
28,30,0.263311,0.263308
28,31,0.263317,0.263320
28,32,0.263323,0.263322
28,33,0.263318,0.263318
28,34,0.263313,0.263315
28,35,0.263314,0.263314
28,36,0.263205,0.263204
28,37,0.263211,0.263209
28,38,0.263211,0.263204
28,39,0.263210,0.263210
28,40,0.263212,0.263212
28,41,0.263210,0.263211
28,42,0.263209,0.263203
28,43,0.263211,0.263210
28,44,0.263209,0.263210
28,45,0.263210,0.263212
28,46,0.263211,0.263211
28,47,0.263208,0.263212
29,0,0.263319,0.263322
29,1,0.263313,0.263317
29,2,0.263321,0.263318
29,3,0.263323,0.263323
29,4,0.263318,0.263318
29,5,0.264024,0.264037
29,6,0.263322,0.263320
29,7,0.263322,0.263322
29,8,0.263314,0.263314
29,9,0.263315,0.263315
29,10,0.263316,0.263316
29,11,0.263316,0.263316
29,12,0.263210,0.263207
29,13,0.263210,0.263211
29,14,0.263212,0.263213
29,15,0.263209,0.263210
29,16,0.263210,0.263201
29,17,0.263208,0.263211
29,18,0.263209,0.263212
29,19,0.263210,0.263211
29,20,0.263209,0.263211
29,21,0.263209,0.263210
29,22,0.263210,0.263211
29,23,0.263209,0.263204
29,24,0.263315,0.263316
29,25,0.263317,0.263317
29,26,0.263318,0.263318
29,27,0.263321,0.263320
29,28,0.263321,0.263318
29,30,0.263320,0.263317
29,31,0.263318,0.263317
29,32,0.263312,0.263309
29,33,0.263318,0.263318
29,34,0.263317,0.263314
29,35,0.263314,0.263315
29,36,0.263210,0.263208
29,37,0.263212,0.263212
29,38,0.263211,0.263205
29,39,0.263211,0.263210
29,40,0.263209,0.263211
29,41,0.263212,0.263212
29,42,0.263208,0.263204
29,43,0.263211,0.263210
29,44,0.263210,0.263212
29,45,0.263210,0.263212
29,46,0.263211,0.263212
29,47,0.263210,0.263210
30,0,0.263309,0.263302
30,1,0.263318,0.263318
30,2,0.263314,0.263317
30,3,0.263315,0.263307
30,4,0.263317,0.263314
30,5,0.263312,0.263311
30,6,0.264048,0.264022
30,7,0.263317,0.263314
30,8,0.263311,0.263307
30,9,0.263317,0.263317
30,10,0.263320,0.263320
30,11,0.263317,0.263319
30,12,0.263210,0.263200
30,13,0.263210,0.263211
30,14,0.263211,0.263211
30,15,0.263211,0.263210
30,16,0.263211,0.263211
30,17,0.263211,0.263211
30,18,0.263207,0.263208
30,19,0.263211,0.263203
30,20,0.263210,0.263212
30,21,0.263208,0.263210
30,22,0.263208,0.263211
30,23,0.263210,0.263210
30,24,0.263311,0.263312
30,25,0.263316,0.263316
30,26,0.263314,0.263314
30,27,0.263310,0.263309
30,28,0.263317,0.263315
30,29,0.263317,0.263317
30,31,0.263311,0.263313
30,32,0.263315,0.263317
30,33,0.263315,0.263315
30,34,0.263320,0.263319
30,35,0.263317,0.263318
30,36,0.263208,0.263208
30,37,0.263207,0.263198
30,38,0.263211,0.263211
30,39,0.263210,0.263211
30,40,0.263210,0.263212
30,41,0.263211,0.263204
30,42,0.263208,0.263211
30,43,0.263208,0.263206
30,44,0.263208,0.263211
30,45,0.263209,0.263201
30,46,0.263210,0.263211
30,47,0.263209,0.263210
31,0,0.263311,0.263305
31,1,0.263318,0.263312
31,2,0.263315,0.263318
31,3,0.263318,0.263315
31,4,0.263319,0.263316
31,5,0.263312,0.263312
31,6,0.263313,0.263317
31,7,0.264051,0.264032
31,8,0.263316,0.263316
31,9,0.263314,0.263314
31,10,0.263321,0.263321
31,11,0.263311,0.263311
31,12,0.263211,0.263208
31,13,0.263211,0.263212
31,14,0.263211,0.263211
31,15,0.263209,0.263211
31,16,0.263209,0.263211
31,17,0.263210,0.263209
31,18,0.263209,0.263210
31,19,0.263209,0.263211
31,20,0.263212,0.263212
31,21,0.263209,0.263211
31,22,0.263212,0.263212
31,23,0.263210,0.263212
31,24,0.263309,0.263308
31,25,0.263311,0.263314
31,26,0.263312,0.263314
31,27,0.263319,0.263316
31,28,0.263316,0.263314
31,29,0.263311,0.263313
31,30,0.263315,0.263318
31,32,0.263316,0.263309
31,33,0.263315,0.263312
31,34,0.263319,0.263325
31,35,0.263312,0.263312
31,36,0.263209,0.263208
31,37,0.263209,0.263203
31,38,0.263210,0.263213
31,39,0.263210,0.263211
31,40,0.263209,0.263211
31,41,0.263210,0.263203
31,42,0.263208,0.263208
31,43,0.263211,0.263210
31,44,0.263209,0.263203
31,45,0.263206,0.263209
31,46,0.263210,0.263210
31,47,0.263210,0.263211
32,0,0.263313,0.263315
32,1,0.263312,0.263312
32,2,0.263318,0.263318
32,3,0.263315,0.263315
32,4,0.263317,0.263317
32,5,0.263315,0.263312
32,6,0.263313,0.263310
32,7,0.263317,0.263316
32,8,0.264051,0.264030
32,9,0.263316,0.263314
32,10,0.263318,0.263313
32,11,0.263317,0.263315
32,12,0.263211,0.263209
32,13,0.263211,0.263212
32,14,0.263211,0.263205
32,15,0.263210,0.263210
32,16,0.263209,0.263210
32,17,0.263211,0.263209
32,18,0.263210,0.263202
32,19,0.263211,0.263211
32,20,0.263211,0.263212
32,21,0.263209,0.263210
32,22,0.263211,0.263211
32,23,0.263210,0.263211
32,24,0.263314,0.263311
32,25,0.263307,0.263307
32,26,0.263318,0.263318
32,27,0.263319,0.263319
32,28,0.263321,0.263318
32,29,0.263310,0.263311
32,30,0.263315,0.263313
32,31,0.263318,0.263315
32,33,0.263312,0.263312
32,34,0.263315,0.263317
32,35,0.263313,0.263313
32,36,0.263211,0.263212
32,37,0.263210,0.263210
32,38,0.263210,0.263211
32,39,0.263207,0.263211
32,40,0.263208,0.263205
32,41,0.263211,0.263210
32,42,0.263209,0.263211
32,43,0.263209,0.263209
32,44,0.263210,0.263203
32,45,0.263209,0.263211
32,46,0.263206,0.263210
32,47,0.263209,0.263213
33,0,0.263311,0.263315
33,1,0.263315,0.263318
33,2,0.263317,0.263317
33,3,0.263316,0.263316
33,4,0.263319,0.263321
33,5,0.263314,0.263311
33,6,0.263317,0.263317
33,7,0.263315,0.263314
33,8,0.263311,0.263311
33,9,0.264043,0.264044
33,10,0.263316,0.263312
33,11,0.263316,0.263318
33,12,0.263211,0.263205
33,13,0.263210,0.263209
33,14,0.263211,0.263212
33,15,0.263209,0.263210
33,16,0.263209,0.263209
33,17,0.263210,0.263209
33,18,0.263207,0.263209
33,19,0.263206,0.263211
33,20,0.263209,0.263210
33,21,0.263209,0.263210
33,22,0.263208,0.263210
33,23,0.263210,0.263211
33,24,0.263315,0.263315
33,25,0.263313,0.263316
33,26,0.263313,0.263317
33,27,0.263317,0.263317
33,28,0.263314,0.263316
33,29,0.263310,0.263310
33,30,0.263310,0.263313
33,31,0.263318,0.263318
33,32,0.263313,0.263313
33,34,0.263315,0.263317
33,35,0.263313,0.263313
33,36,0.263211,0.263202
33,37,0.263210,0.263210
33,38,0.263211,0.263211
33,39,0.263210,0.263212
33,40,0.263208,0.263203
33,41,0.263208,0.263211
33,42,0.263207,0.263210
33,43,0.263209,0.263201
33,44,0.263209,0.263210
33,45,0.263209,0.263210
33,46,0.263208,0.263210
33,47,0.263209,0.263211
34,0,0.263311,0.263313
34,1,0.263318,0.263321
34,2,0.263316,0.263316
34,3,0.263315,0.263316
34,4,0.263319,0.263321
34,5,0.263317,0.263314
34,6,0.263309,0.263310
34,7,0.263317,0.263317
34,8,0.263319,0.263319
34,9,0.263315,0.263317
34,10,0.264047,0.264046
34,11,0.263320,0.263320
34,12,0.263211,0.263209
34,13,0.263203,0.263196
34,14,0.263203,0.263206
34,15,0.263203,0.263205
34,16,0.263204,0.263206
34,17,0.263204,0.263196
34,18,0.263206,0.263208
34,19,0.263211,0.263212
34,20,0.263210,0.263204
34,21,0.263211,0.263213
34,22,0.263211,0.263212
34,23,0.263211,0.263212
34,24,0.263314,0.263311
34,25,0.263318,0.263319
34,26,0.263314,0.263311
34,27,0.263312,0.263309
34,28,0.263318,0.263317
34,29,0.263317,0.263316
34,30,0.263314,0.263311
34,31,0.263316,0.263314
34,32,0.263314,0.263314
34,33,0.263316,0.263313
34,35,0.263312,0.263315
34,36,0.263210,0.263208
34,37,0.263205,0.263210
34,38,0.263209,0.263203
34,39,0.263209,0.263211
34,40,0.263210,0.263212
34,41,0.263212,0.263212
34,42,0.263209,0.263204
34,43,0.263207,0.263208
34,44,0.263209,0.263211
34,45,0.263209,0.263211
34,46,0.263210,0.263210
34,47,0.263212,0.263210
35,0,0.263311,0.263307
35,1,0.263308,0.263308
35,2,0.263299,0.263306
35,3,0.263308,0.263311
35,4,0.263319,0.263319
35,5,0.263303,0.263305
35,6,0.263312,0.263310
35,7,0.263312,0.263304
35,8,0.263312,0.263310
35,9,0.263308,0.263307
35,10,0.263312,0.263314
35,11,0.264048,0.264048
35,12,0.263209,0.263199
35,13,0.263209,0.263210
35,14,0.263209,0.263210
35,15,0.263207,0.263208
35,16,0.263209,0.263211
35,17,0.263209,0.263210
35,18,0.263207,0.263209
35,19,0.263211,0.263203
35,20,0.263211,0.263209
35,21,0.263206,0.263209
35,22,0.263209,0.263211
35,23,0.263209,0.263210
35,24,0.263309,0.263312
35,25,0.263311,0.263311
35,26,0.263308,0.263308
35,27,0.263311,0.263311
35,28,0.263310,0.263313
35,29,0.263308,0.263308
35,30,0.263312,0.263310
35,31,0.263308,0.263313
35,32,0.263309,0.263308
35,33,0.263306,0.263306
35,34,0.263314,0.263314
35,36,0.263208,0.263206
35,37,0.263206,0.263199
35,38,0.263205,0.263206
35,39,0.263204,0.263205
35,40,0.263210,0.263211
35,41,0.263209,0.263199
35,42,0.263207,0.263211
35,43,0.263209,0.263210
35,44,0.263209,0.263204
35,45,0.263209,0.263211
35,46,0.263205,0.263211
35,47,0.263208,0.263209
36,0,0.263195,0.263202
36,1,0.263201,0.263204
36,2,0.263202,0.263203
36,3,0.263201,0.263202
36,4,0.263204,0.263205
36,5,0.263201,0.263203
36,6,0.263195,0.263204
36,7,0.263202,0.263203
36,8,0.263200,0.263203
36,9,0.263197,0.263203
36,10,0.263203,0.263204
36,11,0.263201,0.263202
36,12,0.264016,0.264061
36,13,0.263306,0.263315
36,14,0.263295,0.263291
36,15,0.263315,0.263317
36,16,0.263303,0.263306
36,17,0.263306,0.263315
36,18,0.263318,0.263314
36,19,0.263305,0.263313
36,20,0.263302,0.263311
36,21,0.263314,0.263318
36,22,0.263313,0.263313
36,23,0.263312,0.263312
36,24,0.263200,0.263203
36,25,0.263202,0.263205
36,26,0.263194,0.263203
36,27,0.263197,0.263203
36,28,0.263199,0.263202
36,29,0.263204,0.263203
36,30,0.263201,0.263204
36,31,0.263202,0.263204
36,32,0.263201,0.263204
36,33,0.263189,0.263203
36,34,0.263199,0.263204
36,35,0.263204,0.263204
36,37,0.263300,0.263317
36,38,0.263316,0.263316
36,39,0.263314,0.263314
36,40,0.263300,0.263308
36,41,0.263309,0.263313
36,42,0.263318,0.263318
36,43,0.263308,0.263308
36,44,0.263295,0.263313
36,45,0.263318,0.263318
36,46,0.263272,0.263285
36,47,0.263302,0.263310
37,0,0.263202,0.263201
37,1,0.263206,0.263210
37,2,0.263198,0.263210
37,3,0.263208,0.263208
37,4,0.263209,0.263209
37,5,0.263210,0.263209
37,6,0.263208,0.263208
37,7,0.263210,0.263206
37,8,0.263208,0.263211
37,9,0.263208,0.263209
37,10,0.263208,0.263208
37,11,0.263208,0.263207
37,12,0.263311,0.263315
37,13,0.264063,0.264063
37,14,0.263312,0.263312
37,15,0.263293,0.263318
37,16,0.263309,0.263313
37,17,0.263317,0.263317
37,18,0.263310,0.263310
37,19,0.263312,0.263314
37,20,0.263317,0.263315
37,21,0.263314,0.263315
37,22,0.263320,0.263320
37,23,0.263313,0.263313
37,24,0.263202,0.263208
37,25,0.263208,0.263210
37,26,0.263208,0.263209
37,27,0.263199,0.263210
37,28,0.263209,0.263207
37,29,0.263208,0.263209
37,30,0.263209,0.263207
37,31,0.263210,0.263210
37,32,0.263209,0.263210
37,33,0.263205,0.263209
37,34,0.263199,0.263210
37,35,0.263208,0.263209
37,36,0.263314,0.263317
37,38,0.263315,0.263315
37,39,0.263314,0.263310
37,40,0.263314,0.263316
37,41,0.263304,0.263316
37,42,0.263312,0.263312
37,43,0.263313,0.263313
37,44,0.263313,0.263316
37,45,0.263320,0.263317
37,46,0.263319,0.263319
37,47,0.263312,0.263312
38,0,0.263209,0.263206
38,1,0.263202,0.263210
38,2,0.263208,0.263209
38,3,0.263209,0.263211
38,4,0.263209,0.263210
38,5,0.263200,0.263209
38,6,0.263210,0.263209
38,7,0.263209,0.263209
38,8,0.263205,0.263208
38,9,0.263207,0.263209
38,10,0.263211,0.263211
38,11,0.263208,0.263208
38,12,0.263292,0.263316
38,13,0.263323,0.263325
38,14,0.264062,0.264062
38,15,0.263317,0.263317
38,16,0.263327,0.263327
38,17,0.263324,0.263324
38,18,0.263323,0.263323
38,19,0.263319,0.263318
38,20,0.263317,0.263321
38,21,0.263321,0.263321
38,22,0.263324,0.263324
38,23,0.263316,0.263318
38,24,0.263207,0.263209
38,25,0.263209,0.263210
38,26,0.263200,0.263209
38,27,0.263209,0.263209
38,28,0.263210,0.263210
38,29,0.263209,0.263209
38,30,0.263203,0.263209
38,31,0.263210,0.263211
38,32,0.263210,0.263209
38,33,0.263209,0.263209
38,34,0.263209,0.263209
38,35,0.263209,0.263209
38,36,0.263319,0.263319
38,37,0.263320,0.263320
38,39,0.263317,0.263316
38,40,0.263289,0.263290
38,41,0.263319,0.263319
38,42,0.263317,0.263314
38,43,0.263317,0.263311
38,44,0.263320,0.263323
38,45,0.263322,0.263322
38,46,0.263323,0.263323
38,47,0.263317,0.263316
39,0,0.263201,0.263207
39,1,0.263209,0.263210
39,2,0.263208,0.263207
39,3,0.263209,0.263209
39,4,0.263201,0.263210
39,5,0.263208,0.263209
39,6,0.263209,0.263209
39,7,0.263210,0.263210
39,8,0.263206,0.263208
39,9,0.263206,0.263209
39,10,0.263209,0.263210
39,11,0.263202,0.263208
39,12,0.263320,0.263313
39,13,0.263320,0.263321
39,14,0.263318,0.263315
39,15,0.264060,0.264060
39,16,0.263321,0.263322
39,17,0.263320,0.263323
39,18,0.263318,0.263318
39,19,0.263314,0.263295
39,20,0.263327,0.263324
39,21,0.263322,0.263323
39,22,0.263323,0.263326
39,23,0.263309,0.263310
39,24,0.263210,0.263211
39,25,0.263203,0.263211
39,26,0.263208,0.263209
39,27,0.263210,0.263210
39,28,0.263211,0.263211
39,29,0.263200,0.263207
39,30,0.263210,0.263211
39,31,0.263208,0.263207
39,32,0.263209,0.263210
39,33,0.263200,0.263208
39,34,0.263209,0.263210
39,35,0.263208,0.263209
39,36,0.263317,0.263310
39,37,0.263322,0.263322
39,38,0.263320,0.263320
39,40,0.263320,0.263323
39,41,0.263321,0.263318
39,42,0.263322,0.263322
39,43,0.263320,0.263315
39,44,0.263326,0.263329
39,45,0.263317,0.263321
39,46,0.263325,0.263325
39,47,0.263273,0.263312
40,0,0.263209,0.263208
40,1,0.263208,0.263209
40,2,0.263208,0.263209
40,3,0.263197,0.263209
40,4,0.263209,0.263210
40,5,0.263209,0.263209
40,6,0.263208,0.263209
40,7,0.263209,0.263210
40,8,0.263206,0.263211
40,9,0.263210,0.263211
40,10,0.263200,0.263208
40,11,0.263208,0.263209
40,12,0.263312,0.263316
40,13,0.263317,0.263317
40,14,0.263315,0.263315
40,15,0.263309,0.263314
40,16,0.264059,0.264059
40,17,0.263317,0.263310
40,18,0.263316,0.263317
40,19,0.263313,0.263316
40,20,0.263313,0.263317
40,21,0.263317,0.263317
40,22,0.263314,0.263314
40,23,0.263313,0.263315
40,24,0.263203,0.263210
40,25,0.263208,0.263208
40,26,0.263209,0.263209
40,27,0.263208,0.263209
40,28,0.263199,0.263209
40,29,0.263209,0.263210
40,30,0.263208,0.263210
40,31,0.263200,0.263209
40,32,0.263208,0.263210
40,33,0.263205,0.263208
40,34,0.263206,0.263208
40,35,0.263209,0.263208
40,36,0.263315,0.263315
40,37,0.263313,0.263313
40,38,0.263314,0.263314
40,39,0.263314,0.263314
40,41,0.263319,0.263322
40,42,0.263315,0.263315
40,43,0.263293,0.263287
40,44,0.263312,0.263314
40,45,0.263304,0.263315
40,46,0.263319,0.263319
40,47,0.263311,0.263309
41,0,0.263208,0.263207
41,1,0.263200,0.263210
41,2,0.263207,0.263209
41,3,0.263206,0.263211
41,4,0.263207,0.263210
41,5,0.263209,0.263208
41,6,0.263206,0.263207
41,7,0.263205,0.263208
41,8,0.263199,0.263208
41,9,0.263207,0.263207
41,10,0.263205,0.263206
41,11,0.263207,0.263208
41,12,0.263293,0.263310
41,13,0.263316,0.263318
41,14,0.263306,0.263316
41,15,0.263314,0.263314
41,16,0.263315,0.263313
41,17,0.264043,0.264061
41,18,0.263310,0.263320
41,19,0.263313,0.263313
41,20,0.263321,0.263321
41,21,0.263317,0.263320
41,22,0.263311,0.263323
41,23,0.263318,0.263318
41,24,0.263206,0.263208
41,25,0.263205,0.263207
41,26,0.263200,0.263208
41,27,0.263206,0.263209
41,28,0.263206,0.263208
41,29,0.263206,0.263208
41,30,0.263200,0.263207
41,31,0.263206,0.263208
41,32,0.263207,0.263207
41,33,0.263206,0.263208
41,34,0.263208,0.263209
41,35,0.263207,0.263207
41,36,0.263310,0.263312
41,37,0.263320,0.263324
41,38,0.263297,0.263315
41,39,0.263313,0.263316
41,40,0.263311,0.263320
41,42,0.263320,0.263317
41,43,0.263312,0.263308
41,44,0.263318,0.263321
41,45,0.263311,0.263320
41,46,0.263321,0.263321
41,47,0.263318,0.263315
42,0,0.263200,0.263207
42,1,0.263206,0.263209
42,2,0.263206,0.263207
42,3,0.263195,0.263208
42,4,0.263209,0.263209
42,5,0.263208,0.263208
42,6,0.263208,0.263208
42,7,0.263208,0.263209
42,8,0.263209,0.263210
42,9,0.263208,0.263209
42,10,0.263198,0.263207
42,11,0.263205,0.263207
42,12,0.263317,0.263321
42,13,0.263319,0.263319
42,14,0.263316,0.263318
42,15,0.263315,0.263319
42,16,0.263323,0.263323
